NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
05291664,10,2023,900000,2,,1,3664.6667
05291664,10,2023,900000,2,,2,3755.1667
05291664,10,2023,900000,2,,3,3584.5833
05291664,10,2023,900000,2,,4,3713.0833
05291664,10,2023,900000,2,,5,3860.8333
05291664,10,2023,900150,2,,1,60
05291664,10,2023,900150,2,,2,60
05291664,10,2023,900150,2,,3,60
05291664,10,2023,900150,2,,4,60
05291664,10,2023,900150,2,,5,60
05291664,10,2023,980000,2,,1,3724.6667
05291664,10,2023,980000,2,,2,3815.1667
05291664,10,2023,980000,2,,3,3644.5833
05291664,10,2023,980000,2,,4,3773.0833
05291664,10,2023,980000,2,,5,3920.8333
05291664,10,2023,980071,2,,1,4160.75
05291664,10,2023,980071,2,,2,4251.25
05291664,10,2023,980071,2,,3,4080.6666667
05291664,10,2023,980071,2,,4,4209.1666667
05291664,10,2023,980071,2,,5,4356.9166667
05291664,11,2023,800940,2,,1,280.3333
05291664,11,2023,800940,2,,2,287.25
05291664,11,2023,800940,2,,3,274.25
05291664,11,2023,800940,2,,4,284.0833
05291664,11,2023,800940,2,,5,295.3333
05291664,11,2023,900000,2,,1,3664.6667
05291664,11,2023,900000,2,,2,3755.1667
05291664,11,2023,900000,2,,3,3584.5833
05291664,11,2023,900000,2,,4,3713.0833
05291664,11,2023,900000,2,,5,3860.8333
05291664,11,2023,900150,2,,1,60
05291664,11,2023,900150,2,,2,60
05291664,11,2023,900150,2,,3,60
05291664,11,2023,900150,2,,4,60
05291664,11,2023,900150,2,,5,60
05291664,11,2023,980000,2,,1,3724.6667
05291664,11,2023,980000,2,,2,3815.1667
05291664,11,2023,980000,2,,3,3644.5833
05291664,11,2023,980000,2,,4,3773.0833
05291664,11,2023,980000,2,,5,3920.8333
05291664,11,2023,980071,2,,1,4160.75
05291664,11,2023,980071,2,,2,4251.25
05291664,11,2023,980071,2,,3,4080.6666667
05291664,11,2023,980071,2,,4,4209.1666667
05291664,11,2023,980071,2,,5,4356.9166667
05291664,12,2023,800940,2,,1,280.3333
05291664,12,2023,800940,2,,2,287.25
05291664,12,2023,800940,2,,3,274.25
05291664,12,2023,800940,2,,4,284.0833
05291664,12,2023,800940,2,,5,295.3333
05291664,12,2023,900000,2,,1,3664.6667
05291664,12,2023,900000,2,,2,3755.1667
05291664,12,2023,900000,2,,3,3584.5833
05291664,12,2023,900000,2,,4,3713.0833
05291664,12,2023,900000,2,,5,3860.8333
05291664,12,2023,900150,2,,1,60
05291664,12,2023,900150,2,,2,60
05291664,12,2023,900150,2,,3,60
05291664,12,2023,900150,2,,4,60
05291664,12,2023,900150,2,,5,60
05291664,12,2023,980000,2,,1,3724.6667
05291664,12,2023,980000,2,,2,3815.1667
05291664,12,2023,980000,2,,3,3644.5833
05291664,12,2023,980000,2,,4,3773.0833
05291664,12,2023,980000,2,,5,3920.8333
05291664,12,2023,980071,2,,1,4160.75
05291664,12,2023,980071,2,,2,4251.25
05291664,12,2023,980071,2,,3,4080.6666667
05291664,12,2023,980071,2,,4,4209.1666667
05291664,12,2023,980071,2,,5,4356.9166667
05291674,10,2023,800940,2,T,1,2034.3719
05291674,10,2023,800940,2,T,2,2034.3719
05291674,10,2023,800940,2,T,3,2034.3719
05291674,10,2023,800940,2,T,4,2034.3719
05291674,10,2023,800940,2,T,5,2034.3719
05291674,10,2023,900000,2,,1,14999.6667
05291674,10,2023,900000,2,,2,12641.3333
05291674,10,2023,900000,2,,3,14615.8333
05291674,10,2023,900000,2,,4,17246.6667
05291674,10,2023,900000,2,,5,11820.1667
05291674,10,2023,900160,2,,1,754.6667
05291674,10,2023,900160,2,,2,1823.5833
05291674,10,2023,900160,2,,3,186.0833
05291674,10,2023,900160,2,,4,1509.6667
05291674,10,2023,900160,2,,5,10153.4167
05291674,10,2023,900180,2,,1,0.0833
05291674,10,2023,900180,2,,2,0.0833
05291674,10,2023,900180,2,,3,0.0833
05291674,10,2023,900180,2,,4,0.0833
05291674,10,2023,900180,2,,5,0.0833
05291674,10,2023,980000,2,,1,15754.4167
05291674,10,2023,980000,2,,2,14465
05291674,10,2023,980000,2,,3,14802
05291674,10,2023,980000,2,,4,18756.4167
05291674,10,2023,980000,2,,5,21973.6667
05291674,10,2023,980071,2,,1,12488
05291674,10,2023,980071,2,,2,11198.583333
05291674,10,2023,980071,2,,3,11535.583333
05291674,10,2023,980071,2,,4,15490
05291674,10,2023,980071,2,,5,18707.25
05291674,11,2023,800940,2,T,1,2034.3719
05291674,11,2023,800940,2,T,2,2034.3719
05291674,11,2023,800940,2,T,3,2034.3719
05291674,11,2023,800940,2,T,4,2034.3719
05291674,11,2023,800940,2,T,5,2034.3719
05291674,11,2023,900000,2,,1,14999.6667
05291674,11,2023,900000,2,,2,12641.3333
05291674,11,2023,900000,2,,3,14615.8333
05291674,11,2023,900000,2,,4,17246.6667
05291674,11,2023,900000,2,,5,11820.1667
05291674,11,2023,900160,2,,1,754.6667
05291674,11,2023,900160,2,,2,1823.5833
05291674,11,2023,900160,2,,3,186.0833
05291674,11,2023,900160,2,,4,1509.6667
05291674,11,2023,900160,2,,5,10153.4167
05291674,11,2023,900180,2,,1,0.0833
05291674,11,2023,900180,2,,2,0.0833
05291674,11,2023,900180,2,,3,0.0833
05291674,11,2023,900180,2,,4,0.0833
05291674,11,2023,900180,2,,5,0.0833
05291674,11,2023,980000,2,,1,15754.4167
05291674,11,2023,980000,2,,2,14465
05291674,11,2023,980000,2,,3,14802
05291674,11,2023,980000,2,,4,18756.4167
05291674,11,2023,980000,2,,5,21973.6667
05291674,11,2023,980071,2,,1,12488
05291674,11,2023,980071,2,,2,11198.583333
05291674,11,2023,980071,2,,3,11535.583333
05291674,11,2023,980071,2,,4,15490
05291674,11,2023,980071,2,,5,18707.25
05291674,12,2023,800940,2,T,1,2034.3719
05291674,12,2023,800940,2,T,2,2034.3719
05291674,12,2023,800940,2,T,3,2034.3719
05291674,12,2023,800940,2,T,4,2034.3719
05291674,12,2023,800940,2,T,5,2034.3719
05291674,12,2023,900000,2,,1,14999.6667
05291674,12,2023,900000,2,,2,12641.3333
05291674,12,2023,900000,2,,3,14615.8333
05291674,12,2023,900000,2,,4,17246.6667
05291674,12,2023,900000,2,,5,11820.1667
05291674,12,2023,900160,2,,1,754.6667
05291674,12,2023,900160,2,,2,1823.5833
05291674,12,2023,900160,2,,3,186.0833
05291674,12,2023,900160,2,,4,1509.6667
05291674,12,2023,900160,2,,5,10153.4167
05291674,12,2023,900180,2,,1,0.0833
05291674,12,2023,900180,2,,2,0.0833
05291674,12,2023,900180,2,,3,0.0833
05291674,12,2023,900180,2,,4,0.0833
05291674,12,2023,900180,2,,5,0.0833
05291674,12,2023,980000,2,,1,15754.4167
05291674,12,2023,980000,2,,2,14465
05291674,12,2023,980000,2,,3,14802
05291674,12,2023,980000,2,,4,18756.4167
05291674,12,2023,980000,2,,5,21973.6667
05291674,12,2023,980071,2,,1,12488
05291674,12,2023,980071,2,,2,11198.583333
05291674,12,2023,980071,2,,3,11535.583333
05291674,12,2023,980071,2,,4,15490
05291674,12,2023,980071,2,,5,18707.25
05291694,10,2023,800940,2,,1,1338.75
05291694,10,2023,800940,2,,2,1338.75
05291694,10,2023,800940,2,,3,1338.75
05291694,10,2023,800940,2,,4,1338.75
05291694,10,2023,800940,2,,5,1338.75
05291694,10,2023,900000,2,,1,17500
05291694,10,2023,900000,2,,2,17500
05291694,10,2023,900000,2,,3,17500
05291694,10,2023,900000,2,,4,17500
05291694,10,2023,900000,2,,5,17500
05291694,10,2023,980000,2,,1,17500
05291694,10,2023,980000,2,,2,17500
05291694,10,2023,980000,2,,3,17500
05291694,10,2023,980000,2,,4,17500
05291694,10,2023,980000,2,,5,17500
05291694,10,2023,980071,2,,1,14758.75
05291694,10,2023,980071,2,,2,14758.75
05291694,10,2023,980071,2,,3,14758.75
05291694,10,2023,980071,2,,4,14758.75
05291694,10,2023,980071,2,,5,14758.75
05291694,11,2023,800940,2,,1,1338.75
05291694,11,2023,800940,2,,2,1338.75
05291694,11,2023,800940,2,,3,1338.75
05291694,11,2023,800940,2,,4,1338.75
05291694,11,2023,800940,2,,5,1338.75
05291694,11,2023,900000,2,,1,17500
05291694,11,2023,900000,2,,2,17500
05291694,11,2023,900000,2,,3,17500
05291694,11,2023,900000,2,,4,17500
05291694,11,2023,900000,2,,5,17500
05291694,11,2023,980000,2,,1,17500
05291694,11,2023,980000,2,,2,17500
05291694,11,2023,980000,2,,3,17500
05291694,11,2023,980000,2,,4,17500
05291694,11,2023,980000,2,,5,17500
05291694,11,2023,980071,2,,1,14758.75
05291694,11,2023,980071,2,,2,14758.75
05291694,11,2023,980071,2,,3,14758.75
05291694,11,2023,980071,2,,4,14758.75
05291694,11,2023,980071,2,,5,14758.75
05291694,12,2023,800940,2,,1,1338.75
05291694,12,2023,800940,2,,2,1338.75
05291694,12,2023,800940,2,,3,1338.75
05291694,12,2023,800940,2,,4,1338.75
05291694,12,2023,800940,2,,5,1338.75
05291694,12,2023,900000,2,,1,17500
05291694,12,2023,900000,2,,2,17500
05291694,12,2023,900000,2,,3,17500
05291694,12,2023,900000,2,,4,17500
05291694,12,2023,900000,2,,5,17500
05291694,12,2023,980000,2,,1,17500
05291694,12,2023,980000,2,,2,17500
05291694,12,2023,980000,2,,3,17500
05291694,12,2023,980000,2,,4,17500
05291694,12,2023,980000,2,,5,17500
05291694,12,2023,980071,2,,1,14758.75
05291694,12,2023,980071,2,,2,14758.75
05291694,12,2023,980071,2,,3,14758.75
05291694,12,2023,980071,2,,4,14758.75
05291694,12,2023,980071,2,,5,14758.75
05291714,10,2023,800940,2,,1,499
05291714,10,2023,800940,2,,2,499
05291714,10,2023,800940,2,,3,499
05291714,10,2023,800940,2,,4,499
05291714,10,2023,800940,2,,5,499
05291714,10,2023,900000,2,,1,6523.25
05291714,10,2023,900000,2,,2,6523.25
05291714,10,2023,900000,2,,3,6523.25
05291714,10,2023,900000,2,,4,6523.25
05291714,10,2023,900000,2,,5,6523.25
05291714,10,2023,900180,2,,1,137.5
05291714,10,2023,900180,2,,2,137.5
05291714,10,2023,900180,2,,3,137.5
05291714,10,2023,900180,2,,4,137.5
05291714,10,2023,900180,2,,5,137.5
05291714,10,2023,980000,2,,1,6660.75
05291714,10,2023,980000,2,,2,6660.75
05291714,10,2023,980000,2,,3,6660.75
05291714,10,2023,980000,2,,4,6660.75
05291714,10,2023,980000,2,,5,6660.75
05291714,10,2023,980071,2,,1,6549.8333333
05291714,10,2023,980071,2,,2,6549.8333333
05291714,10,2023,980071,2,,3,6549.8333333
05291714,10,2023,980071,2,,4,6549.8333333
05291714,10,2023,980071,2,,5,6549.8333333
05291714,11,2023,800940,2,,1,499
05291714,11,2023,800940,2,,2,499
05291714,11,2023,800940,2,,3,499
05291714,11,2023,800940,2,,4,499
05291714,11,2023,800940,2,,5,499
05291714,11,2023,900000,2,,1,6523.25
05291714,11,2023,900000,2,,2,6523.25
05291714,11,2023,900000,2,,3,6523.25
05291714,11,2023,900000,2,,4,6523.25
05291714,11,2023,900000,2,,5,6523.25
05291714,11,2023,900180,2,,1,137.5
05291714,11,2023,900180,2,,2,137.5
05291714,11,2023,900180,2,,3,137.5
05291714,11,2023,900180,2,,4,137.5
05291714,11,2023,900180,2,,5,137.5
05291714,11,2023,980000,2,,1,6660.75
05291714,11,2023,980000,2,,2,6660.75
05291714,11,2023,980000,2,,3,6660.75
05291714,11,2023,980000,2,,4,6660.75
05291714,11,2023,980000,2,,5,6660.75
05291714,11,2023,980071,2,,1,6549.8333333
05291714,11,2023,980071,2,,2,6549.8333333
05291714,11,2023,980071,2,,3,6549.8333333
05291714,11,2023,980071,2,,4,6549.8333333
05291714,11,2023,980071,2,,5,6549.8333333
05291714,12,2023,800940,2,,1,499
05291714,12,2023,800940,2,,2,499
05291714,12,2023,800940,2,,3,499
05291714,12,2023,800940,2,,4,499
05291714,12,2023,800940,2,,5,499
05291714,12,2023,900000,2,,1,6523.25
05291714,12,2023,900000,2,,2,6523.25
05291714,12,2023,900000,2,,3,6523.25
05291714,12,2023,900000,2,,4,6523.25
05291714,12,2023,900000,2,,5,6523.25
05291714,12,2023,900180,2,,1,137.5
05291714,12,2023,900180,2,,2,137.5
05291714,12,2023,900180,2,,3,137.5
05291714,12,2023,900180,2,,4,137.5
05291714,12,2023,900180,2,,5,137.5
05291714,12,2023,980000,2,,1,6660.75
05291714,12,2023,980000,2,,2,6660.75
05291714,12,2023,980000,2,,3,6660.75
05291714,12,2023,980000,2,,4,6660.75
05291714,12,2023,980000,2,,5,6660.75
05291714,12,2023,980071,2,,1,6549.8333333
05291714,12,2023,980071,2,,2,6549.8333333
05291714,12,2023,980071,2,,3,6549.8333333
05291714,12,2023,980071,2,,4,6549.8333333
05291714,12,2023,980071,2,,5,6549.8333333
05291754,10,2023,900030,2,,1,2326.6667
05291754,10,2023,900030,2,,2,2935.6667
05291754,10,2023,900030,2,,3,2147.6667
05291754,10,2023,900030,2,,4,2084.6667
05291754,10,2023,900030,2,,5,3530.6667
05291754,10,2023,900170,2,,1,325.5
05291754,10,2023,900170,2,,2,286.9167
05291754,10,2023,900170,2,,3,326.6667
05291754,10,2023,900170,2,,4,324.1667
05291754,10,2023,900170,2,,5,290.75
05291754,10,2023,900180,2,,1,8.9167
05291754,10,2023,900180,2,,2,11.5833
05291754,10,2023,900180,2,,3,8.5
05291754,10,2023,900180,2,,4,7.25
05291754,10,2023,900180,2,,5,10.5833
05291754,10,2023,980000,2,,1,2661.0833
05291754,10,2023,980000,2,,2,3234.1667
05291754,10,2023,980000,2,,3,2482.8333
05291754,10,2023,980000,2,,4,2416.0833
05291754,10,2023,980000,2,,5,3832
05291754,10,2023,980071,2,,1,2661.0833333
05291754,10,2023,980071,2,,2,3234.1666667
05291754,10,2023,980071,2,,3,2482.8333333
05291754,10,2023,980071,2,,4,2416.0833333
05291754,10,2023,980071,2,,5,3832
05291754,11,2023,900030,2,,1,2326.6667
05291754,11,2023,900030,2,,2,2935.6667
05291754,11,2023,900030,2,,3,2147.6667
05291754,11,2023,900030,2,,4,2084.6667
05291754,11,2023,900030,2,,5,3530.6667
05291754,11,2023,900170,2,,1,325.5
05291754,11,2023,900170,2,,2,286.9167
05291754,11,2023,900170,2,,3,326.6667
05291754,11,2023,900170,2,,4,324.1667
05291754,11,2023,900170,2,,5,290.75
05291754,11,2023,900180,2,,1,8.9167
05291754,11,2023,900180,2,,2,11.5833
05291754,11,2023,900180,2,,3,8.5
05291754,11,2023,900180,2,,4,7.25
05291754,11,2023,900180,2,,5,10.5833
05291754,11,2023,980000,2,,1,2661.0833
05291754,11,2023,980000,2,,2,3234.1667
05291754,11,2023,980000,2,,3,2482.8333
05291754,11,2023,980000,2,,4,2416.0833
05291754,11,2023,980000,2,,5,3832
05291754,11,2023,980071,2,,1,2661.0833333
05291754,11,2023,980071,2,,2,3234.1666667
05291754,11,2023,980071,2,,3,2482.8333333
05291754,11,2023,980071,2,,4,2416.0833333
05291754,11,2023,980071,2,,5,3832
05291754,12,2023,900030,2,,1,2326.6667
05291754,12,2023,900030,2,,2,2935.6667
05291754,12,2023,900030,2,,3,2147.6667
05291754,12,2023,900030,2,,4,2084.6667
05291754,12,2023,900030,2,,5,3530.6667
05291754,12,2023,900170,2,,1,325.5
05291754,12,2023,900170,2,,2,286.9167
05291754,12,2023,900170,2,,3,326.6667
05291754,12,2023,900170,2,,4,324.1667
05291754,12,2023,900170,2,,5,290.75
05291754,12,2023,900180,2,,1,8.9167
05291754,12,2023,900180,2,,2,11.5833
05291754,12,2023,900180,2,,3,8.5
05291754,12,2023,900180,2,,4,7.25
05291754,12,2023,900180,2,,5,10.5833
05291754,12,2023,980000,2,,1,2661.0833
05291754,12,2023,980000,2,,2,3234.1667
05291754,12,2023,980000,2,,3,2482.8333
05291754,12,2023,980000,2,,4,2416.0833
05291754,12,2023,980000,2,,5,3832
05291754,12,2023,980071,2,,1,2661.0833333
05291754,12,2023,980071,2,,2,3234.1666667
05291754,12,2023,980071,2,,3,2482.8333333
05291754,12,2023,980071,2,,4,2416.0833333
05291754,12,2023,980071,2,,5,3832
05291764,10,2023,800940,2,,1,571.3333
05291764,10,2023,800940,2,,2,581
05291764,10,2023,800940,2,,3,575.6667
05291764,10,2023,800940,2,,4,638.75
05291764,10,2023,800940,2,,5,573.8333
05291764,10,2023,900000,2,,1,7468.8333
05291764,10,2023,900000,2,,2,7594.6667
05291764,10,2023,900000,2,,3,7525.25
05291764,10,2023,900000,2,,4,8349.4167
05291764,10,2023,900000,2,,5,7501.0833
05291764,10,2023,900180,2,,1,8.3333
05291764,10,2023,900180,2,,2,8.3333
05291764,10,2023,900180,2,,3,8.3333
05291764,10,2023,900180,2,,4,8.3333
05291764,10,2023,900180,2,,5,8.3333
05291764,10,2023,980000,2,,1,7477.1667
05291764,10,2023,980000,2,,2,7603
05291764,10,2023,980000,2,,3,7533.5833
05291764,10,2023,980000,2,,4,8357.75
05291764,10,2023,980000,2,,5,7509.4167
05291764,10,2023,980071,2,,1,6832.25
05291764,10,2023,980071,2,,2,6958.0833333
05291764,10,2023,980071,2,,3,6888.6666667
05291764,10,2023,980071,2,,4,7712.8333333
05291764,10,2023,980071,2,,5,6864.5
05291764,11,2023,800940,2,,1,571.3333
05291764,11,2023,800940,2,,2,581
05291764,11,2023,800940,2,,3,575.6667
05291764,11,2023,800940,2,,4,638.75
05291764,11,2023,800940,2,,5,573.8333
05291764,11,2023,900000,2,,1,7468.8333
05291764,11,2023,900000,2,,2,7594.6667
05291764,11,2023,900000,2,,3,7525.25
05291764,11,2023,900000,2,,4,8349.4167
05291764,11,2023,900000,2,,5,7501.0833
05291764,11,2023,900180,2,,1,8.3333
05291764,11,2023,900180,2,,2,8.3333
05291764,11,2023,900180,2,,3,8.3333
05291764,11,2023,900180,2,,4,8.3333
05291764,11,2023,900180,2,,5,8.3333
05291764,11,2023,980000,2,,1,7477.1667
05291764,11,2023,980000,2,,2,7603
05291764,11,2023,980000,2,,3,7533.5833
05291764,11,2023,980000,2,,4,8357.75
05291764,11,2023,980000,2,,5,7509.4167
05291764,11,2023,980071,2,,1,6832.25
05291764,11,2023,980071,2,,2,6958.0833333
05291764,11,2023,980071,2,,3,6888.6666667
05291764,11,2023,980071,2,,4,7712.8333333
05291764,11,2023,980071,2,,5,6864.5
05291764,12,2023,800940,2,,1,571.3333
05291764,12,2023,800940,2,,2,581
05291764,12,2023,800940,2,,3,575.6667
05291764,12,2023,800940,2,,4,638.75
05291764,12,2023,800940,2,,5,573.8333
05291764,12,2023,900000,2,,1,7468.8333
05291764,12,2023,900000,2,,2,7594.6667
05291764,12,2023,900000,2,,3,7525.25
05291764,12,2023,900000,2,,4,8349.4167
05291764,12,2023,900000,2,,5,7501.0833
05291764,12,2023,900180,2,,1,8.3333
05291764,12,2023,900180,2,,2,8.3333
05291764,12,2023,900180,2,,3,8.3333
05291764,12,2023,900180,2,,4,8.3333
05291764,12,2023,900180,2,,5,8.3333
05291764,12,2023,980000,2,,1,7477.1667
05291764,12,2023,980000,2,,2,7603
05291764,12,2023,980000,2,,3,7533.5833
05291764,12,2023,980000,2,,4,8357.75
05291764,12,2023,980000,2,,5,7509.4167
05291764,12,2023,980071,2,,1,6832.25
05291764,12,2023,980071,2,,2,6958.0833333
05291764,12,2023,980071,2,,3,6888.6666667
05291764,12,2023,980071,2,,4,7712.8333333
05291764,12,2023,980071,2,,5,6864.5
05291774,10,2023,900030,2,,1,1177.6667
05291774,10,2023,900030,2,,2,1177.6667
05291774,10,2023,900030,2,,3,1177.6667
05291774,10,2023,900030,2,,4,1177.6667
05291774,10,2023,900030,2,,5,1177.6667
05291774,10,2023,900170,2,,1,83.3333
05291774,10,2023,900170,2,,2,83.3333
05291774,10,2023,900170,2,,3,83.3333
05291774,10,2023,900170,2,,4,83.3333
05291774,10,2023,900170,2,,5,83.3333
05291774,10,2023,900180,2,,1,16.6667
05291774,10,2023,900180,2,,2,16.6667
05291774,10,2023,900180,2,,3,16.6667
05291774,10,2023,900180,2,,4,16.6667
05291774,10,2023,900180,2,,5,16.6667
05291774,10,2023,980000,2,,1,1277.6667
05291774,10,2023,980000,2,,2,1277.6667
05291774,10,2023,980000,2,,3,1277.6667
05291774,10,2023,980000,2,,4,1277.6667
05291774,10,2023,980000,2,,5,1277.6667
05291774,10,2023,980071,2,,1,1404
05291774,10,2023,980071,2,,2,1404
05291774,10,2023,980071,2,,3,1404
05291774,10,2023,980071,2,,4,1404
05291774,10,2023,980071,2,,5,1404
05291774,11,2023,900030,2,,1,1177.6667
05291774,11,2023,900030,2,,2,1177.6667
05291774,11,2023,900030,2,,3,1177.6667
05291774,11,2023,900030,2,,4,1177.6667
05291774,11,2023,900030,2,,5,1177.6667
05291774,11,2023,900170,2,,1,83.3333
05291774,11,2023,900170,2,,2,83.3333
05291774,11,2023,900170,2,,3,83.3333
05291774,11,2023,900170,2,,4,83.3333
05291774,11,2023,900170,2,,5,83.3333
05291774,11,2023,900180,2,,1,16.6667
05291774,11,2023,900180,2,,2,16.6667
05291774,11,2023,900180,2,,3,16.6667
05291774,11,2023,900180,2,,4,16.6667
05291774,11,2023,900180,2,,5,16.6667
05291774,11,2023,980000,2,,1,1277.6667
05291774,11,2023,980000,2,,2,1277.6667
05291774,11,2023,980000,2,,3,1277.6667
05291774,11,2023,980000,2,,4,1277.6667
05291774,11,2023,980000,2,,5,1277.6667
05291774,11,2023,980071,2,,1,1404
05291774,11,2023,980071,2,,2,1404
05291774,11,2023,980071,2,,3,1404
05291774,11,2023,980071,2,,4,1404
05291774,11,2023,980071,2,,5,1404
05291774,12,2023,900030,2,,1,1177.6667
05291774,12,2023,900030,2,,2,1177.6667
05291774,12,2023,900030,2,,3,1177.6667
05291774,12,2023,900030,2,,4,1177.6667
05291774,12,2023,900030,2,,5,1177.6667
05291774,12,2023,900170,2,,1,83.3333
05291774,12,2023,900170,2,,2,83.3333
05291774,12,2023,900170,2,,3,83.3333
05291774,12,2023,900170,2,,4,83.3333
05291774,12,2023,900170,2,,5,83.3333
05291774,12,2023,900180,2,,1,16.6667
05291774,12,2023,900180,2,,2,16.6667
05291774,12,2023,900180,2,,3,16.6667
05291774,12,2023,900180,2,,4,16.6667
05291774,12,2023,900180,2,,5,16.6667
05291774,12,2023,980000,2,,1,1277.6667
05291774,12,2023,980000,2,,2,1277.6667
05291774,12,2023,980000,2,,3,1277.6667
05291774,12,2023,980000,2,,4,1277.6667
05291774,12,2023,980000,2,,5,1277.6667
05291774,12,2023,980071,2,,1,1404
05291774,12,2023,980071,2,,2,1404
05291774,12,2023,980071,2,,3,1404
05291774,12,2023,980071,2,,4,1404
05291774,12,2023,980071,2,,5,1404
05291814,10,2023,900030,2,,1,3786.3333
05291814,10,2023,900030,2,,2,3786.3333
05291814,10,2023,900030,2,,3,3786.3333
05291814,10,2023,900030,2,,4,3786.3333
05291814,10,2023,900030,2,,5,3786.3333
05291814,10,2023,980000,2,,1,3786.3333
05291814,10,2023,980000,2,,2,3786.3333
05291814,10,2023,980000,2,,3,3786.3333
05291814,10,2023,980000,2,,4,3786.3333
05291814,10,2023,980000,2,,5,3786.3333
05291814,10,2023,980071,2,,1,3790.0833333
05291814,10,2023,980071,2,,2,3790.0833333
05291814,10,2023,980071,2,,3,3790.0833333
