QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH
20241,05439473,4,0,2,270,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439533,1,0,1,365,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439593,1,0,1,660,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439613,1,0,1,260,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439633,1,0,1,660,D,2,D,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439633,2,0,1,460,D,2,D,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439633,3,0,2,230,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05439693,2,0,1,655,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,3,0,1,230,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439693,4,0,1,240,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,5,0,1,300,D,1,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,6,0,1,310,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,7,0,1,480,D,1,D,02,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,8,0,2,700,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439693,9,0,2,800,D,1,D,12,D,,H,,A,300,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,9,1,2,300,D,1,D,12,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,9,2,2,660,D,1,D,12,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,10,0,2,320,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439693,11,0,2,500,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439693,12,0,2,550,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05439693,13,0,2,540,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05439723,1,0,2,640,D,1,D,12,D,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439733,1,0,1,640,D,3,D,12,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439733,2,0,1,510,D,3,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439733,3,0,2,510,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439743,1,0,1,480,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439783,1,0,1,655,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439783,2,0,1,440,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439783,3,0,2,230,D,3,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439783,4,0,2,655,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439783,5,0,2,440,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439843,1,0,1,640,D,1,D,12,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05439963,1,0,1,500,D,1,D,02,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440053,1,0,1,230,D,1,D,02,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05440234,1,0,1,300,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440253,1,0,1,240,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440253,2,0,1,230,D,3,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440253,3,0,1,645,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440263,1,0,1,440,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05440263,2,0,1,470,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440323,1,0,1,260,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440323,2,0,1,310,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05440323,3,0,1,480,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440323,4,0,2,540,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440503,1,0,1,230,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440543,1,0,1,645,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05440543,2,0,2,270,D,3,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440623,1,0,1,480,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440623,2,0,1,480,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440713,1,0,2,440,D,1,D,12,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05440813,1,0,1,645,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440873,1,0,1,640,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05440873,2,0,1,390,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,1,0,1,655,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,2,0,1,270,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05440893,3,0,1,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,4,0,1,480,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,5,0,2,230,D,1,D,12,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,6,0,2,260,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,7,0,2,655,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440893,8,0,2,700,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05440893,9,0,2,470,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440983,2,0,1,640,D,1,D,12,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05440983,3,0,1,300,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440983,4,0,1,640,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441123,1,0,1,640,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05441253,1,0,2,230,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441293,1,0,1,240,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441353,1,0,2,365,D,1,D,12,D,606,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05441463,1,0,1,645,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441593,1,0,1,660,D,1,D,01,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441743,1,0,1,320,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441743,2,0,1,480,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441743,3,0,1,480,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441743,4,0,2,660,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441823,1,0,1,365,D,1,D,02,D,1910,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,398,D,
20241,05441933,1,0,1,240,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441933,2,0,1,650,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441933,3,0,1,650,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441933,4,0,1,650,D,1,D,02,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441933,5,0,1,645,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441963,1,0,1,240,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441963,2,0,1,645,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05441963,3,0,1,365,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05441963,4,0,2,645,D,1,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05441973,1,0,1,270,D,1,D,12,D,362,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441973,2,0,1,655,D,1,D,12,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441973,3,0,1,330,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05441983,1,0,1,230,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441993,1,0,1,800,D,1,D,02,D,,H,,A,750,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441993,1,1,1,750,D,1,D,02,D,250,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441993,1,2,1,300,D,1,D,02,D,750,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441993,2,0,1,330,D,1,D,02,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05441993,3,0,1,350,D,1,D,02,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442003,1,0,1,270,D,1,D,12,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442003,2,0,1,645,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442003,3,0,1,390,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442053,2,0,1,320,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442053,3,0,2,425,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05442293,1,0,1,240,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442293,2,0,1,700,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442343,1,0,1,240,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442343,2,0,1,230,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442343,3,0,1,645,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442343,4,0,1,350,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442463,1,0,2,660,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442463,2,0,2,660,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442463,3,0,2,365,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05442593,1,0,1,320,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442593,2,0,1,500,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,1,0,1,230,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,2,0,1,240,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05442683,3,0,1,620,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,4,0,1,645,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,5,0,1,660,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,6,0,1,300,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,7,0,1,750,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,8,0,1,300,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,9,0,1,330,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,10,0,1,350,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,11,0,1,425,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05442683,12,0,1,490,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442753,1,0,1,460,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443033,1,0,1,260,D,1,D,02,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443033,2,0,1,320,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443043,1,0,1,240,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443043,2,0,1,300,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443163,1,0,1,750,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05443163,2,0,1,470,D,1,D,02,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443233,1,0,1,230,D,3,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443403,2,0,1,230,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443453,1,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443793,1,0,1,260,D,1,D,12,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443793,2,0,1,320,D,1,D,02,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443793,3,0,1,425,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05443823,1,0,1,540,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444323,1,0,1,425,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05444423,1,0,1,230,D,3,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444423,2,0,1,230,D,3,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444573,1,0,1,240,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444683,1,0,1,425,D,3,D,01,D,960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05444733,1,0,1,230,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444763,1,0,1,270,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444763,2,0,1,650,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444763,3,0,1,650,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444763,4,0,1,440,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05445053,1,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445053,2,0,1,310,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445053,3,0,1,470,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445073,1,0,1,660,D,1,D,12,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445073,2,0,1,700,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445073,3,0,1,460,D,1,D,01,D,396,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445313,1,0,1,365,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05445313,2,0,1,500,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445313,3,0,2,500,D,1,D,12,D,1094,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445623,1,0,2,260,D,3,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445663,1,0,1,350,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445663,2,0,1,700,D,1,D,01,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445663,3,0,1,350,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445753,1,0,1,270,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445753,2,0,1,260,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445753,3,0,1,660,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445783,2,0,1,700,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445783,3,0,1,540,D,1,D,01,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445783,4,0,2,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445803,1,0,2,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445803,2,0,2,700,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445803,3,0,2,365,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05446013,1,0,1,570,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446033,1,0,2,240,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446033,2,0,2,270,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446033,3,0,2,350,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446043,1,0,1,650,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05446043,2,0,1,700,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446043,3,0,1,320,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446043,4,0,1,470,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446043,5,0,1,500,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446113,1,0,1,700,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446113,2,0,1,365,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05446113,3,0,1,500,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446113,4,0,1,500,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446113,5,0,1,520,D,1,D,02,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446113,6,0,1,520,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446133,1,0,1,230,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05446133,2,0,2,240,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446403,1,0,1,460,D,1,D,02,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446453,1,0,1,750,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446453,2,0,1,750,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446453,3,0,1,750,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446503,1,0,1,800,D,1,D,02,D,,H,,A,230,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446503,1,1,1,230,D,1,D,02,D,164,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446503,1,2,1,320,D,1,D,02,D,436,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446503,2,0,2,260,D,1,D,12,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446533,1,0,1,240,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446533,2,0,1,660,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446533,3,0,1,310,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446553,1,0,1,365,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05538032,1,0,1,260,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538032,2,0,1,700,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538032,3,0,1,365,D,1,D,10,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05538032,4,0,1,425,D,1,D,10,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05538032,5,0,1,540,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538092,1,0,1,230,D,1,D,12,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538092,2,0,1,240,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538092,3,0,1,260,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538092,4,0,1,640,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
