NEWID,SEQNO,ALCNO,HSVCODE,HSVCODE_,HSVCD1,HSVCD1_,HSVCD2,HSVCD2_,HSVCD3,HSVCD3_,HSVCD4,HSVCD4_,HSVCD5,HSVCD5_,HSVCD6,HSVCD6_,HSVCD7,HSVCD7_,HSVCD8,HSVCD8_,HSVCD9,HSVCD9_,HSVMO,HSVMO_,HSVGFTC,HSVGFTC_,HSVEXPX,HSVEXPX_,QYEAR
05682792,13,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,115,D,20243
05682872,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,75,D,20243
05682942,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20243
05682942,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05683032,26,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,200,D,20243
05683052,25,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20243
05683052,26,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,20,D,20243
05683092,7,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,250,D,20243
05683162,26,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,450,D,20243
05683172,17,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,360,D,20243
05683172,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,90,D,20243
05683252,14,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,117,D,20243
05683382,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,80,D,20243
05683392,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,153,D,20243
05683422,21,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,13,D,20243
05683422,22,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,340,D,20243
05683492,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,350,D,20243
05683562,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,120,D,20243
05683602,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,290,D,20243
05683732,11,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,354,D,20243
05683732,12,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,85,D,20243
05683772,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20243
05683782,25,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,80,D,20243
05683782,26,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,350,D,20243
05683782,27,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,175,D,20243
05683782,28,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,39,D,20243
05683782,29,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,4,D,20243
05683812,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,420,D,20243
05683812,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,1531,D,20243
05683862,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,180,D,20243
05683942,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,80,D,20243
05683942,17,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,400,D,20243
05684002,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,185,D,20243
05684002,15,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,150,D,20243
05684102,20,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20243
05684332,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,62,D,20243
05684332,14,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,30,D,20243
05684342,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,110,D,20243
05684342,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,50,D,20243
05684342,10,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,390,D,20243
05684382,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20243
05684502,13,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,90,D,20243
05684502,14,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20243
05684562,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,130,D,20243
05684592,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05684592,19,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,11,D,20243
05684622,13,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,80,D,20243
05684712,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,75,D,20243
05684712,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,500,D,20243
05684782,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,55,D,20243
05684782,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,50,D,20243
05684782,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,50,D,20243
05684822,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,150,D,20243
05684822,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,75,D,20243
05684992,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05685012,20,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20243
05685012,21,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20243
05685262,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,30,D,20243
05685262,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,75,D,20243
05685272,9,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,50,D,20243
05685392,11,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,120,D,20243
05685502,9,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,68,D,20243
05685602,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,120,D,20243
05685662,39,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,349,D,20243
05685662,40,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,1200,D,20243
05685722,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05685892,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,65,D,20243
05685932,21,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,100,D,20243
05685932,22,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,250,D,20243
05685932,23,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05685932,24,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,4176,T,20243
05685932,25,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,125,D,20243
05685952,10,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,200,D,20243
05685952,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20243
05685982,1,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,130,D,20243
05685982,22,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,140,D,20243
05685982,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05685982,24,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,125,D,20243
05686052,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,380,D,20243
05686052,10,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20243
05686052,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05686092,13,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,30,D,20243
05686092,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,140,D,20243
05686092,15,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,200,D,20243
05686132,10,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,249,D,20243
05686142,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20243
05686292,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20243
05686352,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,90,D,20243
05686374,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,45,D,20243
05686452,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,135,D,20243
05686462,26,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,48,D,20243
05686592,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,35,D,20243
05686592,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20243
05686672,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,188,D,20243
05686742,6,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,148,D,20243
05686762,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,129,D,20243
05686762,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,129,D,20243
05686762,16,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,1300,D,20243
05686792,16,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,16,D,20243
05686792,17,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,16,D,20243
05686792,18,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,16,D,20243
05686812,17,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,110,D,20243
05686812,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,130,D,20243
05686822,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,380,D,20243
05686822,13,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,230,D,20243
05686852,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,90,D,20243
05686892,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,80,D,20243
05686932,25,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,619,D,20243
05686942,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,67,D,20243
05687132,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20243
05687232,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,100,D,20243
05687322,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,125,D,20243
05687352,13,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05687522,31,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,180,D,20243
05687522,32,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,110,D,20243
05687522,33,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,110,D,20243
05687522,34,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,90,D,20243
05687592,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,58,D,20243
05687592,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,5,D,20243
05687702,12,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,14,D,20243
05687702,13,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,305,D,20243
05687912,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,48,D,20243
05687932,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,35,D,20243
05687932,9,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,22,D,20243
05688032,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,96,D,20243
05688032,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,26,D,20243
05688032,16,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,640,D,20243
05688032,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20243
05688112,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,185,D,20243
05688192,8,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,400,D,20243
05688192,9,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,200,D,20243
05688232,13,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,65,D,20243
05688282,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,60,D,20243
05688602,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,27,D,20243
05688842,21,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,54,D,20243
05688842,22,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,84,D,20243
05688842,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20243
05688912,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,1,D,245,D,20243
05688912,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,172,D,20243
05688912,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,1,D,172,D,20243
05689002,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,60,D,20243
05689002,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,80,D,20243
05689192,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,50,D,20243
05689312,6,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,260,D,20243
05689352,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20243
05689372,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,45,D,20243
05689372,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,80,D,20243
05795531,8,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,3,D,20243
05795591,5,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20243
05795641,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20243
05795721,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,60,D,20243
05795791,22,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05795851,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,61,D,20243
05795991,11,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,170,F,20243
05796021,9,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,20,D,20243
05796101,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,75,D,20243
05796101,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05796121,19,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20243
05796121,20,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,250,D,20243
05796181,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,85,D,20243
05796181,15,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,43,D,20243
05796341,7,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05796381,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,480,D,20243
05796431,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,250,D,20243
05796431,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,25,D,20243
05796631,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20243
05796691,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20243
05796891,9,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,320,D,20243
05796901,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05797121,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,360,D,20243
05797141,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,175,D,20243
05797311,8,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,25,D,20243
05797321,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,60,D,20243
05797321,7,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,110,D,20243
05797481,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,70,D,20243
05797481,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20243
05797481,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20243
05797614,9,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,200,D,20243
05797621,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,72,D,20243
05797661,14,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,175,D,20243
05797721,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,1024,D,20243
05797751,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,531,D,20243
05797751,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,55,D,20243
05797751,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,180,D,20243
05797751,13,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,894,D,20243
05797901,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,75,D,20243
05797991,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,173,D,20243
05798031,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,2,D,175,D,20243
05798091,18,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,172,D,20243
05798101,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,140,D,20243
05798301,31,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,65,D,20243
05798301,32,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,120,D,20243
05798301,33,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,120,D,20243
05798301,34,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,240,D,20243
05798341,22,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,130,D,20243
05798341,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,160,D,20243
05798391,16,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,350,D,20243
05798441,7,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20243
05798471,12,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,20,D,20243
05798521,24,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,300,D,20243
05798521,25,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,300,D,20243
05798521,26,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,300,D,20243
05798561,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20243
05798601,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,130,D,20243
05798601,15,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,130,D,20243
05798761,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,458,D,20243
05798761,15,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,96,D,20243
05798761,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,96,D,20243
05798761,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,150,D,20243
05798761,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,59,D,20243
05798761,19,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,237,D,20243
05798761,20,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,237,D,20243
05798761,21,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,237,D,20243
05798781,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05798901,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05798901,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,30,D,20243
05798901,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,125,D,20243
05799191,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,80,D,20243
05799331,15,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,315,D,20243
05799331,16,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,30,D,20243
05799471,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,150,D,20243
05799471,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,480,D,20243
05799471,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05799471,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20243
05799551,19,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,182,D,20243
05799551,20,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,182,D,20243
05799551,21,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,700,D,20243
05799621,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20243
05799921,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,100,D,20243
05799921,16,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20243
05799941,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,220,D,20243
05799941,14,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20243
05799941,15,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,300,D,20243
05799971,18,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,126,D,20243
05799971,19,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,56,F,20243
05800141,10,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,200,D,20243
05800151,10,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,100,D,20243
05800341,10,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,350,D,20243
05800341,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20243
05800341,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20243
05800561,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,125,D,20243
05800751,18,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,40,D,20243
05800761,30,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,355,D,20243
05800761,31,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,558,D,20243
05800773,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,95,D,20243
05800773,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20243
05800773,17,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,400,D,20243
05800851,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20243
05800871,8,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20243
05801161,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,1,D,100,D,20243
05801161,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,1,D,100,D,20243
05801161,18,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,1,D,150,D,20243
05801221,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,2,D,60,D,20243
05801221,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20243
05801221,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,30,D,20243
05801221,10,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,72,D,20243
