QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20243,05557264,55,0,1,1,D,3,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,660,D,,A,,A,575,D,,A,,A,,A,280,D,,A,280,D,300,D
20243,05557334,41,0,2,1,D,1,D,1,D,05,D,9,D,1,D,1,D,2,D,2,D,,A,02,D,03,D,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1641,D,9,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,980,G,113,G,,A,,A,465,D,,A,518,G,5,D
20243,05557334,42,0,1,1,D,2,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,850,D,,A,,A,,A,,A,36,D,138,D,23,D
20243,05557334,43,0,1,1,D,3,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,30,D,3,D
20243,05557374,21,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,150,D,,A,,A,,A,,A,650,D,240,D
20243,05557394,51,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,165,D,,A,20,D,,A,,A,,A,,A,95,D
20243,05557394,52,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,285,D,,A,20,D,,A,,A,,A,,A,155,D
20243,05557394,53,0,1,1,D,3,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,240,D,,A,20,D,,A,75,D,20,D,100,D,150,D
20243,05557464,28,0,1,1,D,1,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,650,D,,A,0,D,,A,,A,400,D,,A,900,D
20243,05557494,32,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,2438,D,,A,,A,,A,,A,,A,600,D,50,D
20243,05557514,35,0,1,1,D,1,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,1100,D,,A,,A,,A,,A,,A,480,D,150,D
20243,05557654,21,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,25,D,,A,,A,,A,,A,25,D,,A
20243,05557654,22,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,20,D,,A,,A,,A,70,D,130,D,,A
20243,05557654,23,0,1,1,D,3,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A
20243,05557664,22,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,794,D,60,D,,A,,A,,A,,A,190,D,,A
20243,05557684,34,0,2,1,D,1,D,1,D,05,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05557684,35,0,1,1,D,2,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D
20243,05557774,48,0,2,1,D,1,D,1,D,05,D,18,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,35,D,800,D,,A,,A,,A,1040,D,,A,,A,,A,,A,80,D,,A,10,D,,A,,A,,A,,A,35,D,,A,400,D,400,D
20243,05557774,49,0,1,1,D,2,D,1,D,06,D,16,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,958,G,12697,G,542,G,138,G,892,G,,A,,A,,A,,A,,A,,A,,A,,A,7616,W,674,G,,A,,A,,A,,A,2270,G,,A
20243,05557784,14,0,1,1,D,1,D,1,D,07,D,24,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,F,1200,D,5,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,200,F,20,F,,A,65,F,,A,400,F,20,F
20243,05557864,29,0,1,1,D,1,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,15,D,,A
20243,05557874,87,0,1,1,D,3,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,51,D,,A,,A,,A,20,D,,A,,A,,A,,A,82,D,,A
20243,05557874,88,0,1,1,D,4,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,124,D,,A,,A,,A,,A,40,D,,A,,A,,A,160,D,290,D
20243,05557874,89,0,1,1,D,5,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20243,05557874,90,0,1,1,D,6,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,39,D,,A,,A,711,D,,A,,A,,A,191,D,,A,541,D,,A
20243,05557874,91,0,1,1,D,7,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,,A,,A,,A,,A,25,D,,A,,A,,A,120,D,95,D
20243,05557874,92,0,1,2,D,8,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,D,,A,,A,,A,,A,,A,,A,,A,,A,226,D,,A
20243,05557894,28,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,6,D,,A,30,D,180,D
20243,05557914,48,0,1,2,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,120,D,60,D,,A,,A,,A,,A,140,D,,A
20243,05557914,49,0,1,2,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D
20243,05557914,50,0,1,2,D,3,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,70,D,,A,,A,50,D,,A,280,D,40,D
20243,05558174,37,0,1,2,D,1,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,470,D,,A,,A,,A,,A,,A,,A,85,D
20243,05558174,38,0,1,1,D,2,D,1,D,06,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,,A,,A,,A,,A,,A,,A,,A,33,F,50,D,,A
20243,05558174,39,0,1,2,D,3,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,F,,A,50,D
20243,05558194,40,0,1,1,D,1,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,50,D,110,D,50,D
20243,05558304,26,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,2,F,,A,,A,25,F,,A,,A,,A,,A,55,F,,A
20243,05558324,22,0,1,1,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,300,D,,A,,A,,A,,A,,A,30,D,,A
20243,05558354,51,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,8,D,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20243,05558364,35,0,2,1,D,1,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,11,D,,A,13,D,,A,,A,,A,510,D,,A,,A,,A,,A,,A,,A,1300,D,,A,480,D,,A,,A,305,D,,A,150,D,,A,620,D,,A,200,D,300,D
20243,05558364,36,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,110,D,,A,,A,,A,,A,240,D
20243,05558454,22,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,150,D,,A,,A,,A,,A,,A,80,D,,A
20243,05558574,31,0,1,1,D,1,D,1,D,05,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,15,D,,A,,A,,A,25,D,50,D
20243,05558574,32,0,1,1,D,2,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,20,D
20243,05558604,35,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,400,D,50,D,17,D,,A,,A,,A,250,D,33,D
20243,05558624,27,0,1,2,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20243,05558694,38,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,455,D,,A,,A,,A,,A,,A,131,D,,A
20243,05558694,39,0,1,2,D,2,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,473,D,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,164,D,,A,,A,,A,,A,32,D,150,D,511,D,,A
20243,05558824,26,0,2,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20243,05558824,27,0,1,1,D,2,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20243,05558824,28,0,1,1,D,3,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,10,D,10,D,,A,,A,,A,,A,40,D,20,D
20243,05558824,29,0,1,2,D,4,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05558984,33,0,1,1,D,1,D,1,D,06,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,650,D,,A,,A,1800,D,,A,,A,,A,90,D,,A,120,D,380,D
20243,05559064,40,0,2,1,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,90,D,,A,,A,,A,40,D,40,D,,A
20243,05559094,42,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,146,D,,A,12,D,,A,,A,,A,,A,288,D
20243,05559094,43,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,80,D,20,D,,A,,A,200,D,,A,80,D,,A
20243,05559094,44,0,1,2,D,3,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,980,D,200,D,,A,,A,,A,460,D,700,D,50,D
20243,05559284,29,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,540,D,,A,,A,,A,,A,,A,,A,200,D
20243,05559384,21,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,30,D,,A,,A,,A,,A,20,D,,A
20243,05559484,33,0,1,1,D,1,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,,A,,A,,A,80,D,80,D
20243,05559534,34,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,150,D,,A,,A,,A,150,D,,A,75,D,,A
20243,05559534,35,0,1,1,D,2,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05559594,25,0,1,1,D,1,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A
20243,05559654,38,0,1,1,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,200,D,,A,,A,,A,,A,,A,50,D,,A
20243,05559654,39,0,1,1,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,150,D,,A,,A,,A,,A,,A,50,D,,A
20243,05559654,40,0,1,1,D,3,D,1,D,05,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,200,D,,A,,A,,A,,A,,A,50,D,,A
20243,05560114,10,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,3,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,15,D
20243,05560134,31,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,1425,D,40,D,40,D,,A,40,D,,A,506,D,174,D
20243,05560254,24,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,11,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,,A,20,D,,A,,A,123,D,,A
20243,05560254,25,0,1,1,D,2,D,1,D,07,D,11,D,,A,,A,,A,,A,01,D,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,165,D,410,D,8,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,75,D,,A,,A,,A,,A,240,D,92,D
20243,05560264,24,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,45,D,570,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,4,D,,A,832,D,250,D,,A,,A,,A,,A,50,D,100,D
20243,05560294,28,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,1800,D,120,D,15,D,,A,,A,200,D,680,D,135,D
20243,05560624,31,0,2,1,D,1,D,1,D,05,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,668,D,,A,,A,,A,430,D,,A,,A,,A,,A,28,D,,A,56,D,1200,D,150,D,,A,,A,,A,,A,450,D,80,D
20243,05560624,32,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05560624,33,0,1,1,D,3,D,1,D,05,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,430,D,25,D,,A,50,D,1100,D,120,D,50,D,,A,,A,,A,330,D,100,D
20243,05560744,39,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,388,D,,A,,A,,A,,A,,A,80,D,,A
20243,05560984,45,0,1,1,D,1,D,1,D,07,D,60,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,6200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,60,D,300,D,300,D,200,D
20243,05561034,28,0,1,1,D,2,D,3,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,25,D,10,D,25,D
20243,05561034,29,0,1,1,D,3,D,3,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05561034,30,0,1,1,D,4,D,3,D,05,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,50,D,5,D,50,D
20243,05561034,31,0,1,1,D,5,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,40,D,,A,4000,D,,A,,A,,A,300,D,,A,500,D,500,D
20243,05561094,25,0,1,1,D,1,D,2,D,07,D,4,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D
20243,05561094,26,0,1,2,D,2,D,1,D,06,D,9,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,,A,75,D,,A,,A,100,D,40,D
20243,05561174,42,0,2,1,D,1,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,100,D,,A,,A,200,D,,A,400,D,,A
20243,05561294,18,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A
20243,05561354,40,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D
20243,05561364,32,0,1,1,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,7,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A
