QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20241,05291754,16,0,5,01,D,300,D,,A,1,D,,B,2010,D,,A,,A,,A,2600,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05291774,23,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291814,22,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291824,17,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291894,20,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,6100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291914,26,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,7600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291924,21,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,5400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05291974,17,0,5,01,D,100,D,,A,3,D,,B,1946,D,,A,,A,,A,2400,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20241,05292074,34,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292074,35,0,5,02,D,300,D,,A,3,D,,B,1995,D,,A,,A,,A,3800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05292084,15,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292094,19,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292114,34,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,9500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292144,13,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,750,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292184,13,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292234,14,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,6200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292254,25,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292274,25,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292314,8,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292384,19,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292434,13,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292444,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292474,26,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292474,27,0,5,02,D,300,D,,A,3,D,,B,2002,D,,A,,A,,A,630,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05292494,18,0,5,01,D,100,D,,A,3,D,,B,1969,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292514,27,0,5,01,D,100,D,,A,3,D,01,D,2022,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292544,56,0,5,01,D,100,D,,A,1,D,03,D,2022,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292544,57,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292544,58,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292674,14,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292684,22,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292794,28,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292824,24,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3500,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20241,05292824,25,0,5,02,D,300,D,,A,2,D,,B,,C,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20241,05292824,26,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292834,11,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292844,21,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292854,14,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292894,21,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292934,28,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,9300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292934,29,0,5,02,D,300,D,,A,3,D,,B,1981,D,,A,,A,,A,9000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05292954,35,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05292984,17,0,5,01,D,100,D,,A,1,D,,B,2000,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293014,38,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,9500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293074,18,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293274,17,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293324,14,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,6000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293374,23,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293424,20,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,4500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293434,31,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293524,15,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293534,12,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293574,12,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293604,24,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293634,20,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,5200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293644,18,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293674,32,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293684,15,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293694,43,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293774,18,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293784,23,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,10700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293784,24,0,5,02,D,300,D,,A,1,D,,B,2005,D,,A,,A,,A,3600,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05293854,24,0,5,01,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,3800,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05293854,25,0,5,02,D,300,D,,A,3,D,,B,2015,D,,A,,A,,A,400,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,C
20241,05293874,34,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293894,22,0,5,01,D,100,D,0.25,D,3,D,,B,2013,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05293954,40,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294074,25,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05294084,24,0,5,01,D,100,D,,A,1,D,,B,2008,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294124,23,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294214,29,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294254,27,0,5,01,D,100,D,,A,3,D,08,D,2022,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294284,12,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,10200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294314,35,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294394,35,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294394,36,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294394,37,0,5,03,D,400,D,,A,3,D,04,D,2022,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05294504,15,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294564,16,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294564,17,0,5,02,D,200,D,,A,3,D,,B,1993,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05294564,18,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294564,19,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294564,20,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294594,17,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294664,34,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294694,12,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,290,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294704,22,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294774,19,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,700,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20241,05294774,20,0,5,02,D,300,D,,A,1,D,,B,2011,D,,A,,A,,A,500,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,1,D
20241,05294844,21,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,9100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294854,25,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294864,40,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05294924,42,0,5,01,D,100,D,,A,1,D,,B,2021,D,,A,,A,,A,4500,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20241,05295014,16,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,390,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295034,14,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295104,59,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295134,13,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295214,16,0,5,01,D,100,D,,A,1,D,06,D,2023,D,250000,D,35000,D,8000,D,2500,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20241,05295234,14,0,5,01,D,100,D,,A,3,D,,B,1965,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295254,16,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,8800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295254,17,0,5,02,D,300,D,,A,3,D,,B,2021,D,,A,,A,,A,6500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295344,11,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295384,23,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295384,24,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295384,25,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295384,26,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295384,27,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295414,36,0,5,01,D,100,D,,A,3,D,02,D,2022,D,,A,,A,,A,1200,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20241,05295474,30,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295474,31,0,5,02,D,300,D,,A,3,D,,B,2019,D,,A,,A,,A,0,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295514,21,0,5,01,D,100,D,0.50,D,3,D,,B,2017,D,,A,,A,,A,7400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295534,23,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295554,20,0,5,01,D,100,D,,A,1,D,,B,2010,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295554,21,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295554,22,0,5,03,D,400,D,,A,3,D,07,D,2022,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295554,24,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295564,69,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295564,70,0,1,02,D,400,D,,A,3,D,12,D,2023,D,35000,D,35000,D,807,D,420,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20241,05295584,20,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295624,21,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295624,22,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295634,31,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295644,22,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295734,28,0,5,01,D,100,D,,A,3,D,,B,1973,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295774,15,0,5,01,D,100,D,,A,3,D,08,D,2022,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295834,30,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295834,31,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295834,32,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295834,33,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295964,6,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295974,30,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,7300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295974,31,0,5,02,D,300,D,,A,3,D,,B,2017,D,,A,,A,,A,8000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295974,33,0,5,04,D,300,D,,A,3,D,02,D,2023,D,356000,D,0,D,,C,4800,F,2,D,,A,,A,,A,2,D,,A,2,D,,A,,A
20241,05295974,34,0,5,05,D,300,D,,A,3,D,,B,2001,D,,A,,A,,A,3000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295974,35,0,5,06,D,300,D,,A,3,D,,B,2019,D,,A,,A,,A,5300,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295974,36,0,5,07,D,300,D,,A,3,D,,B,2015,D,,A,,A,,A,5300,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05295984,16,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05295994,12,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296064,24,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,7100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296104,34,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296214,14,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,5100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296254,28,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296254,29,0,5,02,D,400,D,,A,3,D,,B,2021,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05296264,29,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296314,46,0,6,01,D,100,D,,A,3,D,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05296334,54,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296384,23,0,5,01,D,100,D,,A,3,D,,B,1950,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296394,6,0,1,01,D,100,D,,A,3,D,10,F,2020,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296414,12,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,9100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296524,29,0,5,01,D,100,D,,A,1,D,,B,2011,D,,A,,A,,A,2800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296584,25,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296634,27,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296644,31,0,5,01,D,100,D,,A,2,D,,B,2005,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296724,14,0,5,01,D,100,D,,A,1,D,,B,2012,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296734,31,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,370,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296764,20,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20241,05296804,17,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296814,25,0,5,01,D,100,D,,A,3,D,03,D,2022,D,,A,,A,,A,9000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296834,20,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296844,18,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296844,19,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296894,51,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,6800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296894,52,0,5,02,D,300,D,,A,3,D,,B,2013,D,,A,,A,,A,0,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20241,05296894,53,0,5,03,D,400,D,,A,3,D,,B,2021,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20241,05296904,21,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3200,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20241,05296944,46,0,5,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296944,47,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296964,14,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,8100,F,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20241,05296984,19,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05296994,7,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05297024,31,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05297164,22,0,5,01,D,100,D,,A,1,D,04,D,2022,D,,A,,A,,A,7800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05297184,16,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20241,05297274,23,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
