QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_,PAYESCRW,PAYE_CRW,MORTSPEC,MORT_PEC,FEEAMTX,FEEAMTX_
20251,05796853,35,0,5,01,D,100,D,.0534,D,107000,D,30,D,900,D,,A,,A,,A,,A,303,D,134,D,135,D,136,D,463,D,462,D,461,D,,A,10,D,2022,D,1,D,,A,103946,D,103812,D,103677,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20251,05797143,21,0,5,01,D,100,D,.0311,D,102000,D,30,D,1100,D,,A,,A,,A,,A,664,D,195,D,196,D,196,D,241,D,240,D,240,D,,A,08,D,2020,D,1,D,,A,92849,D,92654,D,92458,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,D,2,D,,A
20251,05797313,22,0,5,01,D,100,D,.0488,D,44758,D,30,D,441,D,,A,,A,,A,,A,204,D,134,D,134,D,135,D,103,D,103,D,102,D,,A,07,D,2006,D,1,D,,A,25394,D,25260,D,25126,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05797433,27,0,5,01,D,100,D,.0311,D,110000,D,30,D,744,D,,A,,A,,A,,A,274,D,209,D,210,D,210,D,261,D,260,D,260,D,,A,10,D,2020,D,1,D,,A,100561,D,100352,D,100142,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,3,D,2,D,,A
20251,05797533,21,0,5,01,D,100,D,.0311,D,593000,D,30,D,3600,D,,A,,A,,A,,A,1065,D,1124,D,1127,D,1130,D,1411,D,1408,D,1405,D,,A,12,D,2020,D,1,D,,A,544303,D,543179,D,542052,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05797533,22,0,5,02,D,300,D,.0454,D,80000,D,10,D,1400,D,,A,,A,,A,,A,569,D,691,D,693,D,696,D,140,D,138,D,135,D,,A,11,D,2018,D,1,D,,A,37060,D,36369,D,35675,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,C,,A
20251,05797563,27,0,5,01,D,100,D,.0806,D,100007,D,30,D,1028,D,,A,,A,,A,,A,290,D,450,D,453,D,456,D,288,D,285,D,282,D,,A,12,D,2000,D,1,D,,A,42927,D,42477,D,42024,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20251,05797723,31,0,5,01,D,100,D,.0311,D,147382,D,30,D,1046,D,,A,,A,,A,,A,416,D,281,D,282,D,282,D,349,D,348,D,348,D,,A,10,D,2020,D,1,D,,A,134722,D,134441,D,134159,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05797753,20,0,5,01,D,100,D,.0488,D,101129,D,30,D,993,D,,A,,A,,A,,A,458,D,265,D,266,D,268,D,270,D,269,D,267,D,,A,02,D,2009,D,1,D,,A,66299,D,66033,D,65767,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05797763,29,0,1,01,D,100,D,.0630,D,205000,D,30,D,1985,D,,A,,A,,A,,A,716,D,205,D,206,D,207,D,1064,D,1063,D,1062,D,,A,10,D,2023,D,1,D,,A,202619,D,202414,D,202207,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05798093,28,0,5,01,D,100,D,.0385,D,260000,D,15,D,2900,D,,A,,A,,A,,A,996,D,1556,D,1561,D,1566,D,348,D,343,D,338,D,,A,01,D,2015,D,1,D,,A,108391,D,106834,D,105273,D,01,D,,A,,A,,A,2600,D,2600,D,2600,D,1,D,2,D,1,D,3,D,2,D,,A
20251,05798203,38,0,5,01,D,100,D,.0700,D,70000,D,30,D,690,D,,A,,A,,A,,A,224,D,301,D,303,D,304,D,165,D,163,D,162,D,,A,02,D,2001,D,1,D,,A,28316,D,28015,D,27712,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05798303,44,0,5,01,D,100,D,.0398,D,172574,D,30,D,885,D,,A,,A,,A,,A,63,D,397,D,398,D,399,D,425,D,424,D,423,D,,A,02,D,2013,D,1,D,,A,128188,D,127791,D,127393,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,B,2,D,,A
20251,05798343,59,0,5,01,D,100,D,.0296,D,913387,T,30,D,4422,D,,A,,A,,A,,A,228,D,3132,T,3141,T,3165,T,2302,D,2297,D,2292,D,,A,09,D,2021,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20251,05798393,26,0,5,01,D,100,D,.0296,D,182500,D,30,D,1140,D,,A,,A,,A,,A,375,D,347,D,348,D,349,D,418,D,417,D,416,D,,A,06,D,2021,D,1,D,,A,169282,D,168934,D,168586,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,B,2,D,,A
20251,05798443,12,0,5,01,D,100,D,.0743,D,50000,D,30,D,950,D,,A,,A,,A,,A,603,D,244,D,246,D,247,D,103,D,101,D,100,D,,A,06,D,1999,D,1,D,,A,16580,D,16335,D,16089,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05798533,37,0,5,01,D,100,D,.0469,D,200000,D,30,D,1882,D,,A,,A,,A,,A,846,D,492,D,494,D,496,D,544,D,542,D,540,D,,A,09,D,2010,D,1,D,,A,139267,D,138775,D,138281,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20251,05798603,29,0,5,01,D,100,D,.0425,D,125000,D,20,D,1503,D,,A,,A,,A,,A,729,D,628,D,630,D,633,D,146,D,144,D,141,D,,A,09,D,2009,D,1,D,,A,41158,D,40530,D,39900,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05798653,34,0,5,01,D,100,D,.0454,F,569672,F,30,F,2900,F,,A,,A,,A,,A,0,F,1000,F,1004,F,1007,F,1900,F,1896,F,1893,F,,A,06,F,2018,F,1,F,,A,502249,F,501249,F,500246,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05798733,24,0,5,01,D,100,D,.0534,D,322701,D,30,D,2410,D,,A,,A,,A,,A,610,D,412,D,414,D,416,D,1388,D,1386,D,1384,D,,A,06,D,2022,D,1,D,,A,311873,D,311461,D,311047,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05798783,35,0,5,01,D,100,D,.0454,D,294658,D,30,D,1500,D,,A,,A,,A,,A,0,D,521,D,523,D,525,D,979,D,977,D,975,D,,A,02,D,2018,D,1,D,,A,258748,D,258227,D,257704,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,2,D,,A
20251,05798843,44,0,5,01,D,100,D,.0296,D,134500,D,30,D,1220,D,,A,,A,,A,,A,656,D,254,D,254,D,255,D,310,D,310,D,309,D,,A,10,D,2021,D,1,D,,A,125768,D,125515,D,125260,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05798973,13,0,5,01,D,100,D,.0800,D,52245,D,20,D,437,D,,A,,A,,A,,A,0,D,335,D,337,D,339,D,102,D,100,D,98,D,,A,02,D,2008,D,1,D,,A,15298,D,14963,D,14626,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05799093,31,0,1,01,D,100,D,.0534,D,272069,D,15,D,3001,D,,A,,A,,A,,A,801,D,1145,D,1151,D,1156,D,1055,D,1049,D,1044,D,,A,01,D,2022,D,1,D,,A,236987,D,235842,D,234691,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20251,05799183,15,0,5,01,D,100,D,.0697,F,55000,F,30,F,388,F,,A,,A,,A,,A,23,F,239,F,240,F,241,F,126,F,125,F,124,F,,A,01,F,2001,F,1,F,,A,21753,F,21514,F,21274,F,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,2,D,,A
20251,05799353,12,0,5,01,D,100,D,.0450,D,72000,D,30,D,700,D,,A,,A,,A,,A,335,D,133,D,134,D,134,D,232,D,231,D,231,D,,A,04,D,2017,D,1,D,,A,61853,D,61720,D,61586,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05799393,19,0,5,01,D,100,D,.0750,D,350000,D,30,D,2536,D,,A,,A,,A,,A,89,D,273,D,274,D,276,D,2174,D,2173,D,2171,D,,A,02,D,2024,D,1,D,,A,347878,D,347605,D,347331,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05799553,39,0,5,01,D,100,D,.0400,D,913387,T,30,D,3800,D,,A,,A,,A,,A,0,D,1210,D,1214,D,1218,D,2590,D,2586,D,2582,D,,A,06,D,2023,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05799603,12,0,1,01,D,100,D,.0296,D,70000,D,30,D,466,D,,A,,A,,A,,A,172,D,134,D,134,D,135,D,160,D,160,D,159,D,,A,06,D,2021,D,1,D,,A,64906,D,64772,D,64638,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05799753,38,0,5,01,D,100,D,.0385,D,237915,D,15,D,1742,D,,A,,A,,A,,A,0,D,1406,D,1410,D,1415,D,336,D,332,D,327,D,,A,05,D,2015,D,1,D,,A,104871,D,103466,D,102056,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05799753,39,0,5,02,D,300,D,.0438,D,199901,D,15,D,1517,D,,A,,A,,A,,A,0,D,1035,D,1039,D,1042,D,482,D,478,D,475,D,,A,07,D,2018,D,1,D,,A,132117,D,131082,D,130043,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,2,D,,A
20251,05799773,19,0,1,01,D,100,D,.0538,D,913387,T,30,D,6823,T,,A,,A,,A,,A,1334,D,807,D,811,D,815,D,3234,D,3230,D,3226,D,,A,10,D,2024,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05799923,38,0,5,01,D,100,D,.0311,D,319955,D,30,D,2760,D,,A,,A,,A,,A,1392,D,610,D,612,D,613,D,758,D,756,D,755,D,,A,10,D,2020,D,1,D,,A,292454,D,291844,D,291232,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05799943,35,0,5,01,D,100,D,.0296,D,120000,D,30,D,1023,D,,A,,A,,A,,A,520,D,227,D,227,D,228,D,276,D,276,D,275,D,,A,09,D,2021,D,1,D,,A,111991,D,111764,D,111537,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,3,D,2,D,,A
20251,05800093,12,0,5,01,D,100,D,.0485,D,342000,D,30,D,1985,D,,A,,A,,A,,A,180,D,464,D,466,D,468,D,1341,D,1339,D,1337,D,,A,11,D,2022,D,1,D,,A,331832,D,331368,D,330902,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05800143,15,0,5,01,D,100,D,.0365,F,65000,F,30,F,467,F,,A,,A,,A,,A,170,F,137,F,137,F,138,F,160,F,160,F,159,F,,A,01,F,2016,F,1,F,,A,52602,F,52465,F,52328,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,F,2,D,,A
20251,05800343,48,0,5,01,D,100,D,.0413,D,391801,D,30,D,1900,D,,A,,A,,A,,A,0,D,847,D,850,D,853,D,1053,D,1050,D,1047,D,,A,05,D,2014,D,1,D,,A,305832,D,304985,D,304134,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,1,D,,A
20251,05800353,10,0,5,01,D,100,D,.0600,D,221000,D,30,D,1546,D,,A,,A,,A,,A,221,D,330,D,331,D,333,D,995,D,994,D,992,D,,A,01,D,2018,D,1,D,,A,199097,D,198768,D,198437,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05800393,28,0,5,01,D,100,D,.0296,D,110000,D,15,D,1483,D,,A,,A,,A,,A,725,D,540,D,541,D,542,D,218,D,217,D,216,D,,A,04,D,2021,D,1,D,,A,88492,D,87952,D,87411,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05800753,31,0,5,01,D,100,D,.0311,D,225000,D,30,D,1470,D,,A,,A,,A,,A,508,D,435,D,436,D,437,D,527,D,526,D,525,D,,A,05,D,2020,D,1,D,,A,203505,D,203070,D,202635,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05800834,23,0,5,01,D,100,D,.0538,D,345897,D,30,D,2402,D,,A,,A,,A,,A,464,D,410,D,412,D,414,D,1528,D,1526,D,1524,D,,A,09,D,2023,D,1,D,,A,340725,D,340315,D,339903,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05800853,14,0,5,01,D,100,D,.0560,D,287500,D,30,D,2300,D,,A,,A,,A,,A,650,D,491,D,493,D,496,D,1159,D,1157,D,1154,D,,A,06,D,2016,D,1,D,,A,248324,D,247832,D,247339,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05800873,20,0,5,01,D,100,D,.0600,D,225000,D,30,D,2152,D,,A,,A,,A,,A,803,D,256,D,258,D,259,D,1093,D,1091,D,1090,D,,A,07,D,2022,D,1,D,,A,218542,D,218286,D,218028,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801053,23,0,5,01,D,100,D,.0365,D,199999,D,30,D,1400,D,,A,,A,,A,,A,485,D,419,D,421,D,422,D,496,D,494,D,493,D,,A,03,D,2016,D,1,D,,A,162970,D,162550,D,162130,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20251,05801113,30,0,5,01,D,100,D,.0500,D,280000,D,30,D,1750,D,,A,,A,,A,,A,247,D,381,D,383,D,384,D,1122,D,1120,D,1119,D,,A,04,D,2022,D,1,D,,A,269276,D,268895,D,268512,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801233,32,0,5,01,D,100,D,.0365,D,75000,D,30,D,905,D,,A,,A,,A,,A,562,D,155,D,155,D,156,D,188,D,188,D,187,D,,A,08,D,2016,D,1,D,,A,61907,D,61753,D,61598,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801333,23,0,5,01,D,100,D,.0534,D,100575,D,30,D,934,D,,A,,A,,A,,A,373,D,125,D,126,D,126,D,436,D,435,D,435,D,,A,12,D,2022,D,1,D,,A,97959,D,97834,D,97708,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05801353,36,0,5,01,D,100,D,.0454,D,80000,D,10,D,1450,D,,A,,A,,A,,A,619,D,715,D,717,D,720,D,116,D,114,D,111,D,,A,02,D,2018,D,1,D,,A,30748,D,30033,D,29316,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05801413,16,0,5,01,D,100,D,.0398,D,220000,D,30,D,1745,D,,A,,A,,A,,A,697,D,498,D,499,D,501,D,550,D,549,D,547,D,,A,07,D,2013,D,1,D,,A,165903,D,165405,D,164906,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801443,13,0,5,01,D,100,D,.0534,D,210000,D,30,D,1500,D,,A,,A,,A,,A,329,D,268,D,269,D,270,D,903,D,902,D,901,D,,A,06,D,2022,D,1,D,,A,202964,D,202697,D,202428,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801493,14,0,5,01,D,100,D,.0400,D,25000,D,30,D,236,D,,A,,A,,A,,A,117,D,117,D,117,D,117,D,2,D,2,D,2,D,,A,02,D,1995,D,1,D,,A,714,D,598,D,481,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05801513,28,0,5,02,D,200,D,.0790,D,46000,D,30,D,334,D,,A,,A,,A,,A,0,D,198,D,200,D,201,D,136,D,134,D,133,D,,A,04,D,2001,D,1,D,,A,20613,D,20415,D,20215,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05801513,53,0,5,02,D,200,D,.0574,D,46000,D,30,D,800,D,,A,,A,,A,,A,532,D,182,D,183,D,184,D,86,D,85,D,84,D,012025,D,06,D,2001,D,1,D,,A,17879,D,17696,D,17513,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A,,B,,A,,A
20251,05801673,30,0,5,01,D,100,D,.0398,D,288076,D,30,D,2300,D,,A,,A,,A,,A,928,D,664,D,667,D,669,D,708,D,705,D,703,D,,A,01,D,2013,D,1,D,,A,213348,D,212684,D,212017,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20251,05801683,23,0,5,01,D,100,D,.0600,D,27000,D,30,D,568,D,,A,,A,,A,,A,406,D,,A,,A,47,D,,A,,A,103,D,,A,06,D,2014,D,2,D,122024,D,22398,D,22348,D,22298,D,01,D,1,D,,A,,A,454,D,454,D,454,D,1,D,2,D,2,D,3,D,2,D,,A
20251,05801683,37,0,5,01,D,100,D,.0600,D,27000,D,30,D,568,D,,A,,A,,A,,A,406,D,46,D,46,D,,A,104,D,104,D,,A,122024,D,06,D,2014,D,2,D,,A,22398,D,22348,D,22298,D,01,D,1,D,,A,,A,454,D,454,D,454,D,1,D,2,D,,A,3,D,,A,,A
20251,05801733,40,0,5,01,D,100,D,.0634,D,352487,D,30,D,3003,D,,A,,A,,A,,A,812,D,978,D,984,D,989,D,1213,D,1207,D,1202,D,,A,07,D,2007,D,1,D,,A,229518,D,228540,D,227556,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C,3,D,2,D,,A
20251,05801753,14,0,5,01,D,100,D,.0397,D,70000,D,30,D,750,D,,A,,A,,A,,A,417,D,126,D,127,D,127,D,207,D,206,D,206,D,,A,04,D,2019,D,1,D,,A,62533,D,62407,D,62281,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20251,05801833,29,0,5,01,D,100,D,.0525,D,217311,D,30,D,1738,D,,A,,A,,A,,A,538,D,426,D,428,D,430,D,774,D,772,D,770,D,,A,07,D,2014,D,1,D,,A,176814,D,176388,D,175960,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20251,05802063,42,0,5,01,D,100,D,.0400,D,317000,D,30,D,2200,D,,A,,A,,A,,A,687,D,600,D,602,D,604,D,913,D,911,D,909,D,,A,12,D,2017,D,1,D,,A,274049,D,273449,D,272848,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05802113,28,0,5,01,D,100,D,.0500,D,630000,D,30,D,4223,D,,A,,A,,A,,A,841,D,,A,,A,,A,,A,,A,,A,,A,11,D,2022,D,2,D,,A,833430,T,831147,T,832659,T,01,D,1,D,,A,,A,4000,D,4000,D,4000,D,1,D,2,D,1,D,3,D,2,D,,A
20251,05802203,12,0,5,01,D,100,D,.0480,D,913387,T,30,D,4600,D,,A,,A,,A,,A,272,D,1478,D,1484,D,1490,D,2850,D,2844,D,2838,D,,A,03,D,2017,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20251,05802463,22,0,5,01,D,100,D,.0672,D,190000,D,15,D,2250,D,,A,,A,,A,,A,572,D,614,D,617,D,621,D,1064,D,1061,D,1057,D,,A,10,D,2024,D,1,D,102024,D,190000,D,189386,D,188769,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05802523,10,0,5,01,D,100,D,.0525,D,438000,D,30,D,3178,D,,A,,A,,A,,A,759,D,539,D,541,D,544,D,1880,D,1878,D,1875,D,,A,06,D,2023,D,1,D,,A,429687,D,429147,D,428606,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20251,05802623,19,0,5,01,D,100,D,.0400,D,83954,D,15,D,621,D,,A,,A,,A,,A,0,D,453,D,454,D,456,D,168,D,167,D,165,D,,A,09,D,2017,D,1,D,,A,50495,D,50042,D,49588,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05802903,21,0,5,01,D,100,D,.0296,D,190000,D,30,D,1190,D,,A,,A,,A,,A,393,D,358,D,359,D,360,D,439,D,438,D,437,D,,A,11,D,2021,D,1,D,,A,178013,D,177655,D,177296,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20251,05802903,22,0,5,01,D,100,D,.1700,F,90000,F,30,F,1300,F,,A,,A,,A,,A,17,F,15,F,15,F,15,F,1268,F,1268,F,1268,F,,A,01,F,2021,F,1,F,,A,89501,F,89486,F,89471,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,F,2,D,,A
20251,05802903,23,0,5,01,D,100,D,.0600,D,155000,D,4,D,3640,D,,A,,A,,A,,A,0,D,3132,T,3141,T,3165,T,688,D,673,D,658,D,,A,04,D,2024,D,1,D,,A,137594,D,134642,D,131675,D,03,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20251,05802973,20,0,1,01,D,100,D,.0365,D,675000,D,30,D,3500,D,,A,,A,,A,,A,412,D,1389,D,1394,D,1398,D,1699,D,1694,D,1690,D,,A,09,D,2016,D,1,D,,A,558443,D,557053,D,555660,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,1,D,,A
20251,05803023,43,0,5,01,D,100,D,.0296,D,300000,D,30,D,1600,D,,A,,A,,A,,A,342,D,574,D,576,D,577,D,684,D,682,D,681,D,,A,04,D,2021,D,1,D,,A,277107,D,276532,D,275956,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20251,05803113,43,0,5,01,D,100,D,.0296,D,627250,D,30,D,3600,D,,A,,A,,A,,A,969,D,1202,D,1205,D,1208,D,1429,D,1426,D,1423,D,,A,04,D,2021,D,1,D,,A,579352,D,578150,D,576945,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05803343,22,0,5,01,D,100,D,.0575,D,184800,D,10,D,2319,D,,A,,A,,A,,A,290,D,602,D,605,D,608,D,398,D,395,D,392,D,,A,08,D,2023,D,2,D,,A,168289,D,167067,D,165839,D,01,D,1,D,,A,,A,1348,D,1348,D,1348,D,1,D,2,D,2,D,3,D,1,D,,A
20251,05803353,16,0,1,01,D,100,D,.0400,D,194000,D,30,D,1780,D,,A,,A,,A,,A,854,D,372,D,373,D,374,D,554,D,553,D,552,D,,A,08,D,2017,D,1,D,,A,166233,D,165861,D,165488,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05803413,18,0,5,01,D,100,D,.1700,D,90000,D,30,D,1300,D,,A,,A,,A,,A,17,D,15,D,15,D,15,D,1268,D,1268,D,1268,D,,A,01,D,2021,D,1,D,,A,89501,D,89486,D,89471,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05803453,19,0,5,01,D,100,D,.0311,D,155000,D,30,D,970,D,,A,,A,,A,,A,307,D,300,D,300,D,301,D,363,D,363,D,362,D,,A,05,D,2020,D,1,D,,A,140176,D,139876,D,139576,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20251,05803503,17,0,5,01,D,100,D,.0500,D,125000,D,30,D,1283,D,,A,,A,,A,,A,612,D,450,D,452,D,454,D,221,D,219,D,217,D,,A,10,D,2002,D,1,D,,A,53017,D,52567,D,52115,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05803533,29,0,5,01,D,100,D,.0672,D,154204,D,15,D,1362,D,,A,,A,,A,,A,0,D,498,D,501,D,504,D,864,D,861,D,858,D,,A,10,D,2024,D,1,D,,A,154204,D,153706,D,153204,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,2,D,,A
20251,05803683,16,0,5,01,D,100,D,.0681,D,175000,D,30,D,1370,D,,A,,A,,A,,A,228,D,163,D,164,D,165,D,979,D,978,D,977,D,,A,06,D,2023,D,1,D,,A,172514,D,172351,D,172187,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05803853,23,0,5,01,D,100,D,.0925,F,147324,F,30,F,1490,F,,A,,A,,A,,A,278,F,,A,,A,,A,,A,,A,,A,,A,09,F,1991,F,1,F,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,F,2,D,,A
20251,05803863,33,0,5,01,D,100,D,.0600,D,475000,D,30,D,3776,D,,A,,A,,A,,A,928,D,1004,D,1009,D,1014,D,796,D,791,D,786,D,,A,07,D,2004,D,2,D,,A,251798,D,250209,D,248612,D,01,D,1,D,,A,,A,2400,D,2400,D,2400,D,1,D,2,D,2,D,3,D,2,D,,A
20251,05803983,17,0,5,01,D,100,D,.0400,D,172000,D,15,D,1600,D,,A,,A,,A,,A,328,D,939,D,943,D,946,D,333,D,329,D,326,D,,A,05,D,2017,D,1,D,,A,99750,D,98811,D,97868,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,B,2,D,,A
20251,05804013,14,0,1,01,D,100,D,.0475,D,173681,D,30,D,1438,D,,A,,A,,A,,A,532,D,463,D,465,D,467,D,443,D,441,D,439,D,,A,12,D,2008,D,1,D,,A,111949,D,111486,D,111021,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20251,05804033,34,0,1,01,D,100,D,.0613,D,913387,T,30,D,6823,T,,A,,A,,A,,A,2924,D,827,D,831,D,835,D,4347,D,4343,D,4339,D,,A,10,D,2024,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
