QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20251,05675984,28,0,1,840,D,1,D,15,D,13,D,
20251,05675984,29,0,1,410,D,1,D,17,D,11,D,
20251,05675984,30,0,1,410,D,1,D,17,D,12,D,
20251,05675984,31,0,1,410,D,1,D,17,D,01,D,
20251,05675984,32,0,2,410,D,1,D,17,D,11,D,
20251,05675994,48,0,1,840,D,1,D,139,D,01,D,
20251,05675994,49,0,1,530,D,1,D,140,D,11,D,
20251,05675994,50,0,1,210,D,1,D,22,D,13,D,
20251,05675994,51,0,1,330,D,1,D,12,D,13,D,
20251,05675994,52,0,1,355,D,1,D,35,D,13,D,
20251,05675994,53,0,1,410,D,1,D,80,D,11,D,
20251,05675994,54,0,2,950,D,1,D,100,D,11,D,
20251,05676084,24,0,1,100,D,1,D,120,D,13,D,
20251,05676084,25,0,1,840,D,1,D,16,D,13,D,
20251,05676084,26,0,1,500,D,1,D,21,D,01,D,
20251,05676084,27,0,1,520,D,1,D,33,D,12,D,
20251,05676084,28,0,1,355,D,1,D,30,D,13,D,
20251,05676084,29,0,1,310,D,1,D,91,D,12,D,
20251,05676134,27,0,1,840,D,1,D,8,D,13,D,
20251,05676134,28,0,1,330,D,1,D,6,D,13,D,
20251,05676134,29,0,1,410,D,1,D,4,D,01,D,
20251,05676134,30,0,1,400,D,1,D,4,D,11,D,
20251,05676134,31,0,1,400,D,1,D,4,D,12,D,
20251,05676314,17,0,1,700,D,1,D,25,D,13,D,
20251,05676344,20,0,1,210,D,2,D,109,D,12,D,
20251,05676344,21,0,1,150,D,1,D,273,D,01,D,
20251,05676344,22,0,1,355,D,1,D,50,D,11,D,
20251,05676344,23,0,1,355,D,1,D,57,D,12,D,
20251,05676344,24,0,1,355,D,1,D,16,D,01,D,
20251,05676344,25,0,1,355,D,1,D,18,D,12,D,
20251,05676434,44,0,1,800,D,1,D,100,D,13,D,
20251,05676434,45,0,1,840,D,1,D,15,D,13,D,
20251,05676434,46,0,1,520,D,1,D,40,D,11,D,
20251,05676434,47,0,1,330,D,1,D,10,D,13,D,
20251,05676454,44,0,1,520,D,1,D,32,D,12,D,
20251,05676454,45,0,1,150,D,1,D,11,D,13,D,
20251,05676454,46,0,1,355,D,1,D,16,D,13,D,
20251,05676454,47,0,1,355,D,1,D,10,D,13,D,
20251,05676484,36,0,1,840,D,1,D,16,D,13,D,1
20251,05676494,18,0,1,840,D,1,D,12,D,13,D,
20251,05676494,19,0,1,355,D,1,D,15,D,13,D,
20251,05676554,37,0,1,800,D,1,D,371,D,13,D,
20251,05676554,38,0,1,810,D,1,D,55,D,11,D,
20251,05676554,39,0,1,700,D,1,D,6,D,13,D,
20251,05676554,40,0,1,330,D,1,D,10,D,13,D,
20251,05676554,41,0,2,840,D,1,D,80,D,11,D,
20251,05676564,29,0,1,600,D,1,D,118,D,12,D,
20251,05676564,30,0,1,355,D,1,D,85,D,13,D,
20251,05676574,48,0,1,840,D,1,D,12,D,13,D,
20251,05676574,49,0,1,520,D,1,D,43,D,11,D,
20251,05676574,50,0,1,160,D,1,D,50,D,12,D,
20251,05676574,51,0,1,330,D,1,D,12,D,13,D,
20251,05676574,52,0,1,355,D,1,D,20,D,13,D,1
20251,05676594,19,0,1,370,D,1,D,50,D,12,D,
20251,05676624,24,0,1,830,D,1,D,26,D,13,D,
20251,05676624,25,0,1,840,D,1,D,129,D,01,D,
20251,05676624,26,0,1,500,D,1,D,500,D,12,D,
20251,05676624,27,0,1,500,D,1,D,300,D,12,D,
20251,05676624,28,0,1,520,D,1,D,44,D,01,D,
20251,05676624,29,0,1,520,D,1,D,44,D,11,D,
20251,05676624,30,0,1,520,D,1,D,44,D,12,D,
20251,05676624,31,0,1,210,D,1,D,13,D,13,D,
20251,05676624,32,0,1,700,D,1,D,35,D,13,D,
20251,05676624,33,0,1,330,D,1,D,10,D,13,D,
20251,05676624,34,0,1,330,D,1,D,30,D,13,D,
20251,05676624,35,0,1,355,D,1,D,100,D,13,D,
20251,05676624,36,0,2,520,D,1,D,44,D,11,D,
20251,05676634,24,0,1,150,D,1,D,25,D,13,D,
20251,05676654,12,0,1,830,D,1,D,100,D,13,D,
20251,05676654,13,0,1,840,D,1,D,15,D,13,D,
20251,05676654,14,0,1,330,D,1,D,12,D,13,D,
20251,05676654,15,0,1,355,D,1,D,20,D,13,D,1
20251,05676654,16,0,1,355,D,1,D,12,D,13,D,1
20251,05676664,24,0,1,830,D,1,D,140,D,13,D,
20251,05676664,25,0,1,830,D,1,D,26,D,13,D,
20251,05676664,26,0,1,330,D,1,D,13,D,13,D,
20251,05676684,24,0,1,355,D,1,D,28,D,13,D,
20251,05676684,25,0,2,355,D,1,D,28,D,11,D,
20251,05676694,16,0,1,355,D,1,D,25,D,13,D,
20251,05676824,29,0,1,355,D,1,D,16,D,13,D,
20251,05676924,18,0,1,610,D,1,D,50,D,01,D,
20251,05676924,19,0,1,330,D,1,D,5,D,13,D,
20251,05676924,20,0,1,355,D,1,D,60,D,11,D,
20251,05676944,41,0,1,610,D,1,D,100,D,12,D,
20251,05676944,42,0,1,355,D,1,D,19,D,13,D,
20251,05676984,30,0,1,520,D,1,D,12,D,11,D,
20251,05676984,31,0,1,600,D,1,D,200,D,11,D,
20251,05676984,32,0,1,310,D,1,D,150,D,11,D,
20251,05676984,33,0,1,330,D,1,D,13,D,13,D,
20251,05676984,34,0,1,355,D,1,D,100,D,13,D,
20251,05677034,39,0,1,800,D,1,D,750,D,01,D,1
20251,05677034,40,0,1,830,D,1,D,750,D,01,D,2
20251,05677034,41,0,1,500,D,1,D,360,D,01,D,1
20251,05677034,42,0,1,520,D,1,D,20,D,01,D,2
20251,05677034,43,0,1,520,D,1,D,40,D,01,D,2
20251,05677034,44,0,1,700,D,1,D,40,D,13,D,
20251,05677034,45,0,2,610,D,1,D,30,D,11,D,2
20251,05677034,46,0,2,600,D,1,D,950,D,11,D,1
20251,05677034,47,0,2,500,D,1,D,900,D,11,D,1
20251,05677034,48,0,2,520,D,1,D,30,D,11,D,2
20251,05677134,30,0,1,830,D,1,D,22,D,13,D,1
20251,05677134,31,0,1,330,D,1,D,165,D,11,D,
20251,05677194,32,0,1,840,D,1,D,65,D,01,D,2
20251,05677194,33,0,1,840,D,1,D,8,D,13,D,1
20251,05677194,34,0,1,520,D,1,D,8,D,11,D,2
20251,05677224,41,0,1,100,D,1,D,80,D,12,D,
20251,05677224,42,0,1,100,D,1,D,30,D,12,D,
20251,05677224,43,0,1,500,D,1,D,450,D,12,D,1
20251,05677224,44,0,1,520,D,1,D,80,D,01,D,1
20251,05677224,45,0,1,520,D,1,D,6,D,01,D,
20251,05677404,29,0,1,530,D,1,D,15,F,13,D,
20251,05677414,45,0,1,830,D,1,D,20,D,13,D,
20251,05677444,26,0,1,210,D,1,D,15,D,13,D,
20251,05677464,31,0,1,355,D,1,D,16,D,13,D,
20251,05677514,38,0,1,520,D,1,D,70,D,11,D,1
20251,05677514,39,0,1,520,D,1,D,55,D,12,D,1
20251,05677514,40,0,1,520,D,1,D,26,D,01,D,1
20251,05677514,41,0,1,700,D,1,D,11,D,13,D,
20251,05677514,42,0,1,355,D,1,D,14,D,13,D,
20251,05677554,24,0,1,330,D,1,D,18,D,13,D,
20251,05677554,25,0,1,330,D,1,D,18,D,13,D,
20251,05677554,26,0,1,355,D,1,D,24,D,13,D,
20251,05677554,27,0,1,355,D,1,D,37,D,13,D,
20251,05677554,28,0,1,355,D,1,D,12,D,13,D,
20251,05677594,26,0,1,355,D,1,D,35,D,13,D,
20251,05677734,35,0,1,840,D,1,D,16,D,13,D,
20251,05677734,36,0,1,830,D,1,D,19,D,13,D,
20251,05677734,37,0,1,330,D,1,D,16,D,13,D,
20251,05677734,38,0,1,355,D,1,D,10,D,13,D,
20251,05677734,39,0,1,355,D,1,D,8,D,13,D,
20251,05677744,35,0,1,150,D,1,D,44,D,13,D,
20251,05677774,25,0,1,830,D,1,D,20,D,13,D,
20251,05677774,26,0,1,840,D,1,D,14,D,13,D,
20251,05677774,27,0,1,150,D,1,D,18,D,01,D,
20251,05677774,28,0,1,150,D,1,D,18,D,02,D,
20251,05677774,29,0,1,700,D,1,D,5,D,01,D,
20251,05677774,30,0,1,700,D,1,D,5,D,02,D,
20251,05677774,31,0,1,330,D,1,D,21,D,13,D,
20251,05677894,28,0,1,820,D,1,D,550,D,02,D,
20251,05677894,29,0,1,500,D,1,D,500,D,01,D,
20251,05677894,30,0,1,520,D,1,D,40,D,02,D,
20251,05678024,28,0,1,530,D,1,D,85,D,01,D,
20251,05678054,13,0,1,840,D,1,D,22,D,13,D,
20251,05678054,14,0,1,355,D,1,D,6,D,13,D,4
20251,05678074,5,0,2,340,D,1,D,45,D,12,D,
20251,05678074,40,0,1,210,D,1,D,125,D,01,D,2
20251,05678074,41,0,1,355,D,1,D,16,D,13,D,
20251,05678134,22,0,1,840,D,1,D,120,D,12,D,
20251,05678134,23,0,1,380,D,1,D,3,D,13,D,
20251,05678184,36,0,1,840,D,1,D,135,D,12,D,
20251,05678184,37,0,1,355,D,1,D,25,D,13,D,
20251,05678184,38,0,1,355,D,1,D,25,D,13,D,
20251,05678194,31,0,1,820,D,1,D,100,D,01,D,
20251,05678194,32,0,1,820,D,1,D,89,D,01,D,
20251,05678194,33,0,1,840,D,1,D,20,D,13,D,
20251,05678194,34,0,1,520,D,1,D,40,D,01,D,
20251,05678194,35,0,1,330,D,1,D,11,D,13,D,
20251,05678194,36,0,1,330,D,1,D,12,D,13,D,
20251,05678194,37,0,1,330,D,1,D,11,D,13,D,
20251,05678194,38,0,1,355,D,1,D,25,D,13,D,
20251,05678194,39,0,1,355,D,1,D,20,D,13,D,
20251,05678194,40,0,1,355,D,1,D,13,D,13,D,
20251,05678194,41,0,1,355,D,1,D,7,D,13,D,
20251,05678194,42,0,1,355,D,1,D,10,D,13,D,
20251,05678194,43,0,1,355,D,1,D,11,D,13,D,
20251,05678194,44,0,1,355,D,1,D,11,D,13,D,
20251,05678194,45,0,1,355,D,1,D,32,D,13,D,
20251,05678194,46,0,1,370,D,1,D,30,D,02,D,1
20251,05678204,19,0,1,355,D,1,D,30,D,13,D,
20251,05678274,28,0,1,830,D,1,D,60,D,02,D,
20251,05678274,29,0,1,355,D,1,D,60,D,13,D,
20251,05678314,41,0,1,840,D,1,D,60,D,01,D,
20251,05678414,32,0,1,150,D,1,D,7,D,13,D,
20251,05678414,33,0,1,150,D,1,D,11,D,13,D,
20251,05678414,34,0,1,700,D,1,D,12,D,13,D,
20251,05678414,35,0,1,330,D,1,D,19,D,13,D,
20251,05678414,36,0,1,330,D,1,D,12,D,13,D,
20251,05678494,18,0,1,330,D,1,D,18,D,13,D,
20251,05678494,19,0,1,840,D,1,D,17,D,13,D,
20251,05678494,20,0,1,355,D,1,D,15,D,13,D,
20251,05678494,21,0,1,355,D,1,D,25,D,13,D,
20251,05678514,21,0,1,840,D,1,D,150,D,12,D,1
20251,05678584,14,0,1,840,D,1,D,12,D,13,D,
20251,05678754,42,0,1,840,D,1,D,100,D,02,D,
20251,05678784,24,0,1,355,D,1,D,25,D,13,D,
20251,05678794,37,0,1,830,D,1,D,15,D,13,D,1
20251,05678794,38,0,1,355,D,1,D,13,D,13,D,
20251,05678794,39,0,1,355,D,1,D,80,D,13,D,
20251,05678814,22,0,1,355,D,1,D,15,D,13,D,
20251,05678874,51,0,1,100,D,1,D,16,D,02,D,
20251,05678874,52,0,1,830,D,1,D,99,D,13,D,
20251,05678874,53,0,1,810,D,1,D,50,D,12,D,
20251,05678874,54,0,1,150,D,1,D,13,D,13,D,
20251,05678874,55,0,1,150,D,1,D,20,D,13,D,
20251,05678874,57,0,1,700,D,1,D,30,D,13,D,
20251,05678874,58,0,1,400,D,1,D,15,D,12,D,
20251,05678874,59,0,1,400,D,1,D,15,D,01,D,
20251,05678874,60,0,1,400,D,1,D,15,D,02,D,
20251,05678874,61,0,1,400,D,1,D,87,D,01,D,
20251,05678914,28,0,1,610,D,1,D,60,D,01,D,
20251,05678914,29,0,1,610,D,1,D,60,D,02,D,
20251,05678914,30,0,1,520,D,1,D,50,D,02,D,
20251,05678914,31,0,1,210,D,1,D,13,D,13,D,
20251,05678914,32,0,1,210,D,1,D,26,D,02,D,
20251,05678914,33,0,1,330,D,1,D,10,D,13,D,
20251,05678914,34,0,1,355,D,1,D,8,D,13,D,
20251,05678914,35,0,1,355,D,1,D,8,D,13,D,
20251,05678914,36,0,2,600,D,1,D,15,D,12,D,
20251,05678914,37,0,2,520,D,1,D,25,D,12,D,
20251,05678914,38,0,2,210,D,1,D,10,D,12,D,
20251,05679034,28,0,1,700,D,1,D,8,D,13,D,
20251,05679034,29,0,1,355,D,1,D,16,D,13,D,
20251,05679144,41,0,1,820,D,1,D,99,D,12,D,
20251,05679174,29,0,1,830,D,1,D,15,D,13,D,
20251,05679174,30,0,1,840,D,1,D,139,D,12,D,
20251,05679174,31,0,1,355,D,1,D,55,D,01,D,
20251,05679174,32,0,1,355,D,1,D,8,D,13,D,
20251,05679174,33,0,1,355,D,1,D,7,D,13,D,
20251,05679174,34,0,1,355,D,1,D,3,D,13,D,
20251,05679174,35,0,1,355,D,1,D,3,D,13,D,
20251,05679184,18,0,1,830,D,1,D,80,D,13,D,
20251,05679184,19,0,1,355,D,1,D,10,D,13,D,
20251,05679194,22,0,1,340,D,1,D,10,D,02,D,
20251,05679244,37,0,1,800,D,1,D,1104,D,01,D,
20251,05679244,38,0,1,100,D,1,D,1280,D,01,D,
20251,05679244,39,0,1,610,D,1,D,225,D,01,D,
20251,05679244,40,0,1,610,D,1,D,160,D,12,D,
20251,05679244,41,0,1,610,D,1,D,160,D,01,D,
20251,05679244,42,0,1,610,D,1,D,160,D,02,D,
20251,05679244,43,0,1,840,D,1,D,110,D,01,D,
20251,05679244,44,0,1,330,D,1,D,6,F,13,D,
20251,05679244,45,0,1,355,D,1,D,20,D,13,D,
20251,05679244,46,0,2,610,D,1,D,225,D,12,D,2
20251,05679244,47,0,2,500,D,1,D,470,D,12,D,1
20251,05679284,34,0,1,150,D,1,D,8,D,13,D,
20251,05679284,35,0,1,355,D,1,D,83,D,13,D,
20251,05679284,36,0,1,355,D,1,D,8,D,13,D,
20251,05679384,39,0,1,830,D,1,D,45,D,13,D,1
20251,05679384,40,0,1,840,D,1,D,15,D,13,D,1
20251,05679384,41,0,1,355,D,1,D,38,D,13,D,1
20251,05679384,42,0,1,210,D,1,D,75,D,13,D,1
20251,05679384,43,0,1,355,D,1,D,16,D,13,D,
20251,05679424,40,0,1,210,D,1,D,100,D,01,D,
20251,05679434,29,0,1,800,D,1,D,150,D,13,D,2
20251,05679434,30,0,1,810,D,1,D,140,D,01,D,2
20251,05679434,31,0,1,840,D,1,D,16,D,13,D,1
20251,05679434,32,0,1,160,D,1,D,20,D,12,D,2
20251,05679434,33,0,1,330,D,1,D,9,D,13,D,
20251,05679454,33,0,1,840,D,1,D,105,D,01,D,
20251,05679454,34,0,1,700,D,1,D,20,D,13,D,
20251,05679454,35,0,1,330,D,1,D,5,D,13,D,
20251,05679454,36,0,1,355,D,1,D,15,D,13,D,
20251,05679564,36,0,1,840,D,1,D,20,D,13,D,1
20251,05679624,33,0,1,840,D,1,D,16,D,13,D,
20251,05679624,34,0,1,330,D,1,D,21,D,13,D,
20251,05679684,16,0,1,840,D,1,D,15,D,13,D,
20251,05679684,17,0,1,410,D,1,D,16,D,12,D,
20251,05679754,22,0,1,830,D,1,D,70,D,13,D,
20251,05679754,23,0,1,610,D,1,D,75,D,01,D,
20251,05679754,24,0,1,355,D,1,D,10,D,02,D,
20251,05679844,35,0,1,840,D,1,D,25,D,13,D,
20251,05679844,36,0,1,355,D,1,D,85,D,13,D,
20251,05679884,34,0,1,830,D,1,D,14,D,13,D,
20251,05679894,28,0,1,700,D,1,D,17,D,13,D,
20251,05679924,23,0,1,700,D,1,D,14,D,13,D,
20251,05679924,24,0,1,355,D,1,D,114,D,13,D,
20251,05680244,46,0,1,840,D,1,D,60,D,12,D,
20251,05680244,47,0,1,150,D,1,D,299,D,12,D,
20251,05680244,48,0,1,355,D,1,D,26,D,13,D,
20251,05680254,37,0,1,830,D,1,D,10,D,13,D,1
20251,05680254,38,0,1,355,D,1,D,20,D,13,D,
20251,05680314,37,0,1,840,D,1,D,16,D,13,D,
20251,05680314,38,0,1,520,D,1,D,40,D,01,D,
20251,05680314,39,0,1,520,D,1,D,40,D,02,D,
20251,05680314,40,0,1,520,D,1,D,40,D,12,D,
20251,05680314,41,0,1,150,D,1,D,60,D,01,D,
20251,05680314,42,0,1,150,D,1,D,60,D,01,D,
20251,05680314,43,0,1,150,D,1,D,60,D,01,D,
20251,05680314,44,0,1,150,D,1,D,60,D,01,D,
20251,05680314,45,0,1,210,D,1,D,80,D,01,D,
20251,05680314,46,0,1,330,D,1,D,15,D,13,D,
20251,05680314,47,0,1,355,D,1,D,60,D,13,D,
20251,05680324,51,0,1,100,D,1,D,85,D,13,D,
20251,05680324,52,0,1,840,D,1,D,75,D,01,D,
20251,05680324,53,0,1,500,D,1,D,350,D,12,D,
20251,05680324,54,0,1,330,D,1,D,16,D,13,D,
20251,05680384,23,0,2,210,D,1,D,25,D,12,D,
20251,05680444,17,0,1,355,D,1,D,14,D,13,D,
20251,05680444,18,0,1,355,D,1,D,24,D,13,D,
20251,05680444,19,0,1,355,D,1,D,17,D,13,D,
20251,05680444,20,0,1,355,D,1,D,12,D,13,D,
20251,05680474,34,0,1,500,D,1,D,78,D,01,D,
20251,05680494,29,0,1,840,D,1,D,20,D,01,D,
20251,05680494,30,0,1,210,D,2,D,25,D,02,D,
20251,05680494,31,0,1,210,D,2,D,48,D,12,D,
20251,05680494,32,0,1,355,D,1,D,139,D,13,D,
20251,05680494,33,0,1,355,D,1,D,16,D,13,D,
20251,05680624,36,0,1,355,D,1,D,16,D,12,D,
20251,05680624,37,0,1,355,D,1,D,19,D,13,D,
20251,05680624,38,0,1,330,D,1,D,18,D,13,D,
20251,05680634,28,0,1,820,D,1,D,98,D,12,D,
20251,05680694,29,0,1,840,D,1,D,130,D,02,D,
20251,05680694,30,0,1,160,D,1,D,16,D,13,D,
20251,05680694,31,0,1,210,D,1,D,20,D,02,D,
20251,05680694,32,0,1,310,D,1,D,20,D,12,D,
20251,05680704,31,0,1,840,D,1,D,120,D,12,D,
20251,05680704,32,0,2,310,D,1,D,35,D,12,D,2
20251,05680724,1,0,1,370,D,1,F,13,D,12,D,
20251,05680724,34,0,1,100,D,1,D,140,D,13,D,
20251,05680724,35,0,1,355,D,1,D,40,D,13,D,
20251,05680774,24,0,1,840,D,1,D,18,D,13,D,
20251,05680804,28,0,1,830,D,1,D,48,D,13,D,
20251,05680804,29,0,1,355,D,1,D,27,D,13,D,
20251,05680804,30,0,1,355,D,1,D,10,D,13,D,
20251,05680804,31,0,2,530,D,1,D,60,D,12,D,
20251,05680834,48,0,1,355,D,1,D,50,D,13,D,
20251,05680924,23,0,1,500,D,1,D,600,D,12,D,
20251,05681034,39,0,1,840,D,1,D,100,D,01,D,
20251,05681034,40,0,1,840,D,1,D,130,F,01,D,
20251,05681034,41,0,1,500,D,1,D,250,D,02,D,
20251,05681034,42,0,1,160,D,1,D,12,D,01,D,
20251,05681034,43,0,1,150,D,1,D,50,D,01,D,
20251,05681034,44,0,1,700,D,1,D,9,D,13,D,1
20251,05681034,45,0,1,355,D,1,D,15,D,13,D,1
20251,05681034,46,0,1,355,D,1,D,123,D,13,D,1
20251,05681044,18,0,1,830,D,1,D,46,D,13,D,
20251,05681044,19,0,1,840,D,1,D,14,D,13,D,
20251,05681044,20,0,1,355,D,1,D,30,D,12,D,
20251,05681054,39,0,1,830,D,1,D,50,D,13,D,
20251,05681054,40,0,1,840,D,1,D,130,D,01,D,
20251,05681054,41,0,1,520,D,1,D,10,D,12,D,
20251,05681054,42,0,1,500,D,1,D,95,D,12,D,
20251,05681054,43,0,1,210,D,1,D,10,D,12,D,
20251,05681054,44,0,1,355,D,1,D,13,D,13,D,
20251,05681054,45,0,1,355,D,1,D,10,D,13,D,
20251,05681054,46,0,1,410,D,2,D,52,D,12,D,
20251,05681084,36,0,1,840,D,1,D,30,D,13,D,
20251,05681084,37,0,1,210,D,1,D,15,D,02,D,
20251,05681094,14,0,1,520,D,1,D,34,D,01,D,
20251,05681214,29,0,1,330,D,1,D,20,D,13,D,
20251,05681214,30,0,1,370,D,1,D,18,D,01,D,
20251,05681214,31,0,1,370,D,1,D,18,D,02,D,
20251,05681214,32,0,1,370,D,1,D,18,D,12,D,
20251,05681214,33,0,1,410,D,1,D,19,D,12,D,
20251,05681214,34,0,1,410,D,1,D,19,D,01,D,
20251,05681214,35,0,1,410,D,1,D,23,D,02,D,
20251,05681264,21,0,1,355,D,1,D,18,D,13,D,
20251,05681264,22,0,2,530,D,1,D,170,D,12,D,
20251,05681274,22,0,1,830,D,1,D,196,D,13,D,1
20251,05681274,23,0,1,355,D,1,D,45,D,13,D,
20251,05681274,24,0,1,355,D,1,D,7,D,13,D,
20251,05681324,25,0,1,355,D,1,D,50,D,13,D,
20251,05681334,20,0,1,820,D,1,D,95,D,01,D,
20251,05681334,21,0,1,355,D,1,D,15,D,13,D,
20251,05681334,22,0,1,355,D,1,D,20,D,13,D,
20251,05681354,37,0,1,100,D,1,D,400,D,13,D,2
20251,05681354,38,0,1,800,D,1,D,100,D,13,D,
20251,05681354,39,0,1,700,D,1,D,10,D,13,D,
20251,05681354,40,0,1,355,D,1,D,90,D,13,D,
20251,05681414,36,0,1,610,D,1,D,43,D,01,D,
20251,05681414,37,0,1,500,D,1,D,140,D,02,D,
20251,05681414,38,0,1,210,D,1,D,13,D,13,D,
20251,05681414,39,0,1,330,D,1,D,13,D,13,D,
20251,05681414,40,0,1,355,D,1,D,25,D,13,D,
20251,05681414,41,0,1,355,D,1,D,20,D,13,D,
20251,05681444,17,0,1,330,D,1,D,19,D,13,D,
20251,05681444,18,0,1,355,D,1,D,14,D,13,D,
20251,05681444,19,0,1,355,D,1,D,9,D,13,D,
20251,05681444,20,0,1,355,D,1,D,28,D,13,D,
20251,05681444,21,0,1,355,D,1,D,21,D,13,D,
20251,05681444,22,0,1,355,D,1,D,13,D,13,D,
20251,05681454,11,0,1,830,D,1,D,50,D,13,D,
20251,05681634,30,0,1,830,D,1,D,25,D,13,D,
20251,05681634,31,0,1,840,D,1,D,113,D,02,D,
20251,05681634,32,0,1,160,D,1,D,16,D,13,D,
20251,05681634,33,0,1,355,D,1,D,13,D,13,D,
20251,05681674,21,0,1,355,D,1,D,15,D,13,D,1
20251,05681714,49,0,1,800,D,1,D,1200,D,13,D,
20251,05681714,51,0,1,500,D,1,D,1100,D,01,D,
20251,05681714,52,0,1,150,D,1,D,70,D,13,D,
20251,05681714,53,0,1,355,D,1,D,100,D,13,D,
20251,05681714,54,0,2,610,D,1,D,40,D,12,D,
20251,05681714,55,0,2,150,D,1,D,154,D,12,D,
20251,05681734,25,0,1,210,D,1,D,16,D,13,D,
20251,05681734,26,0,2,340,D,1,D,40,D,12,D,
20251,05682034,29,0,1,100,D,1,D,50,D,13,D,
20251,05682034,30,0,1,840,D,1,D,15,D,13,D,
20251,05682034,31,0,1,840,D,1,D,9,D,13,D,
20251,05682034,32,0,1,355,D,1,D,8,D,13,D,
20251,05682044,14,0,1,520,D,1,D,12,D,12,D,2
20251,05682194,35,0,1,520,D,1,D,20,D,01,D,
20251,05682194,36,0,1,520,D,1,D,20,D,12,D,
20251,05682194,37,0,1,210,D,1,D,15,D,02,D,
20251,05682194,38,0,1,355,D,1,D,8,D,13,D,
20251,05682214,42,0,1,840,D,1,D,60,D,12,D,
20251,05682214,43,0,1,210,D,1,D,15,D,13,D,
20251,05682214,44,0,1,355,D,1,D,17,D,13,D,
20251,05682344,29,0,1,840,D,1,D,7,D,13,D,
20251,05682344,30,0,1,355,D,1,D,20,D,13,D,1
20251,05682344,31,0,1,370,D,1,D,120,D,02,D,
20251,05682364,25,0,1,355,D,1,D,7,D,13,D,
20251,05682364,26,0,1,355,D,1,D,8,D,13,D,
20251,05682374,20,0,1,500,D,1,D,50,D,02,D,
20251,05682374,21,0,1,210,D,1,D,25,D,02,D,
20251,05682374,22,0,1,330,D,1,D,11,D,13,D,
20251,05682374,23,0,2,520,D,1,D,12,D,12,D,
20251,05682404,25,0,1,520,D,1,D,14,D,12,D,
20251,05682414,36,0,1,520,D,1,D,15,D,12,D,
20251,05682414,37,0,1,520,D,1,D,15,D,01,D,
20251,05682414,38,0,1,520,D,1,D,15,D,02,D,
20251,05682414,39,0,1,355,D,1,D,8,D,13,D,
20251,05682434,28,0,1,610,D,1,D,925,D,01,D,
20251,05682434,29,0,1,330,D,1,D,30,D,13,D,
20251,05682434,30,0,1,355,D,1,D,59,D,13,D,
20251,05682434,31,0,2,530,D,1,D,46,D,12,D,
20251,05682474,54,0,1,840,D,1,D,120,D,01,D,
20251,05682504,25,0,1,820,D,1,D,95,D,01,D,
20251,05682504,26,0,1,500,D,1,D,500,D,02,D,
20251,05682504,27,0,1,520,D,1,D,40,D,12,D,
20251,05682504,28,0,1,520,D,1,D,40,D,01,D,
20251,05682504,29,0,1,520,D,1,D,40,D,02,D,
20251,05682504,30,0,1,700,D,1,D,6,D,13,D,
20251,05682504,31,0,1,330,D,1,D,6,D,13,D,
20251,05682504,32,0,1,355,D,1,D,20,D,01,D,
20251,05682514,31,0,1,800,D,1,D,228,D,13,D,
20251,05682514,32,0,1,830,D,1,D,73,D,13,D,
20251,05682514,33,0,1,150,D,1,D,14,D,13,D,
20251,05682554,8,0,1,410,D,1,D,17,D,13,D,1
20251,05682554,9,0,2,370,D,1,D,20,D,12,D,
20251,05682664,19,0,1,800,D,1,D,160,D,13,D,
20251,05682664,20,0,1,700,D,1,D,15,D,13,D,1
20251,05682724,14,0,1,355,D,1,D,21,D,13,D,
20251,05682784,37,0,1,840,D,1,D,65,D,02,D,
20251,05682784,38,0,1,520,D,1,D,15,D,02,D,
20251,05682784,39,0,1,520,D,1,D,15,D,01,D,
20251,05682784,40,0,1,520,D,1,D,15,D,12,D,
20251,05682784,41,0,1,150,D,1,D,50,D,13,D,
20251,05682784,42,0,1,700,D,1,D,130,D,01,D,
20251,05682784,43,0,1,355,D,1,D,30,D,13,D,
20251,05682794,2,0,1,370,D,1,F,13,D,02,D,
20251,05682794,3,0,1,370,D,1,F,13,D,02,D,
20251,05682794,35,0,1,210,D,1,D,12,D,02,D,
20251,05682814,17,0,1,370,D,1,D,65,D,01,D,
20251,05682824,23,0,1,500,D,1,D,600,D,12,D,1
20251,05682824,24,0,1,210,D,1,D,15,D,13,D,
20251,05682824,25,0,1,330,D,1,D,6,D,13,D,
20251,05682824,26,0,1,355,D,1,D,40,D,13,D,
20251,05682824,27,0,1,370,D,1,D,120,D,12,D,
20251,05682864,29,0,1,840,D,1,D,129,D,12,D,1
20251,05682904,15,0,1,840,D,1,D,8,D,13,D,
20251,05682904,16,0,1,330,D,1,D,12,D,13,D,
20251,05682944,32,0,1,840,D,1,D,110,D,02,D,
20251,05682944,33,0,1,500,D,1,D,103,D,02,D,
20251,05682944,34,0,1,355,D,1,D,11,D,13,D,
20251,05682954,48,0,1,830,D,1,D,30,D,13,D,
20251,05682954,49,0,1,820,D,1,D,95,D,02,D,
20251,05682954,50,0,1,840,D,1,D,120,D,01,D,
20251,05682954,51,0,1,500,D,1,D,350,D,02,D,
20251,05682954,52,0,1,330,D,1,D,15,D,13,D,
20251,05682954,53,0,1,330,D,1,D,6,D,13,D,
20251,05682984,45,0,1,840,D,1,D,130,D,12,D,
