QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20243,05671192,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4800,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05671222,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,9000,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05671242,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,820,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05671292,11,0,1,1,D,,A,,A,,A,,A,,A,1,D,,C,,A,2457,D,5310,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05671322,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2925,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05671422,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2325,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05671512,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4800,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,1,D,2,D,2,D,,A
20243,05671522,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,950,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05671522,22,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1044,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20243,05671542,18,0,1,1,D,,A,,A,,A,,A,,A,1,D,1400,D,,A,0,D,4200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05671782,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3900,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05671862,38,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4845,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05671892,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05671912,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5555,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05671942,34,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1570,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672142,20,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672182,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3615,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672292,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3750,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672302,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672312,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7800,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672522,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6600,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672562,29,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4581,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672672,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672702,7,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672712,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,9900,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672782,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5250,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672802,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05672922,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6315,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05672992,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1650,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673002,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3420,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05673072,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6000,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673094,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673222,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4250,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673382,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1425,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673502,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7950,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05673552,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3750,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673622,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6339,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05673682,31,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5250,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05673742,27,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,0.01,D,,A,4752,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05673772,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05673982,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05674072,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4701,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05674132,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674362,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05674542,52,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6620,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05674682,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1800,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674742,51,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5478,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674772,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,0.25,D,,A,3039,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05674782,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3405,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674862,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674872,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,996,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05674892,20,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2640,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05674902,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,1,D,1,D,2,D,,A
20243,05674922,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1575,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05674962,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05674972,20,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675102,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5415,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675112,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6678,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675152,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,591,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05675362,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3582,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05675432,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3973,,F,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05675472,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2700,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05675502,25,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3000,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675772,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2400,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05675872,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6000,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05675882,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675902,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4430,,F,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05675922,16,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,,A,,A
20243,05676132,31,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,0,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676342,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4758,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676492,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5808,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676522,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1203,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05676562,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3900,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676592,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2850,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,1,D,1,D,2,D,,A
20243,05676612,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676622,32,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8685,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676652,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1800,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676662,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5457,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676692,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1800,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05676703,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2700,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676862,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4800,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676892,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05676914,27,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05676922,14,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,,A,,A
20243,05676932,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,240,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05676972,24,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6600,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677042,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,543,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677282,28,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6555,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677352,33,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677482,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4257,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677662,7,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1476,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05677732,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5400,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05677772,25,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4800,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05677812,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05677932,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,550,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05677932,9,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,0,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20243,05678052,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678094,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678172,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,0.30,D,,A,6930,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678192,24,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2337,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678212,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2994,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678212,7,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2967,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20243,05678262,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,750,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,1,D,1,D,2,D,,A
20243,05678302,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2775,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05678402,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6000,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05678462,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1644,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05678742,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3885,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05678882,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2184,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05678912,24,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4185,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05678962,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2100,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05679162,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679172,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2100,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20243,05679182,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05679192,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,85,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679272,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679282,32,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8967,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679312,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05679352,25,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3705,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679432,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3900,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679532,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1323,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05679592,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,150,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20243,05679752,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6468,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05679772,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4718,,F,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05680022,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2100,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05680062,6,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05680062,7,0,1,2,D,,A,,A,,A,,A,,A,,B,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05680292,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5280,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05680582,49,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7656,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05680603,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4600,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05680603,20,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,850,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20243,05680802,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5301,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20243,05680992,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,0,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,1,D,1,D,2,D,,A
20243,05681142,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5668,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05681192,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2625,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05681272,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5325,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20243,05681332,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3822,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20243,05681372,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5544,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
