QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20242,05663721,16,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663721,17,0,1,110,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663731,9,0,1,620,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663801,14,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663801,15,0,1,645,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663801,16,0,1,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663801,17,0,1,200,D,1,D,01,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663801,18,0,1,420,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663861,8,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663941,18,0,1,110,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663941,19,0,1,120,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663991,9,0,1,120,D,1,D,02,D,415,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05663991,10,0,1,200,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664001,26,0,1,620,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664001,27,0,1,620,D,1,D,01,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664001,28,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664001,29,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,33,0,1,620,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,34,0,1,620,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,35,0,1,110,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,36,0,1,120,D,1,D,02,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,37,0,1,200,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,38,0,1,200,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,39,0,1,330,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664011,40,0,1,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664041,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664041,11,0,1,330,D,1,D,03,D,3652,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664111,21,0,1,120,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664121,11,0,1,620,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664121,12,0,1,620,D,1,D,02,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,25,0,1,620,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,26,0,1,900,D,1,D,02,D,,H,415,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,26,1,1,415,D,1,D,02,D,136,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,26,2,1,420,D,1,D,02,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,27,0,1,900,D,1,D,03,D,,H,415,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,27,1,1,415,D,1,D,03,D,216,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664131,27,2,1,420,D,1,D,03,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664151,11,0,1,620,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664231,11,0,1,900,D,1,D,03,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664231,11,1,1,620,D,1,D,03,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664231,11,2,1,645,D,1,D,03,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664251,29,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664251,30,0,1,645,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664251,31,0,1,410,D,1,D,13,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20242,05664251,32,0,1,330,D,1,D,02,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664311,12,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664311,13,0,1,120,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664311,14,0,1,420,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664321,27,0,1,620,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664321,28,0,1,330,D,1,D,03,D,514,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664371,12,0,1,610,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664491,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664601,15,0,1,330,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664641,15,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664741,18,0,1,620,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664751,13,0,1,420,D,1,D,01,D,2270,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664821,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664821,16,0,1,110,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664821,17,0,1,120,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664821,18,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664821,19,0,1,510,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664901,16,0,1,200,D,1,D,01,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05664991,10,0,1,525,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665001,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665011,12,0,1,620,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665011,13,0,1,620,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665021,8,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665021,9,0,1,110,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665061,7,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665071,12,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665071,13,0,1,330,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665221,19,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665221,20,0,1,420,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665221,21,0,1,510,D,1,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,16,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,17,0,1,110,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,18,0,1,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,18,1,1,120,D,1,D,02,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,18,2,1,110,D,1,D,02,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,19,0,1,110,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665231,20,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665291,16,0,1,620,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665311,8,0,1,620,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665311,9,0,1,330,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665311,10,0,1,410,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20242,05665311,11,0,1,420,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665311,12,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665411,13,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,14,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,15,0,1,645,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,16,0,1,525,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,17,0,1,415,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,18,0,1,415,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,19,0,1,415,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665451,20,0,1,510,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665501,12,0,1,620,D,1,D,01,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665501,13,0,1,620,D,1,D,02,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665501,14,0,1,620,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665501,15,0,1,420,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665521,14,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665531,22,0,1,620,D,1,D,03,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665531,23,0,1,620,D,1,D,03,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665671,12,0,1,620,D,1,D,03,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665671,13,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,10,0,1,620,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,11,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,12,0,1,620,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,13,0,1,510,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,14,0,1,510,D,1,D,03,D,202,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665731,15,0,1,410,D,1,D,13,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05665751,8,0,1,620,D,1,D,02,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665751,9,0,1,620,D,1,D,02,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665751,10,0,1,330,D,1,D,03,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665761,25,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665761,26,0,1,200,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665771,16,0,1,900,D,1,D,13,D,,H,415,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665771,16,1,1,415,D,1,D,13,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665771,16,2,1,420,D,1,D,13,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665811,14,0,1,620,D,1,D,13,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665821,10,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665821,11,0,1,110,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665851,11,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665851,12,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665851,13,0,1,200,D,1,D,01,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665851,14,0,1,200,D,1,D,02,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665851,15,0,1,200,D,1,D,03,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665921,16,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665921,17,0,1,200,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665921,18,0,1,330,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665941,20,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05665941,21,0,1,420,D,1,D,01,D,426,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666061,9,0,1,200,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666071,27,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666071,28,0,1,110,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666071,29,0,1,420,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666071,30,0,1,420,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666091,15,0,1,120,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666101,14,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666111,16,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666191,8,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,17,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,18,0,1,330,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,19,0,1,330,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,20,0,1,330,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,21,0,1,420,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,22,0,1,420,D,1,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,23,0,1,420,D,1,D,04,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666211,24,0,1,510,D,1,D,04,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666271,12,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666271,13,0,1,420,D,1,D,13,D,2270,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666281,18,0,1,620,D,1,D,02,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666281,19,0,1,620,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666281,20,0,1,620,D,1,D,04,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666281,21,0,1,200,D,1,D,02,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666441,15,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666441,16,0,1,200,D,1,D,03,D,590,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666461,10,0,1,620,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666461,11,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666461,12,0,1,510,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666481,22,0,1,120,D,1,D,04,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666521,19,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666561,19,0,1,645,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666561,20,0,1,120,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666561,23,0,1,510,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666561,24,0,1,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666621,10,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666651,36,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666681,12,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666691,9,0,1,620,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666691,10,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666711,20,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666711,21,0,1,525,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666711,22,0,1,525,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666711,23,0,1,525,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666711,24,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666731,16,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666731,17,0,1,200,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666741,26,0,1,200,D,1,D,04,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666741,27,0,1,410,D,1,D,04,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05666791,1,0,1,645,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666811,10,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666851,13,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666851,14,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666861,13,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666861,14,0,1,420,D,1,D,03,D,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05666981,13,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667121,11,0,1,620,D,1,D,03,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667151,17,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667161,10,0,1,645,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667161,11,0,1,510,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667171,10,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667181,8,0,1,620,D,1,D,13,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667231,15,0,1,620,D,1,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667231,16,0,1,645,D,1,D,13,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667231,17,0,1,120,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667251,16,0,1,330,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667251,17,0,1,525,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667251,18,0,1,410,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05667251,19,0,1,510,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667281,20,0,1,620,D,1,D,04,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667281,21,0,1,620,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667281,22,0,1,525,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667281,23,0,1,525,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667281,24,0,1,525,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667331,7,0,1,620,D,1,D,13,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667331,8,0,1,120,D,1,D,04,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667411,12,0,1,420,D,1,D,13,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667431,15,0,1,620,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667431,16,0,1,420,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667431,17,0,1,525,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667461,13,0,1,620,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667461,14,0,1,620,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667461,15,0,1,610,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667461,16,0,1,200,D,1,D,04,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667461,17,0,1,410,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05667461,18,0,1,410,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05667481,20,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667481,21,0,1,120,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667481,22,0,1,330,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05667541,23,0,1,620,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
