QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX,CHGPURCH
20241,05600901,17,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601021,15,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601051,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601081,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601091,16,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601101,23,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601121,30,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601171,35,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601211,27,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601231,20,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601251,27,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601281,26,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601291,33,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601311,19,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601331,30,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601341,18,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601401,11,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601451,26,0,1,54,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601481,30,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601491,24,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601531,35,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601551,44,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601601,26,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601611,24,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601631,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601651,20,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601711,25,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601721,27,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601731,24,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601781,28,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601811,43,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601821,30,0,1,825,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601831,19,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601861,32,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601871,12,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601881,32,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05601921,22,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601961,23,0,1,2700,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05601971,39,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05601991,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602011,49,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05602061,16,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602071,44,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602091,41,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602141,42,0,1,1980,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602191,19,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602211,32,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602321,30,0,1,840,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602351,23,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602391,31,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602401,23,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602421,59,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602431,22,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602461,11,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602511,25,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602521,69,0,1,645,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602531,27,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602571,25,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602601,20,0,1,525,D,225,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602671,35,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602721,12,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602731,43,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602741,22,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602771,28,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602801,17,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602851,27,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602861,20,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602871,10,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602901,26,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602921,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602931,13,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05602941,26,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05602991,13,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603001,45,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05603041,103,0,1,960,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05603071,33,0,1,2280,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603081,44,0,1,2100,D,900,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603101,33,0,1,150,D,150,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603131,22,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603171,11,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603191,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603201,23,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603301,20,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603311,14,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603351,35,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603361,47,0,1,189,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603421,34,0,1,1680,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603431,55,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603441,9,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603461,31,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603471,33,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,2,,A,D,A,A,
20241,05603481,15,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603491,22,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603521,42,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603551,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603563,14,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603591,19,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603641,18,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603691,17,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603701,37,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603711,24,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603721,28,0,1,840,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603881,35,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603891,28,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603931,22,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05603991,30,0,1,330,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604001,24,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604011,27,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604031,21,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604051,16,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604071,20,0,1,2100,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604081,28,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604101,14,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604111,15,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604121,30,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604191,29,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604201,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604221,27,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604241,15,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05604261,16,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604291,13,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604321,13,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604411,25,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604421,23,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604441,26,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604501,26,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604551,15,0,1,0,D,720,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604591,37,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604603,33,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,2,,A,D,A,A,
20241,05604621,17,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604651,24,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604671,33,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604701,15,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604711,71,0,1,30,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05604721,53,0,1,1380,D,180,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604731,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604741,17,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604761,36,0,1,165,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604781,36,0,1,612,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604811,20,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604841,45,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604871,40,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604881,34,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604901,31,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604911,39,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05604922,18,0,1,75,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605021,24,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605041,37,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605091,35,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605101,26,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605131,23,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605141,43,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605151,40,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605161,55,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05605191,36,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605211,19,0,1,36,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605221,25,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605241,17,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605261,28,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605281,28,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605301,57,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605351,21,0,1,345,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605381,42,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605391,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605401,26,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605411,19,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605451,40,0,1,1740,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605461,19,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605471,13,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605481,46,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605493,11,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605541,42,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605551,8,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605561,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605581,70,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605601,10,0,1,243,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605631,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605671,32,0,1,945,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605691,36,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605711,22,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605731,25,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605741,30,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05605751,25,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605771,43,0,1,570,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605791,24,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605861,35,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605881,19,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605911,18,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605921,14,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605941,12,0,1,1260,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605951,57,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05605961,42,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606011,30,0,1,975,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606031,16,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606101,26,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606181,14,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606191,31,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606231,22,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606271,24,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606281,45,0,1,1125,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606381,24,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606401,41,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606471,20,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606481,35,0,1,2400,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606491,27,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606511,27,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606521,18,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606591,28,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606601,26,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606641,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606671,30,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606681,14,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606721,68,0,1,1950,D,150,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606741,18,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606761,19,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606821,19,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606891,27,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606911,17,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606921,14,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606951,19,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606961,25,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05606971,29,0,1,0,D,1200,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607111,19,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607131,62,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607181,20,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607261,21,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607281,29,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607291,13,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607404,13,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607421,17,0,1,75,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607431,25,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607453,14,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607461,22,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607561,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607591,22,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607651,19,0,1,30,D,450,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607671,40,0,1,825,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607691,18,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607721,17,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607731,11,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607761,27,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05607811,16,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607841,24,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607851,21,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607861,9,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607901,33,0,1,195,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05607931,34,0,1,2400,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607951,30,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05607961,27,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
