QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20243,05822611,2,0,1,380,D,1,D,07,D,287,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05822971,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823341,4,0,1,460,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823481,1,0,1,380,D,1,D,08,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823561,4,0,1,450,D,2,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823591,3,0,1,370,D,1,D,06,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823671,1,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05823801,3,0,1,480,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05824201,2,0,1,380,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05824801,1,0,1,450,D,1,D,08,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05824861,3,0,1,450,D,2,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05824921,5,0,1,120,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05824921,6,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05825081,3,0,1,470,D,1,D,06,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05826221,3,0,1,380,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05826401,1,0,1,370,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05826531,1,0,1,460,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05826961,1,0,1,470,D,1,D,06,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05827231,2,0,1,370,D,1,D,07,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05828061,2,0,1,380,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05828551,3,0,1,470,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05829351,1,0,1,120,D,1,D,08,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20243,05829431,1,0,1,450,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05829461,1,0,1,120,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05829841,1,0,1,380,D,1,D,08,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05829891,3,0,1,380,D,1,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05573684,2,0,2,470,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574044,3,0,1,380,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574474,3,0,1,370,D,1,D,09,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574554,1,0,1,120,D,1,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574874,5,0,1,380,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574874,6,0,1,380,D,2,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574874,7,0,1,380,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574874,8,0,1,380,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574874,9,0,1,370,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05574954,6,0,1,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05574954,7,0,1,380,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05575294,1,0,1,380,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575294,2,0,1,380,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575414,5,0,1,380,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575564,2,0,1,380,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575564,3,0,1,380,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575664,7,0,1,380,D,2,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05575784,3,0,1,120,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05576214,1,0,1,380,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05576214,2,0,1,380,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05576214,3,0,1,380,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05577014,2,0,1,370,D,1,D,09,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05577154,3,0,1,120,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05577364,2,0,1,120,D,1,D,09,D,547,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05577534,5,0,1,370,D,1,D,08,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05577534,6,0,2,450,D,1,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05578184,1,0,1,460,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05578184,2,0,1,470,D,1,D,07,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05578184,3,0,1,450,D,1,D,07,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05578234,3,0,1,370,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05579014,5,0,1,380,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05580114,1,0,1,380,D,1,D,09,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05580284,1,0,1,370,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05580434,1,0,2,470,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05580574,2,0,1,380,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05582024,6,0,1,380,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05582204,1,0,1,370,D,1,D,09,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05582994,1,0,1,380,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05582994,2,0,1,450,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05583134,6,0,1,120,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583134,7,0,1,380,D,1,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583224,3,0,1,470,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583304,2,0,2,380,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583324,3,0,1,380,D,2,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583624,1,0,1,470,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583844,2,0,1,380,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05583844,3,0,1,380,D,1,D,08,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05584224,1,0,1,450,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05584244,6,0,1,370,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05584524,3,0,1,120,D,1,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05584524,4,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05584614,7,0,1,380,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05584614,8,0,1,380,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05584614,9,0,1,380,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05585204,1,0,1,120,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05585694,3,0,2,370,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05586124,12,0,1,120,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05586124,13,0,1,470,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05586124,14,0,1,450,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05586744,3,0,1,370,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05587314,1,0,1,370,D,1,D,09,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05587384,1,0,1,460,D,2,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05587384,2,0,1,450,D,2,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05587734,1,0,1,470,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05587884,1,0,1,380,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588144,2,0,1,450,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588254,1,0,1,380,D,1,D,10,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05588744,1,0,2,380,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588874,2,0,1,370,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588874,3,0,1,380,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588874,4,0,1,380,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05588874,5,0,1,380,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05589354,7,0,1,450,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05590054,3,0,1,450,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05590494,4,0,1,370,D,1,D,10,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05590644,3,0,1,380,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05590854,1,0,1,380,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05591264,6,0,1,460,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05591274,1,0,2,380,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05591774,6,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05592464,1,0,1,380,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05592914,1,0,1,370,D,1,D,08,D,28000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05593054,9,0,1,460,D,1,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05593054,10,0,1,460,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05593074,2,0,1,380,D,1,D,08,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05593494,4,0,2,480,D,1,D,08,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05593834,1,0,1,450,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05594404,2,0,1,380,D,1,D,08,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05594564,2,0,1,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05595914,3,0,1,380,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05596534,3,0,1,380,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05596534,4,0,1,380,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05596614,5,0,1,380,D,1,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05597134,4,0,1,380,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05597214,9,0,1,380,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05597504,3,0,1,450,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05597604,2,0,1,380,D,2,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05597974,5,0,1,380,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05598234,5,0,2,120,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05598534,5,0,1,370,D,1,D,11,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05598534,6,0,1,370,D,2,D,11,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599024,1,0,1,370,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599364,1,0,1,380,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599564,2,0,1,380,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599854,3,0,1,470,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599884,1,0,1,460,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05599924,3,0,1,450,D,1,D,09,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05600314,2,0,1,450,D,1,D,10,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05600454,7,0,1,380,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05601454,1,0,1,450,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05601554,2,0,1,470,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05601554,3,0,1,460,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05602524,5,0,1,380,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05602534,1,0,1,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05602534,2,0,2,380,D,1,D,09,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05602674,2,0,2,120,D,1,D,09,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05602674,3,0,2,450,D,1,D,09,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05602994,2,0,1,120,D,1,D,10,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05603434,2,0,1,120,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05603714,1,0,1,470,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05603764,3,0,1,380,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05604034,1,0,1,120,D,1,D,10,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05604764,3,0,1,380,D,1,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05604764,4,0,1,470,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605104,2,0,1,380,D,1,D,11,D,1903,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605164,2,0,1,120,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605164,3,0,1,380,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605214,2,0,1,370,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605454,1,0,1,380,D,1,D,11,D,7000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605464,3,0,1,380,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605584,9,0,1,450,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605584,10,0,1,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605604,3,0,1,380,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605774,2,0,2,460,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05605954,5,0,1,380,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05606384,3,0,1,370,D,1,D,11,D,349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05606474,4,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05606574,2,0,1,370,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05606764,1,0,2,370,D,1,D,09,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05607124,2,0,1,460,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05607264,1,0,1,370,D,1,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05607294,1,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05607564,1,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05607564,2,0,1,380,D,2,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05654993,7,0,1,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05655533,4,0,1,480,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05655803,2,0,1,380,D,1,D,08,D,483,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05655933,8,0,1,120,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05655933,9,0,1,450,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05655983,1,0,1,380,D,1,D,09,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05656343,3,0,1,120,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05656383,2,0,1,120,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05656393,8,0,1,380,D,1,D,09,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05657303,1,0,1,370,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05657373,1,0,1,380,D,2,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05657503,1,0,1,460,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05659313,2,0,1,380,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05659773,1,0,1,120,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660633,5,0,1,380,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660633,6,0,1,380,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660633,7,0,2,380,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660643,1,0,1,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660683,10,0,1,370,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05660903,8,0,1,470,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05661003,1,0,1,450,D,1,D,08,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05661593,1,0,1,380,D,1,D,07,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05661723,2,0,1,120,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05661753,3,0,1,120,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05661993,5,0,1,380,D,1,D,08,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662143,12,0,2,380,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662413,7,0,1,460,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05662493,8,0,1,380,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662493,9,0,1,380,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662743,1,0,1,380,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662973,4,0,1,120,D,1,D,09,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05662983,1,0,1,120,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05663263,3,0,1,460,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05663263,4,0,1,470,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05663333,1,0,1,380,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05663333,2,0,1,480,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05663723,3,0,1,460,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05663983,4,0,1,450,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05664253,5,0,1,450,D,1,D,09,D,606,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05664393,3,0,1,450,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05664913,1,0,1,120,D,1,D,09,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05665223,5,0,1,460,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05665403,5,0,1,380,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05665533,2,0,1,450,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05665953,4,0,1,450,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05666993,4,0,1,450,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667193,3,0,1,470,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667283,1,0,2,370,D,1,D,08,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667443,3,0,1,480,D,1,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05667463,2,0,1,380,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667483,4,0,1,470,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667483,5,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05667883,2,0,1,120,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05668583,3,0,1,460,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05668583,4,0,1,380,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05668583,5,0,1,370,D,2,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05668723,6,0,1,120,D,1,D,10,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05669073,5,0,1,480,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05669143,2,0,1,470,D,1,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05670593,2,0,1,380,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05670623,5,0,1,380,D,2,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671063,6,0,1,120,D,1,D,09,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05671123,2,0,1,380,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671123,3,0,1,470,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671193,1,0,1,120,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671733,3,0,1,120,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671863,1,0,1,370,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05671913,1,0,1,470,D,1,D,08,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05672143,3,0,1,380,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05672363,5,0,1,370,D,1,D,09,D,281,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
