QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CGTEXPW,CGTEXPW_,OTOBQ,OTOBQ_,JFDBAWQV,JFDB_WQV,JALCHMQV,JALC_MQV,JGREXPQV,JGRE_PQV,JCGEXPQV,JCGE_PQV,JOTOBQV,JOTOBQV_,JFDGFTQV,JFDG_TQV,CGTPURCH,OTBPURCH
20241,05294564,2,0,1,2,D,2,D,1300,D,0,D,1040,D,,A,,A,0,D,,
20241,05294594,4,0,1,2,D,2,D,650,D,0,D,975,D,,A,,A,0,D,,
20241,05294664,6,0,1,2,D,2,D,325,D,0,D,1300,D,,A,,A,0,D,,
20241,05294694,4,0,1,2,D,2,D,325,D,0,D,1300,D,,A,,A,0,D,,
20241,05294704,6,0,1,2,D,2,D,1300,D,0,D,1300,D,,A,,A,50,D,,
20241,05294774,5,0,1,2,D,2,D,130,D,260,D,1950,D,,A,,A,250,D,,
20241,05294794,2,0,1,2,D,2,D,325,D,0,D,1300,D,,A,,A,0,D,,
20241,05294834,4,0,1,2,D,2,D,390,D,0,D,195,D,,A,,A,0,D,,
20241,05294844,4,0,1,2,D,1,D,1690,D,1950,D,3185,D,,A,650,D,187,D,,
20241,05294854,7,0,1,2,D,2,D,1391,D,26,D,1105,D,,A,,A,0,D,,
20241,05294864,11,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,150,D,,
20241,05294924,6,0,1,1,D,2,D,1560,D,130,D,3900,D,65,D,,A,200,D,,
20241,05294944,5,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20241,05294994,3,0,1,2,D,2,D,195,D,0,D,0,D,,A,,A,0,D,,
20241,05295014,3,0,1,2,D,2,D,260,D,104,D,1040,D,,A,,A,0,D,,
20241,05295034,4,0,1,2,D,2,D,1508,D,0,D,1560,D,,A,,A,0,D,,
20241,05295104,11,0,1,2,D,1,D,390,D,130,D,2600,D,,A,130,D,100,D,,
20241,05295134,4,0,1,2,D,2,D,2600,D,0,D,1625,D,,A,,A,0,D,,
20241,05295204,3,0,1,2,D,2,D,650,D,390,D,1950,D,,A,,A,300,D,,
20241,05295214,6,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20241,05295234,2,0,1,2,D,2,D,780,D,0,D,1300,D,,A,,A,0,D,,
20241,05295254,2,0,1,2,D,2,D,260,D,0,D,975,D,,A,,A,0,D,,
20241,05295344,3,0,1,2,D,2,D,260,D,0,D,1495,D,,A,,A,0,D,,
20241,05295384,4,0,1,2,D,2,D,2600,D,0,D,3900,D,,A,,A,0,D,,
20241,05295414,16,0,1,2,D,2,D,325,D,195,D,1625,D,,A,,A,0,D,,
20241,05295474,7,0,1,2,D,2,D,650,D,0,D,5200,D,,A,,A,1000,D,,
20241,05295484,2,0,1,2,D,2,D,650,D,390,D,845,D,,A,,A,0,D,,
20241,05295514,4,0,1,2,D,2,D,1950,D,0,D,1950,D,,A,,A,200,D,,
20241,05295534,8,0,1,2,D,2,D,2600,D,91,D,3900,D,,A,,A,0,D,,
20241,05295554,5,0,1,2,D,2,D,390,D,0,D,910,D,,A,,A,85,D,,
20241,05295564,19,0,1,2,D,2,D,1495,D,169,D,3900,D,,A,,A,90,D,,
20241,05295584,6,0,1,1,D,2,D,1183,D,0,D,1040,D,1105,D,,A,0,D,,
20241,05295624,6,0,1,2,D,2,D,0,D,0,D,780,D,,A,,A,5,D,,
20241,05295634,9,0,1,2,D,2,D,650,D,260,D,2600,D,,A,,A,100,D,,
20241,05295644,3,0,1,2,D,2,D,780,D,0,D,3900,D,,A,,A,0,D,,
20241,05295734,8,0,1,2,D,2,D,1950,D,0,D,3900,D,,A,,A,25,D,,
20241,05295744,3,0,1,2,D,2,D,520,D,0,D,1560,D,,A,,A,0,D,,
20241,05295754,2,0,1,2,D,2,D,1300,D,0,D,4550,D,,A,,A,0,D,,
20241,05295774,7,0,1,2,D,2,D,0,D,0,D,1105,D,,A,,A,0,D,,
20241,05295834,9,0,1,2,D,2,D,650,D,455,D,1625,D,,A,,A,0,D,,
20241,05295894,2,0,1,1,D,2,D,2600,D,0,D,260,D,585,D,,A,0,D,,
20241,05295924,4,0,1,2,D,2,D,975,D,0,D,3900,D,,A,,A,0,D,,
20241,05295964,2,0,1,2,D,2,D,1950,D,0,D,5200,D,,A,,A,0,D,,
20241,05295974,6,0,1,2,D,2,D,1300,D,0,D,5200,D,,A,,A,0,D,,
20241,05295984,4,0,1,1,D,2,D,1950,D,520,D,1300,D,650,D,,A,50,D,,
20241,05295994,3,0,1,2,D,2,D,3250,D,0,D,2080,D,,A,,A,0,D,,
20241,05296064,7,0,1,2,D,2,D,650,D,0,D,1300,D,,A,,A,400,D,,
20241,05296104,7,0,1,1,D,2,D,0,D,1300,D,4589,D,468,D,,A,0,D,,
20241,05296214,3,0,1,2,D,2,D,0,D,0,D,4225,D,,A,,A,0,D,,
20241,05296254,7,0,1,2,D,2,D,650,D,65,D,1300,D,,A,,A,250,D,,
20241,05296264,8,0,1,2,D,2,D,1950,D,260,D,1300,D,,A,,A,0,D,,
20241,05296274,3,0,1,1,D,2,D,0,D,0,D,975,D,312,D,,A,0,D,,
20241,05296314,4,0,1,2,D,2,D,325,D,0,D,2600,D,,A,,A,0,D,,
20241,05296324,3,0,1,2,D,2,D,0,D,260,D,1560,D,,A,,A,800,D,,
20241,05296334,21,0,1,2,D,2,D,975,D,0,D,3575,D,,A,,A,250,D,,
20241,05296384,7,0,1,2,D,2,D,650,D,0,D,1092,D,,A,,A,0,D,,
20241,05296394,4,0,1,2,D,2,D,780,D,0,D,1560,D,,A,,A,0,D,,
20241,05296414,2,0,1,2,D,2,D,650,D,650,D,3250,D,,A,,A,150,D,,
20241,05296424,5,0,1,1,D,2,D,4290,D,0,D,2860,D,520,D,,A,0,D,,
20241,05296524,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05296584,6,0,1,2,D,2,D,1820,D,195,D,3900,D,,A,,A,0,D,,
20241,05296634,3,0,1,2,D,2,D,845,D,499,F,4875,D,,A,,A,100,D,,
20241,05296644,14,0,1,2,D,2,D,1300,D,130,D,3250,D,,A,,A,500,D,,
20241,05296684,2,0,1,1,D,2,D,520,D,3900,D,260,D,130,D,,A,0,D,,
20241,05296724,6,0,1,2,D,2,D,130,D,0,D,585,D,,A,,A,0,D,,
20241,05296734,8,0,1,2,D,2,D,585,D,0,D,2925,D,,A,,A,260,D,,
20241,05296754,8,0,1,2,D,2,D,390,D,390,D,1820,D,,A,,A,10,D,,
20241,05296764,3,0,1,2,D,2,D,754,D,0,D,2769,D,,A,,A,0,D,,
20241,05296774,5,0,1,2,D,2,D,1300,D,650,D,3250,D,,A,,A,0,D,,
20241,05296804,4,0,1,2,D,2,D,650,D,650,D,2925,D,,A,,A,200,D,,
20241,05296814,13,0,1,2,D,2,D,910,D,0,D,2860,D,,A,,A,0,D,,
20241,05296834,3,0,1,2,D,1,D,325,D,0,D,2600,D,,A,650,D,0,D,,2
20241,05296844,2,0,1,2,D,2,D,650,D,0,D,650,D,,A,,A,75,D,,
20241,05296894,22,0,1,2,D,2,D,2600,D,65,D,3120,D,,A,,A,0,D,,
20241,05296904,3,0,1,2,D,2,D,1300,D,65,D,650,D,,A,,A,50,D,,
20241,05296934,2,0,1,2,D,2,D,1300,D,0,D,1300,D,,A,,A,0,D,,
20241,05296944,18,0,1,2,D,2,D,1950,D,0,D,6500,D,,A,,A,0,D,,
20241,05296964,2,0,1,2,D,2,D,520,D,0,D,1105,D,,A,,A,0,D,,
20241,05296984,4,0,1,2,D,2,D,390,D,0,D,2860,D,,A,,A,0,D,,
20241,05296994,2,0,1,2,D,2,D,520,D,0,D,650,D,,A,,A,0,D,,
20241,05297024,10,0,1,2,D,2,D,1690,D,325,D,4030,D,,A,,A,100,D,,
20241,05297124,2,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20241,05297134,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05297164,6,0,1,2,D,2,D,650,D,65,D,1950,D,,A,,A,1000,D,,
20241,05297184,4,0,1,2,D,2,D,1950,D,455,D,4550,D,,A,,A,300,D,,
20241,05297274,5,0,1,2,D,2,D,650,D,156,D,3250,D,,A,,A,75,D,,
20241,05297344,4,0,1,2,D,2,D,2925,D,390,D,6500,D,,A,,A,0,D,,
20241,05297364,3,0,1,2,D,2,D,1069,F,0,D,1300,D,,A,,A,8,D,,
20241,05297374,4,0,1,2,D,2,D,234,D,0,D,1560,D,,A,,A,0,D,,
20241,05297394,8,0,1,2,D,2,D,260,D,0,D,910,D,,A,,A,10,D,,
20241,05297404,5,0,1,1,D,2,D,1560,D,0,D,3900,D,1430,D,,A,0,D,,
20241,05297444,2,0,1,2,D,2,D,390,D,0,D,3250,D,,A,,A,50,D,,
20241,05297504,3,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20241,05297544,6,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,10,D,,
20241,05297594,5,0,1,2,D,2,D,390,D,0,D,585,D,,A,,A,0,D,,
20241,05297604,2,0,1,2,D,2,D,1495,D,0,D,780,D,,A,,A,0,D,,
20241,05297614,2,0,1,2,D,1,D,0,D,0,D,975,D,,A,260,D,0,D,,
20241,05297644,3,0,1,2,D,2,D,1300,D,520,D,3250,D,,A,,A,0,D,,
20241,05297654,5,0,1,2,D,2,D,390,D,390,D,1300,D,,A,,A,30,D,,
20241,05343734,3,0,1,2,D,2,D,195,D,0,D,1040,D,,A,,A,0,D,,
20241,05343864,6,0,1,2,D,2,D,650,D,0,D,1040,D,,A,,A,200,D,,
20241,05343894,2,0,1,1,D,1,D,1300,D,1950,D,3250,D,975,D,390,D,0,D,,
20241,05343904,2,0,1,2,D,2,D,0,D,0,D,1495,D,,A,,A,2000,D,,
20241,05343924,6,0,1,2,D,2,D,65,D,39,D,650,D,,A,,A,100,D,,
20241,05343964,9,0,1,2,D,2,D,975,D,650,D,9100,D,,A,,A,130,D,,
20241,05344034,6,0,1,2,D,2,D,1300,D,130,D,975,D,,A,,A,0,D,,
20241,05344084,7,0,1,2,D,2,D,2275,D,1040,D,5200,D,,A,,A,300,D,,
20241,05344114,3,0,1,2,D,1,D,910,D,0,D,2600,D,,A,520,D,0,D,,
20241,05344144,2,0,1,2,D,2,D,4550,D,0,D,1690,D,,A,,A,0,D,,
20241,05344164,5,0,1,2,D,2,D,1300,D,390,D,1040,D,,A,,A,600,D,,
20241,05344234,6,0,1,1,D,2,D,1625,D,780,D,1950,D,975,D,,A,0,D,,
20241,05344244,3,0,1,2,D,2,D,1300,D,650,D,1950,D,,A,,A,0,D,,
20241,05344274,3,0,1,2,D,2,D,520,D,130,D,390,D,,A,,A,0,D,,
20241,05344324,5,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20241,05344334,2,0,1,2,D,2,D,1950,D,260,D,2925,D,,A,,A,0,D,,
20241,05344354,2,0,1,2,D,2,D,520,D,0,D,3900,D,,A,,A,0,D,,
20241,05344364,4,0,1,2,D,2,D,3900,D,260,D,1950,D,,A,,A,0,D,,
20241,05344424,2,0,1,1,D,2,D,650,D,0,D,2600,D,260,D,,A,0,D,,
20241,05344444,4,0,1,2,D,2,D,650,D,0,D,650,D,,A,,A,0,D,,
20241,05344514,3,0,1,2,D,2,D,650,D,0,D,1625,D,,A,,A,0,D,,
20241,05344524,2,0,1,1,D,2,D,260,D,260,D,650,D,390,D,,A,50,D,,
20241,05344544,2,0,1,2,D,2,D,3250,D,0,D,2600,D,,A,,A,0,D,,
20241,05344564,6,0,1,2,D,2,D,1040,D,0,D,3900,D,,A,,A,60,D,,
20241,05344624,2,0,1,2,D,2,D,0,D,0,D,0,D,,A,,A,0,D,,
20241,05344634,3,0,1,2,D,2,D,260,D,260,D,650,D,,A,,A,0,D,,
20241,05344664,2,0,1,2,D,2,D,0,D,0,D,4550,D,,A,,A,0,D,,
20241,05344704,3,0,1,2,D,2,D,1560,D,0,D,2600,D,,A,,A,0,D,,
20241,05344714,2,0,1,2,D,1,D,1300,D,325,D,1300,D,,A,390,D,50,D,,
20241,05344724,6,0,1,2,D,2,D,520,D,0,D,3900,D,,A,,A,0,D,,
20241,05344744,11,0,1,2,D,1,D,520,D,0,D,1820,D,,A,325,D,150,D,,
20241,05344764,2,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,50,D,,
20241,05344774,5,0,1,2,D,2,D,78,D,390,D,3900,D,,A,,A,0,D,,
20241,05344794,2,0,1,2,D,2,D,3900,D,325,D,2600,D,,A,,A,289,F,,
20241,05344834,6,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20241,05344884,3,0,1,2,D,2,D,1300,D,130,D,1300,D,,A,,A,0,D,,
20241,05344904,11,0,1,2,D,2,D,325,D,0,D,5200,D,,A,,A,0,D,,
20241,05344964,9,0,1,2,D,2,D,2600,D,975,D,3900,D,,A,,A,0,D,,
20241,05344974,4,0,1,2,D,2,D,0,D,0,D,3900,D,,A,,A,0,D,,
20241,05345004,2,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05345024,7,0,1,2,D,2,D,2600,D,1300,D,3900,D,,A,,A,200,D,,
20241,05345034,2,0,1,2,D,2,D,3900,D,0,D,5200,D,,A,,A,0,D,,
20241,05345064,8,0,1,2,D,2,D,325,D,0,D,650,D,,A,,A,15,D,,
20241,05345124,8,0,1,2,D,2,D,650,D,520,D,1690,D,,A,,A,100,D,,
20241,05345194,11,0,1,2,D,2,D,6500,D,0,D,9750,D,,A,,A,0,D,,
20241,05345214,6,0,1,2,D,2,D,0,D,0,D,390,D,,A,,A,0,D,,
20241,05345254,8,0,1,2,D,2,D,7813,D,0,D,1976,D,,A,,A,200,D,,
20241,05345284,2,0,1,1,D,2,D,0,D,0,D,260,D,390,D,,A,0,D,,
20241,05345304,5,0,1,2,D,2,D,0,D,325,D,2041,D,,A,,A,0,D,,
20241,05345324,10,0,1,1,D,1,D,1300,D,104,D,2600,D,390,D,195,D,15,D,,
20241,05345334,4,0,1,2,D,2,D,0,D,0,D,780,D,,A,,A,0,D,,
20241,05345394,4,0,1,2,D,2,D,130,D,0,D,650,D,,A,,A,0,D,,
20241,05345414,2,0,1,2,D,2,D,650,D,0,D,3900,D,,A,,A,0,D,,
20241,05345434,8,0,1,2,D,2,D,1950,D,0,D,2600,D,,A,,A,0,D,,
20241,05345464,6,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,500,D,,
20241,05345484,11,0,1,2,D,2,D,0,D,0,D,3250,D,,A,,A,0,D,,
20241,05345534,4,0,1,2,D,2,D,520,D,0,D,1950,D,,A,,A,0,D,,
20241,05345554,2,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20241,05345584,8,0,1,2,D,2,D,3900,D,650,D,3250,D,,A,,A,500,D,,
20241,05345594,2,0,1,2,D,2,D,780,D,0,D,1300,D,,A,,A,0,D,,
20241,05345634,7,0,1,2,D,2,D,3900,D,1625,D,1300,D,,A,,A,700,D,,
20241,05345674,2,0,1,2,D,2,D,260,D,0,D,975,D,,A,,A,0,D,,
20241,05345684,9,0,1,2,D,2,D,520,D,650,D,1300,D,,A,,A,0,D,,
20241,05345704,8,0,1,2,D,2,D,0,D,325,D,650,D,,A,,A,0,D,,
20241,05345714,2,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05345754,4,0,1,2,D,2,D,1300,D,0,D,3250,D,,A,,A,0,D,,
20241,05345764,8,0,1,2,D,2,D,1950,D,0,D,1300,D,,A,,A,300,D,,
20241,05345814,7,0,1,2,D,2,D,91,D,0,D,1898,D,,A,,A,400,D,,
20241,05345844,3,0,1,1,D,2,D,390,D,65,D,2600,D,208,D,,A,0,D,,
20241,05345874,3,0,1,2,D,2,D,390,D,65,D,1625,D,,A,,A,0,D,,
20241,05345894,2,0,1,2,D,2,D,520,D,0,D,2275,D,,A,,A,0,D,,
20241,05345924,2,0,1,2,D,2,D,520,D,0,D,2080,D,,A,,A,0,D,,
20241,05345944,3,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20241,05345954,3,0,1,2,D,2,D,1950,D,0,D,3250,D,,A,,A,100,D,,
20241,05345964,4,0,1,2,D,2,D,1300,D,780,D,3900,D,,A,,A,500,D,,
20241,05345974,8,0,1,2,D,2,D,325,D,0,D,1300,D,,A,,A,25,D,,
20241,05346014,2,0,1,2,D,2,D,364,D,0,D,1300,D,,A,,A,0,D,,
20241,05346034,5,0,1,2,D,2,D,2600,D,325,D,1950,D,,A,,A,0,D,,
20241,05346044,5,0,1,2,D,2,D,1560,D,0,D,1040,D,,A,,A,0,D,,
20241,05346074,9,0,1,2,D,2,D,455,D,234,D,3835,D,,A,,A,0,D,,
20241,05346094,8,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20241,05346104,2,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20241,05346114,2,0,1,2,D,2,D,650,D,650,D,2600,D,,A,,A,50,D,,
20241,05346124,4,0,1,2,D,2,D,650,D,260,D,1300,D,,A,,A,0,D,,
20241,05346134,2,0,1,2,D,2,D,1950,D,0,D,1950,D,,A,,A,200,D,,
20241,05346174,4,0,1,2,D,2,D,195,D,0,D,650,D,,A,,A,0,D,,
20241,05346184,4,0,1,1,D,2,D,975,D,325,D,3900,D,390,D,,A,0,D,,
20241,05346214,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05346244,9,0,1,2,D,2,D,1950,D,130,D,1950,D,,A,,A,70,D,,
20241,05346264,2,0,1,1,D,2,D,0,D,0,D,5200,D,650,D,,A,0,D,,
20241,05346274,2,0,1,2,D,2,D,1950,D,0,D,1950,D,,A,,A,0,D,,
20241,05346284,2,0,1,2,D,2,D,0,D,0,D,520,D,,A,,A,0,D,,
20241,05346294,2,0,1,2,D,2,D,1553,F,499,F,3511,F,,A,,A,289,F,,
20241,05346344,3,0,1,2,D,2,D,0,D,130,D,650,D,,A,,A,0,D,,
20241,05346364,4,0,1,2,D,2,D,2600,D,390,D,2860,D,,A,,A,250,D,,
20241,05346384,6,0,1,2,D,2,D,1820,D,130,D,2600,D,,A,,A,0,D,,
20241,05346404,12,0,1,2,D,2,D,910,D,0,D,2600,D,,A,,A,15,D,,
20241,05346414,3,0,1,2,D,2,D,1300,D,520,D,1300,D,,A,,A,200,D,,
20241,05346434,2,0,1,2,D,2,D,0,D,0,D,1040,D,,A,,A,0,D,,
20241,05346444,2,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20241,05346454,5,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,150,D,,
20241,05346484,2,0,1,2,D,2,D,910,D,0,D,1950,D,,A,,A,30,D,,
20241,05346504,3,0,1,2,D,1,D,325,D,130,D,1300,D,,A,182,D,0,D,,
20241,05346514,7,0,1,1,D,2,D,1300,D,0,D,1625,D,585,D,,A,900,D,2,
20241,05346584,2,0,1,1,D,2,D,260,D,1560,D,1300,D,1300,D,,A,0,D,,
20241,05346614,4,0,1,2,D,2,D,780,D,65,D,4550,D,,A,,A,30,D,,
20241,05346714,5,0,1,2,D,2,D,1950,D,260,D,1300,D,,A,,A,50,D,,
20241,05346744,2,0,1,1,D,2,D,390,D,260,D,975,D,143,D,,A,0,D,,
20241,05346794,6,0,1,2,D,2,D,1040,D,520,D,3250,D,,A,,A,0,D,,
20241,05346824,2,0,1,2,D,2,D,0,D,0,D,6500,D,,A,,A,0,D,,
20241,05346834,2,0,1,2,D,2,D,2600,D,52,D,1950,D,,A,,A,188,D,,
20241,05346864,4,0,1,1,D,2,D,2600,D,0,D,2600,D,390,D,,A,0,D,,
20241,05346884,6,0,1,2,D,2,D,1430,D,104,D,780,D,,A,,A,400,D,,
20241,05346934,3,0,1,2,D,2,D,1300,D,0,D,910,D,,A,,A,0,D,,
20241,05346944,4,0,1,2,D,2,D,780,D,0,D,1300,D,,A,,A,25,D,,
20241,05346984,2,0,1,2,D,1,D,0,D,390,D,2600,D,,A,1170,D,0,D,,
20241,05347064,3,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20241,05347084,6,0,1,2,D,1,D,195,D,26,D,780,D,,A,130,D,80,D,,
20241,05347124,2,0,1,1,D,1,D,5200,D,384,F,2600,D,715,D,845,D,0,D,,
20241,05347154,3,0,1,2,D,2,D,1300,D,650,D,4550,D,,A,,A,0,D,,
20241,05347214,5,0,1,2,D,2,D,1553,F,0,D,3511,F,,A,,A,0,D,,
20241,05347244,2,0,1,2,D,2,D,260,D,0,D,1950,D,,A,,A,0,D,,
20241,05347264,3,0,1,2,D,2,D,8606,D,1300,D,17316,D,,A,,A,0,D,,
20241,05347304,2,0,1,2,D,2,D,260,D,0,D,650,D,,A,,A,0,D,,
20241,05347344,2,0,1,2,D,2,D,1300,D,0,D,780,D,,A,,A,0,D,,
20241,05347364,9,0,1,2,D,2,D,130,D,65,D,1300,D,,A,,A,0,D,,
20241,05347384,3,0,1,2,D,2,D,130,D,0,D,1560,D,,A,,A,0,D,,
20241,05347424,8,0,1,2,D,2,D,520,D,260,D,1430,D,,A,,A,180,D,,
20241,05347434,7,0,1,2,D,2,D,650,D,260,D,2600,D,,A,,A,100,D,,
20241,05347444,3,0,1,2,D,2,D,780,D,325,D,650,D,,A,,A,5,D,,
20241,05347454,2,0,1,2,D,2,D,91,D,195,D,3900,D,,A,,A,100,D,,
20241,05347464,8,0,1,2,D,1,D,260,D,0,D,4550,D,,A,585,D,0,D,,
20241,05347474,15,0,1,2,D,2,D,520,D,0,D,975,D,,A,,A,0,D,,
20241,05347504,3,0,1,1,D,2,D,0,D,0,D,1105,D,546,D,,A,0,D,,
20241,05347534,2,0,1,2,D,2,D,6500,D,1040,D,2600,D,,A,,A,0,D,,
20241,05347574,3,0,1,2,D,2,D,390,D,0,D,3900,D,,A,,A,0,D,,
20241,05347594,3,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20241,05347604,2,0,1,2,D,2,D,390,D,0,D,3900,D,,A,,A,0,D,,
20241,05347614,2,0,1,1,D,2,D,2600,D,1300,D,1300,D,1300,D,,A,20,D,,
20241,05347634,2,0,1,2,D,2,D,130,D,0,D,1950,D,,A,,A,0,D,,
20241,05347664,10,0,1,2,D,2,D,1040,D,0,D,2600,D,,A,,A,400,D,,
20241,05347764,3,0,1,2,D,2,D,780,D,260,D,2275,D,,A,,A,0,D,,
20241,05347814,2,0,1,2,D,2,D,520,D,0,D,2600,D,,A,,A,0,D,,
20241,05347834,9,0,1,2,D,2,D,390,D,0,D,884,D,,A,,A,0,D,,
20241,05347904,4,0,1,2,D,2,D,78,D,0,D,715,D,,A,,A,150,D,,
20241,05347924,4,0,1,2,D,1,D,2600,D,520,D,975,D,,A,130,D,0,D,,
20241,05347954,3,0,1,2,D,2,D,130,D,0,D,1300,D,,A,,A,0,D,,
20241,05347964,3,0,1,2,D,2,D,1560,D,780,D,2600,D,,A,,A,0,D,,
20241,05348004,4,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20241,05348014,9,0,1,2,D,2,D,546,D,65,D,845,D,,A,,A,100,D,,
20241,05348074,3,0,1,2,D,2,D,0,D,0,D,520,D,,A,,A,0,D,,
20241,05348164,2,0,1,2,D,2,D,650,D,65,D,1625,D,,A,,A,50,D,,
20241,05348174,6,0,1,2,D,2,D,2600,D,0,D,5200,D,,A,,A,200,D,,
20241,05348184,5,0,1,2,D,1,D,975,D,260,D,1300,D,,A,325,D,0,D,,2
20241,05348214,2,0,1,2,D,2,D,1300,D,0,D,325,D,,A,,A,0,D,,
20241,05348244,8,0,1,2,D,2,D,1950,D,520,D,5200,D,,A,,A,0,D,,
20241,05348254,7,0,1,2,D,2,D,0,D,0,D,1820,D,,A,,A,0,D,,
20241,05348274,5,0,1,2,D,2,D,650,D,0,D,1300,D,,A,,A,0,D,,
20241,05348324,3,0,1,2,D,2,D,260,D,0,D,1560,D,,A,,A,0,D,,
20241,05348334,18,0,1,2,D,2,D,520,D,195,D,2275,D,,A,,A,525,D,,
20241,05348404,6,0,1,2,D,2,D,650,D,0,D,845,D,,A,,A,30,D,,
20241,05348424,12,0,1,2,D,2,D,1560,D,0,D,1040,D,,A,,A,0,D,,
20241,05348444,4,0,1,2,D,1,D,260,D,0,D,2600,D,,A,195,D,0,D,,
20241,05348454,11,0,1,2,D,2,D,325,D,39,D,1625,D,,A,,A,600,D,,
20241,05348464,10,0,1,2,D,1,D,975,D,390,D,1625,D,,A,182,D,600,D,,
20241,05348484,5,0,1,2,D,2,D,650,D,1300,D,2600,D,,A,,A,300,D,,
20241,05348494,4,0,1,2,D,2,D,1300,D,130,D,0,D,,A,,A,0,D,,
20241,05348514,2,0,1,2,D,2,D,2600,D,650,D,3900,D,,A,,A,0,D,,
20241,05348524,3,0,1,2,D,2,D,650,D,260,D,2600,D,,A,,A,200,D,,
20241,05348544,20,0,1,2,D,2,D,650,D,0,D,3250,D,,A,,A,130,D,,
20241,05348564,7,0,1,2,D,2,D,325,D,130,D,3900,D,,A,,A,0,D,,
20241,05348574,4,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20241,05348614,3,0,1,2,D,2,D,650,D,260,D,1300,D,,A,,A,225,D,,
20241,05348634,9,0,1,2,D,2,D,1300,D,0,D,2275,D,,A,,A,200,D,,
20241,05348644,3,0,1,2,D,2,D,5200,D,520,D,2600,D,,A,,A,35,D,,
20241,05348654,2,0,1,2,D,2,D,650,D,1300,D,1950,D,,A,,A,50,D,,
20241,05348684,6,0,1,2,D,2,D,1300,D,260,D,3250,D,,A,,A,30,D,,
20241,05348694,2,0,1,1,D,2,D,0,D,0,D,650,D,260,D,,A,0,D,,
20241,05348724,4,0,1,2,D,2,D,390,D,0,D,1300,D,,A,,A,0,D,,
20241,05348754,2,0,1,2,D,2,D,0,D,1300,D,1950,D,,A,,A,0,D,,
20241,05348764,3,0,1,2,D,2,D,325,D,0,D,0,D,,A,,A,0,D,,
20241,05348774,2,0,1,2,D,2,D,260,D,0,D,650,D,,A,,A,0,D,,
20241,05348834,3,0,1,2,D,2,D,1300,D,0,D,1300,D,,A,,A,0,D,,
20241,05348864,5,0,1,2,D,2,D,3900,D,0,D,4550,D,,A,,A,100,D,,
20241,05348914,3,0,1,2,D,2,D,780,D,0,D,1820,D,,A,,A,0,D,,
20241,05348974,9,0,1,2,D,2,D,650,D,286,D,1105,D,,A,,A,0,D,,
20241,05349034,10,0,1,2,D,2,D,11700,D,130,D,1300,D,,A,,A,700,D,,
20241,05349054,3,0,1,2,D,1,D,975,D,195,D,1300,D,,A,234,D,50,D,,
20241,05349084,4,0,1,2,D,2,D,1300,D,130,D,2600,D,,A,,A,0,D,,
20241,05349124,4,0,1,2,D,2,D,2600,D,325,D,3250,D,,A,,A,0,D,,
20241,05349134,2,0,1,2,D,2,D,1300,D,325,D,1950,D,,A,,A,0,D,,
20241,05349164,2,0,1,1,D,2,D,0,D,0,D,1690,D,540,F,,A,0,D,,
20241,05349204,7,0,1,1,D,1,D,5200,D,1300,D,1950,D,390,D,65,D,0,D,,
20241,05349264,4,0,1,2,D,2,D,520,D,0,D,1950,D,,A,,A,0,D,,
20241,05349274,3,0,1,1,D,2,D,0,D,520,D,1625,D,845,D,,A,0,D,,
20241,05349284,2,0,1,2,D,2,D,1950,D,260,D,2600,D,,A,,A,200,D,,
20241,05349314,3,0,1,2,D,2,D,1300,D,0,D,3250,D,,A,,A,0,D,,
20241,05349334,3,0,1,2,D,2,D,780,D,780,D,1950,D,,A,,A,500,D,,
