QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20242,05440254,8,0,1,130,D,13,D,25,D
20242,05440254,9,0,2,160,D,03,D,1500,D
20242,05440254,10,0,2,160,D,03,D,1000,D
20242,05440264,4,0,1,150,D,13,D,100,D
20242,05440284,2,0,1,150,D,13,D,100,D
20242,05440304,5,0,1,160,D,04,D,100,D
20242,05440304,6,0,1,160,D,05,D,50,D
20242,05440304,7,0,1,160,D,05,D,50,D
20242,05440304,8,0,2,160,D,03,D,50,D
20242,05440324,2,0,1,170,D,03,D,200,D
20242,05440364,3,0,1,170,D,04,D,50,D
20242,05440364,4,0,1,140,D,04,D,50,D
20242,05440364,5,0,1,160,D,13,D,21,D
20242,05440374,2,0,1,160,D,13,D,30,D
20242,05440604,2,0,1,170,D,05,D,130,D
20242,05440604,3,0,1,150,D,13,D,80,D
20242,05440824,8,0,1,160,D,13,D,20,D
20242,05440824,9,0,1,160,D,13,D,30,D
20242,05441124,2,0,1,160,D,13,D,5,D
20242,05441124,3,0,1,160,D,04,D,100,D
20242,05441154,3,0,1,150,D,13,D,225,D
20242,05441294,3,0,1,170,D,13,D,100,D
20242,05441294,4,0,1,160,D,13,D,40,D
20242,05441304,2,0,1,150,D,13,D,150,D
20242,05441324,2,0,1,140,D,03,D,50,D
20242,05441404,2,0,1,160,D,13,D,50,D
20242,05441544,2,0,1,150,D,13,D,80,D
20242,05441564,2,0,1,170,D,04,D,100,D
20242,05441624,2,0,1,110,D,13,D,1000,D
20242,05441744,2,0,1,170,D,05,D,250,D
20242,05441744,3,0,1,170,D,13,D,60,D
20242,05441914,5,0,1,170,D,03,D,1000,D
20242,05441964,5,0,1,160,D,04,D,200,D
20242,05441984,2,0,1,160,D,13,D,150,D
20242,05441994,7,0,1,170,D,04,D,20,D
20242,05441994,8,0,1,160,D,05,D,100,D
20242,05441994,9,0,1,160,D,04,D,200,D
20242,05441994,10,0,1,160,D,03,D,250,D
20242,05441994,11,0,1,140,D,03,D,1400,D
20242,05441994,12,0,1,140,D,04,D,1000,D
20242,05441994,13,0,1,140,D,05,D,900,D
20242,05442004,5,0,1,160,D,04,D,100,D
20242,05442054,4,0,1,170,D,05,D,200,D
20242,05442164,6,0,1,100,D,03,D,200,D
20242,05442164,7,0,1,150,D,13,D,400,D
20242,05442284,3,0,1,170,D,04,D,80,D
20242,05442284,4,0,1,130,D,03,D,100,D
20242,05442294,5,0,1,170,D,05,D,150,D
20242,05442294,6,0,1,160,D,13,D,10,D
20242,05442294,7,0,2,170,D,03,D,20,D
20242,05442294,8,0,2,160,D,03,D,50,D
20242,05442344,6,0,1,170,D,05,D,100,D
20242,05442344,7,0,1,150,D,13,D,300,D
20242,05442454,2,0,1,150,D,13,D,200,D
20242,05442454,3,0,1,160,D,13,D,80,D
20242,05442464,7,0,1,170,D,05,D,500,D
20242,05442464,8,0,1,150,D,13,D,600,D
20242,05442504,2,0,1,150,D,13,D,180,D
20242,05442514,3,0,1,170,D,13,D,400,D
20242,05442514,4,0,1,160,D,03,D,50,D
20242,05442514,5,0,2,160,D,03,D,100,D
20242,05442624,4,0,1,170,D,04,D,100,D
20242,05442674,4,0,1,170,D,04,D,150,D
20242,05442674,5,0,1,170,D,04,D,50,D
20242,05442674,6,0,1,140,D,13,D,100,D
20242,05442674,7,0,1,160,D,13,D,20,D
20242,05442724,2,0,1,150,D,13,D,100,D
20242,05442754,4,0,1,160,D,13,D,150,D
20242,05442754,5,0,1,140,D,05,D,30,D
20242,05442784,6,0,1,170,D,05,D,100,D
20242,05442784,7,0,1,150,D,05,D,100,D
20242,05442984,2,0,1,100,D,05,D,225,D
20242,05443034,3,0,1,100,D,05,D,50,D
20242,05443044,8,0,1,160,D,13,D,5,D
20242,05443044,9,0,2,160,D,03,D,25,D
20242,05443114,2,0,1,140,D,03,D,200,D
20242,05443164,6,0,1,160,D,03,D,200,D
20242,05443234,2,0,1,160,D,05,D,25,D
20242,05443234,3,0,2,170,D,03,D,5,D
20242,05443234,4,0,2,130,D,03,D,15,D
20242,05443324,3,0,1,150,D,13,D,100,D
20242,05443324,4,0,2,160,D,03,D,30,D
20242,05443374,3,0,1,170,D,13,D,600,D
20242,05443404,3,0,1,160,D,04,D,100,D
20242,05443404,4,0,1,160,D,04,D,100,D
20242,05443454,2,0,1,150,D,13,D,500,D
20242,05443494,2,0,1,150,D,13,D,120,D
20242,05443494,3,0,1,160,D,13,D,10,D
20242,05443544,10,0,1,150,D,13,D,30,D
20242,05443644,2,0,1,150,D,13,D,250,D
20242,05443824,9,0,1,150,D,13,D,850,D
20242,05443824,10,0,1,160,D,13,D,151,D
20242,05443844,2,0,1,150,D,13,D,90,D
20242,05443884,2,0,1,160,D,13,D,110,D
20242,05443884,3,0,1,160,D,13,D,200,D
20242,05443994,2,0,1,160,D,13,D,20,D
20242,05444044,6,0,1,100,D,13,D,800,D
20242,05444054,4,0,1,150,D,13,D,1000,D
20242,05444074,2,0,1,150,D,13,D,500,D
20242,05444074,3,0,1,150,D,13,D,60,D
20242,05444234,5,0,1,100,D,03,D,700,D
20242,05444234,6,0,2,160,D,03,D,50,D
20242,05444324,4,0,2,170,D,03,D,50,D
20242,05444384,2,0,1,170,D,13,D,2000,D
20242,05444384,3,0,1,140,D,13,D,500,D
20242,05444384,4,0,1,160,D,13,D,1000,D
20242,05444524,2,0,1,140,D,03,D,475,D
20242,05444524,3,0,1,140,D,04,D,200,D
20242,05444524,4,0,1,140,D,05,D,550,D
20242,05444524,5,0,1,160,D,03,D,1313,D
20242,05444524,6,0,1,160,D,04,D,380,D
20242,05444524,7,0,1,160,D,05,D,659,D
20242,05444574,2,0,1,160,D,13,D,15,D
20242,05444574,3,0,1,150,D,13,D,80,D
20242,05444684,3,0,1,170,D,13,D,500,D
20242,05444684,4,0,1,110,D,13,D,191,D
20242,05444764,7,0,1,170,D,05,D,600,D
20242,05444764,8,0,1,160,D,13,D,30,D
20242,05444764,9,0,1,160,D,13,D,30,D
20242,05444834,3,0,1,150,D,13,D,60,D
20242,05444834,4,0,2,150,D,03,D,60,D
20242,05444934,4,0,1,150,D,13,D,255,F
20242,05445004,4,0,1,100,D,13,D,150,D
20242,05445004,5,0,1,150,D,13,D,80,D
20242,05445054,3,0,1,170,D,05,D,400,D
20242,05445054,4,0,1,150,D,03,D,300,D
20242,05445054,5,0,1,150,D,04,D,300,D
20242,05445054,6,0,1,150,D,05,D,300,D
20242,05445054,7,0,1,150,D,03,D,80,D
20242,05445054,8,0,1,150,D,04,D,80,D
20242,05445054,9,0,1,150,D,05,D,80,D
20242,05445054,10,0,1,160,D,03,D,50,D
20242,05445054,11,0,1,160,D,05,D,15,D
20242,05445054,12,0,1,140,D,04,D,50,D
20242,05445134,2,0,1,150,D,13,D,600,D
20242,05445244,2,0,1,150,D,13,D,60,D
20242,05445244,3,0,1,160,D,13,D,25,D
20242,05445424,2,0,1,150,D,13,D,444,F
20242,05445574,2,0,1,140,D,05,D,25,D
20242,05445624,2,0,1,150,D,04,D,50,D
20242,05445674,2,0,1,160,D,13,D,100,D
20242,05445784,7,0,2,160,D,03,D,45,D
20242,05445824,3,0,1,150,D,13,D,5,D
20242,05445864,3,0,1,170,D,05,D,3600,D
20242,05445864,4,0,1,170,D,03,D,2500,D
20242,05445864,5,0,2,170,D,03,D,100,D
20242,05445984,6,0,1,160,D,03,D,20,D
20242,05445994,2,0,1,160,D,13,D,80,D
20242,05446034,5,0,1,160,D,13,D,25,D
20242,05446154,2,0,1,130,D,05,D,250,D
20242,05446204,2,0,1,160,D,13,D,45,D
20242,05446274,7,0,1,150,D,05,D,100,D
20242,05446394,4,0,1,150,D,13,D,21,D
20242,05446454,3,0,1,100,D,05,D,530,D
20242,05446454,4,0,1,100,D,04,D,330,D
20242,05446454,5,0,1,150,D,13,D,100,D
20242,05446484,2,0,1,110,D,13,D,2000,D
20242,05446544,3,0,1,150,D,13,D,200,D
20242,05538033,3,0,1,170,D,03,D,40,D
20242,05538143,3,0,1,160,D,01,D,100,D
20242,05538293,2,0,1,170,D,01,D,100,D
20242,05538633,2,0,1,100,D,13,D,200,D
20242,05538633,3,0,1,150,D,13,D,1600,D
20242,05538663,2,0,1,160,D,01,D,500,D
20242,05538683,2,0,1,160,D,03,D,20,D
20242,05538693,6,0,1,100,D,13,D,100,D
20242,05538693,7,0,1,160,D,02,D,100,D
20242,05538733,2,0,1,170,D,02,D,31209,T
20242,05538733,3,0,1,160,D,01,D,250,D
20242,05538733,4,0,1,160,D,02,D,290,D
20242,05538733,5,0,1,160,D,03,D,750,D
20242,05538883,2,0,1,170,D,01,D,100,D
20242,05538883,3,0,1,170,D,02,D,50,D
20242,05538913,4,0,1,150,D,01,D,30,D
20242,05538913,5,0,1,150,D,02,D,30,D
20242,05538913,6,0,1,150,D,03,D,10,D
20242,05538943,7,0,1,170,D,01,D,100,D
20242,05539053,6,0,1,130,D,01,D,25,D
20242,05539053,7,0,1,160,D,03,D,30,D
20242,05539153,3,0,1,150,D,13,D,50,D
20242,05539153,4,0,1,160,D,13,D,23,D
20242,05539163,3,0,1,140,D,13,D,20,D
20242,05539313,2,0,1,150,D,13,D,15,D
20242,05539333,2,0,1,170,D,13,D,20,D
20242,05539363,7,0,1,160,D,13,D,5,D
20242,05539583,4,0,1,160,D,13,D,10,D
20242,05539613,4,0,1,150,D,13,D,200,D
20242,05539633,4,0,1,150,D,13,D,700,D
20242,05539633,5,0,2,150,D,01,D,700,D
20242,05539663,2,0,1,110,D,13,D,70,D
20242,05539703,2,0,1,150,D,13,D,20,D
20242,05539753,2,0,1,160,D,13,D,410,D
20242,05539783,3,0,1,150,D,13,D,80,D
20242,05539783,4,0,1,160,D,03,D,25,D
20242,05539793,2,0,1,150,D,13,D,75,D
20242,05539863,2,0,1,160,D,02,D,150,D
20242,05539913,3,0,1,150,D,13,D,40,D
20242,05540034,3,0,1,170,D,02,D,500,D
20242,05540153,2,0,1,150,D,01,D,860,D
20242,05540153,3,0,1,150,D,02,D,25,D
20242,05540153,4,0,1,150,D,02,D,100,D
20242,05540153,5,0,1,130,D,03,D,75,D
20242,05540213,2,0,1,160,D,13,D,300,D
20242,05540223,3,0,1,110,D,13,D,600,D
20242,05540223,4,0,1,160,D,13,D,100,D
20242,05540303,3,0,1,160,D,13,D,50,D
20242,05540303,4,0,1,160,D,01,D,50,D
20242,05540313,2,0,1,170,D,02,D,150,D
20242,05540323,2,0,1,150,D,13,D,1000,D
20242,05540323,3,0,1,160,D,03,D,500,D
20242,05540323,4,0,1,180,D,13,D,100,D
20242,05540463,2,0,1,170,D,01,D,1000,D
20242,05540463,3,0,1,150,D,13,D,500,D
20242,05540463,4,0,1,160,D,01,D,25,D
20242,05540463,5,0,1,160,D,02,D,50,D
20242,05540463,6,0,1,160,D,02,D,50,D
20242,05540463,7,0,1,160,D,02,D,50,D
20242,05540463,8,0,1,160,D,02,D,50,D
20242,05540463,9,0,1,160,D,02,D,50,D
20242,05540463,10,0,1,160,D,03,D,30,D
20242,05540463,11,0,1,160,D,03,D,50,D
20242,05540463,12,0,1,140,D,02,D,85,D
20242,05540523,3,0,1,130,D,13,D,30,D
20242,05540553,2,0,1,150,D,13,D,100,D
20242,05540663,2,0,1,150,D,01,D,35,D
20242,05540663,3,0,1,150,D,13,D,500,D
20242,05540663,4,0,1,160,D,13,D,902,D
20242,05540673,3,0,1,170,D,02,D,60,D
20242,05540673,4,0,1,170,D,03,D,40,D
20242,05540673,5,0,1,130,D,01,D,500,D
20242,05540733,4,0,1,170,D,01,D,150,D
20242,05540763,2,0,1,170,D,02,D,150,D
20242,05540893,3,0,1,160,D,13,D,80,D
20242,05540913,2,0,1,170,D,13,D,200,D
20242,05540973,8,0,1,170,D,01,D,200,D
20242,05541013,4,0,1,140,D,03,D,50,D
20242,05541043,2,0,1,130,D,13,D,24,D
20242,05541083,3,0,1,150,D,13,D,300,D
20242,05541083,4,0,1,160,D,13,D,100,D
20242,05541163,4,0,1,110,D,02,D,727,F
20242,05541163,5,0,1,110,D,03,D,3987,D
20242,05541243,5,0,1,170,D,13,D,500,D
20242,05541323,3,0,1,150,D,13,D,44,D
20242,05541373,2,0,1,150,D,13,D,40,D
20242,05541444,2,0,1,150,D,13,D,400,D
20242,05541444,3,0,2,150,D,01,D,300,D
20242,05541483,3,0,1,170,D,03,D,50,D
20242,05541623,3,0,2,170,D,01,D,400,D
20242,05541623,4,0,2,160,D,01,D,3570,D
20242,05541693,5,0,1,170,D,02,D,300,D
20242,05541693,6,0,1,140,D,03,D,200,D
20242,05541693,7,0,1,160,D,01,D,200,D
20242,05541923,3,0,1,170,D,03,D,200,D
20242,05541983,7,0,1,100,D,01,D,3600,D
20242,05541983,8,0,1,150,D,01,D,31209,T
20242,05542073,3,0,1,100,D,13,D,100,D
20242,05542073,4,0,1,150,D,01,D,346,D
20242,05542073,5,0,1,160,D,02,D,25,D
20242,05542073,6,0,1,160,D,03,D,100,D
20242,05542073,7,0,1,150,D,03,D,320,D
20242,05542153,3,0,1,170,D,01,D,689,D
20242,05542153,4,0,1,170,D,02,D,273,D
20242,05542153,5,0,1,170,D,03,D,10,D
20242,05542153,6,0,1,150,D,01,D,4754,D
20242,05542153,7,0,1,150,D,03,D,2344,D
20242,05542153,8,0,1,160,D,13,D,35,D
20242,05542163,5,0,1,170,D,01,D,200,D
20242,05542163,6,0,1,160,D,03,D,200,D
20242,05542293,2,0,1,100,D,13,D,300,D
20242,05542333,2,0,1,170,D,02,D,1000,D
20242,05542333,3,0,1,160,D,13,D,50,D
20242,05542453,3,0,1,140,D,02,D,100,D
20242,05542453,4,0,1,150,D,02,D,100,D
20242,05542453,5,0,1,150,D,01,D,1914,D
20242,05542453,6,0,1,160,D,01,D,100,D
20242,05542453,7,0,1,160,D,01,D,100,D
20242,05542453,8,0,1,160,D,01,D,100,D
20242,05542453,9,0,2,170,D,01,D,600,D
20242,05542453,10,0,2,160,D,01,D,300,D
20242,05542453,11,0,2,160,D,01,D,200,D
20242,05542453,12,0,2,160,D,01,D,50,D
20242,05542453,13,0,2,160,D,01,D,200,D
20242,05542453,14,0,2,160,D,01,D,150,D
20242,05542493,5,0,1,170,D,01,D,50,D
20242,05542603,2,0,1,170,D,03,D,225,D
20242,05542623,4,0,1,170,D,02,D,20,D
20242,05542653,2,0,1,100,D,01,D,100,D
20242,05542653,3,0,1,100,D,02,D,200,D
20242,05542653,4,0,1,100,D,03,D,200,D
20242,05542703,2,0,1,150,D,03,D,30,D
20242,05542743,2,0,1,150,D,13,D,300,D
20242,05542793,3,0,1,170,D,03,D,100,D
20242,05542793,4,0,1,170,D,03,D,50,D
20242,05542793,5,0,1,170,D,03,D,269,D
20242,05542793,6,0,1,170,D,03,D,100,D
20242,05542793,7,0,1,160,D,03,D,50,D
20242,05542793,8,0,1,160,D,02,D,100,D
20242,05542824,2,0,1,150,D,13,D,100,D
20242,05542983,3,0,1,110,D,01,D,203,D
20242,05542983,4,0,1,110,D,02,D,203,D
20242,05542983,5,0,1,110,D,03,D,128,D
20242,05542983,6,0,1,160,D,13,D,15,D
20242,05543033,4,0,1,170,D,03,D,35,D
20242,05543123,2,0,1,150,D,01,D,230,D
20242,05543153,2,0,1,150,D,13,D,100,D
20242,05543153,3,0,1,160,D,13,D,260,D
20242,05543293,4,0,1,170,D,03,D,100,D
20242,05543343,2,0,1,170,D,13,D,300,D
20242,05543383,3,0,1,170,D,02,D,20,D
20242,05543513,2,0,1,140,D,13,D,10,D
20242,05543523,3,0,1,150,D,13,D,300,D
20242,05543523,4,0,1,150,D,13,D,53,D
20242,05543623,5,0,1,170,D,02,D,50,D
20242,05543623,6,0,1,150,D,01,D,50,D
20242,05543623,7,0,1,150,D,02,D,100,D
20242,05543623,8,0,1,150,D,03,D,50,D
20242,05543803,5,0,1,160,D,13,D,15,D
20242,05543803,6,0,1,160,D,03,D,3200,D
20242,05543853,2,0,1,160,D,01,D,25,D
20242,05543853,3,0,1,160,D,03,D,25,D
20242,05543863,4,0,1,160,D,13,D,280,D
20242,05543913,3,0,1,160,D,13,D,225,D
20242,05543943,10,0,1,100,D,13,D,1300,D
20242,05543943,11,0,1,170,D,13,D,20,D
20242,05543943,12,0,1,130,D,13,D,22,D
20242,05544143,3,0,1,170,D,13,D,50,D
20242,05544143,4,0,1,150,D,13,D,600,D
20242,05544153,4,0,1,160,D,13,D,10,D
20242,05544433,3,0,1,170,D,03,D,600,D
20242,05544433,4,0,1,150,D,03,D,200,D
20242,05544433,5,0,2,150,D,01,D,76,D
20242,05544483,2,0,1,170,D,03,D,100,D
20242,05544483,3,0,1,170,D,03,D,10000,D
20242,05544483,4,0,1,150,D,13,D,100,D
20242,05544483,5,0,1,150,D,03,D,125,D
20242,05544523,2,0,1,160,D,01,D,100,D
20242,05544573,7,0,1,150,D,13,D,200,D
20242,05544603,4,0,1,170,D,03,D,20,D
20242,05544683,5,0,1,170,D,01,D,600,D
20242,05544683,6,0,1,150,D,01,D,40,D
20242,05544753,3,0,1,170,D,01,D,10,D
20242,05544753,4,0,1,150,D,13,D,500,D
20242,05544773,3,0,1,140,D,01,D,50,D
20242,05544773,4,0,1,140,D,03,D,65,D
20242,05544793,2,0,1,150,D,13,D,100,D
20242,05544953,2,0,1,160,D,01,D,30,D
20242,05544953,3,0,1,160,D,02,D,30,D
20242,05544993,3,0,1,150,D,13,D,2000,D
20242,05544993,4,0,2,160,D,01,D,550,D
20242,05545053,2,0,1,100,D,02,D,464,F
20242,05545053,3,0,1,150,D,13,D,50,D
20242,05545163,10,0,1,170,D,02,D,250,D
20242,05545233,6,0,1,150,D,13,D,1106,D
20242,05545343,4,0,1,160,D,02,D,200,D
20242,05545343,5,0,1,150,D,03,D,160,D
20242,05545583,3,0,1,150,D,13,D,60,D
20242,05545753,5,0,1,130,D,13,D,185,D
20242,05545783,2,0,1,150,D,13,D,125,D
20242,05545783,3,0,1,150,D,13,D,75,D
20242,05545953,6,0,1,150,D,01,D,230,D
20242,05545953,7,0,1,150,D,01,D,410,D
20242,05545953,8,0,1,150,D,01,D,440,D
20242,05546043,2,0,1,170,D,13,D,75,D
20242,05546063,4,0,1,170,D,01,D,200,D
20242,05546063,5,0,1,170,D,01,D,100,D
20242,05546063,6,0,1,150,D,13,D,80,D
20242,05546293,8,0,1,170,D,01,D,50,D
20242,05546293,9,0,1,170,D,03,D,50,D
20242,05546293,10,0,1,150,D,13,D,360,D
20242,05546443,2,0,1,100,D,13,D,40,D
20242,05546443,3,0,1,160,D,13,D,80,D
20242,05546473,2,0,1,150,D,13,D,200,D
20242,05546573,3,0,1,170,D,03,D,200,D
20242,05546573,4,0,1,160,D,03,D,250,D
20242,05546633,4,0,1,160,D,02,D,100,D
20242,05546643,3,0,1,100,D,13,D,750,D
20242,05546723,2,0,1,160,D,13,D,100,D
20242,05546783,3,0,1,160,D,03,D,10,D
20242,05546823,2,0,1,160,D,01,D,625,D
20242,05546823,3,0,1,160,D,02,D,625,D
20242,05546823,4,0,1,160,D,03,D,625,D
20242,05546873,2,0,1,170,D,03,D,100,D
20242,05546923,3,0,1,160,D,01,D,250,D
20242,05546933,7,0,1,160,D,13,D,30,D
20242,05546963,3,0,1,150,D,13,D,255,F
20242,05546993,3,0,1,150,D,13,D,300,D
20242,05547043,5,0,1,170,D,03,D,80,D
20242,05547043,6,0,1,140,D,01,D,25,D
20242,05547113,5,0,1,170,D,01,D,500,D
20242,05547113,6,0,1,170,D,01,D,20,D
20242,05547143,2,0,1,150,D,13,D,400,D
20242,05547153,2,0,1,170,D,13,D,50,D
20242,05547153,3,0,1,170,D,13,D,50,D
20242,05547263,5,0,1,170,D,03,D,50,D
20242,05547303,2,0,1,170,D,01,D,25,D
20242,05547303,3,0,1,170,D,02,D,25,D
20242,05547303,4,0,1,130,D,03,D,50,D
20242,05547313,2,0,1,150,D,13,D,1000,D
20242,05547323,2,0,1,150,D,13,D,200,D
20242,05547343,4,0,1,170,D,03,D,50,D
20242,05547393,2,0,1,100,D,13,D,2500,D
20242,05547393,3,0,1,150,D,13,D,300,D
20242,05547393,4,0,1,160,D,13,D,200,D
20242,05547403,4,0,1,100,D,01,D,900,D
20242,05547403,5,0,1,160,D,03,D,1200,D
20242,05547553,3,0,1,170,D,03,D,150,D
20242,05547633,3,0,1,150,D,13,D,100,D
20242,05547713,2,0,1,160,D,13,D,20,D
20242,05547973,2,0,1,170,D,03,D,50,D
20242,05547973,3,0,1,160,D,03,D,20,D
20242,05547993,2,0,1,150,D,13,D,20,D
20242,05548073,3,0,1,170,D,01,D,200,D
20242,05548223,2,0,1,150,D,13,D,100,D
20242,05548233,5,0,1,170,D,01,D,50,D
20242,05548243,3,0,1,150,D,13,D,300,D
20242,05548323,2,0,1,160,D,13,D,200,D
20242,05548353,4,0,1,160,D,01,D,50,D
20242,05548353,5,0,1,160,D,02,D,30,D
20242,05548353,6,0,1,160,D,03,D,105,D
20242,05548463,2,0,1,160,D,03,D,500,D
20242,05548733,8,0,1,170,D,03,D,100,D
20242,05548733,9,0,1,130,D,03,D,50,D
20242,05548773,3,0,1,160,D,13,D,19,D
20242,05548773,4,0,1,160,D,02,D,25,D
20242,05548773,5,0,1,160,D,02,D,25,D
20242,05548853,7,0,1,170,D,01,D,100,D
20242,05548853,8,0,1,170,D,02,D,100,D
20242,05548853,9,0,1,150,D,13,D,80,D
20242,05548903,5,0,1,100,D,13,D,666,D
20242,05548903,6,0,1,160,D,03,D,500,D
20242,05548983,12,0,1,110,D,13,D,751,D
20242,05549013,4,0,1,160,D,13,D,167,D
20242,05549123,2,0,1,120,D,13,D,866,D
20242,05549183,4,0,1,170,D,01,D,31209,T
20242,05549183,5,0,1,150,D,01,D,200,D
20242,05549253,5,0,1,170,D,03,D,1200,D
20242,05549253,6,0,1,170,D,03,D,400,D
20242,05549253,7,0,1,170,D,02,D,350,D
20242,05549253,8,0,1,150,D,13,D,19,D
20242,05549253,9,0,1,160,D,13,D,20,D
20242,05549313,3,0,1,150,D,13,D,100,D
20242,05549403,2,0,1,170,D,03,D,100,D
20242,05549493,6,0,1,160,D,01,D,30,D
20242,05549493,7,0,1,160,D,01,D,50,D
20242,05549493,8,0,1,160,D,01,D,40,D
20242,05549493,9,0,1,160,D,01,D,50,D
20242,05549493,10,0,1,160,D,03,D,30,D
20242,05549493,11,0,2,160,D,01,D,150,D
20242,05549493,12,0,2,160,D,01,D,75,D
20242,05549593,4,0,1,150,D,13,D,450,D
20242,05549693,8,0,1,160,D,13,D,50,D
20242,05549693,9,0,1,130,D,13,D,150,D
20242,05549793,2,0,1,150,D,13,D,25,D
20242,05549813,5,0,1,150,D,13,D,20,D
20242,05549893,4,0,1,150,D,13,D,1200,D
20242,05550103,8,0,1,160,D,13,D,20,D
20242,05550183,3,0,1,170,D,04,D,200,D
20242,05550363,5,0,1,110,D,13,D,300,D
20242,05550403,11,0,1,170,D,13,D,10,D
20242,05550403,12,0,1,110,D,13,D,778,D
20242,05550403,13,0,1,120,D,13,D,800,D
20242,05550403,14,0,1,150,D,13,D,1200,D
20242,05550613,3,0,1,140,D,13,D,5000,D
20242,05550613,4,0,1,150,D,03,D,31209,T
20242,05550613,5,0,1,160,D,04,D,364,F
20242,05550643,3,0,1,160,D,13,D,20,D
20242,05550653,4,0,1,170,D,02,D,100,D
20242,05550653,5,0,1,150,D,13,D,80,D
20242,05550693,6,0,1,100,D,13,D,50,D
20242,05550793,2,0,1,170,D,03,D,100,D
20242,05550893,2,0,1,110,D,13,D,300,D
20242,05551073,2,0,1,150,D,13,D,30,D
20242,05551213,2,0,1,150,D,13,D,100,D
20242,05551413,9,0,1,160,D,13,D,75,D
20242,05551423,2,0,1,170,D,13,D,3500,D
20242,05551423,3,0,1,150,D,13,D,850,D
20242,05551423,4,0,1,160,D,13,D,20,D
20242,05551443,4,0,1,170,D,04,D,200,D
20242,05551443,5,0,1,150,D,13,D,250,D
20242,05551563,4,0,1,100,D,13,D,400,D
20242,05551573,3,0,1,150,D,13,D,100,D
20242,05551573,4,0,1,160,D,13,D,200,D
20242,05551783,5,0,1,170,D,02,D,1500,D
20242,05551783,6,0,1,170,D,03,D,1500,D
20242,05551803,4,0,1,100,D,13,D,100,D
20242,05551803,5,0,1,150,D,13,D,900,D
20242,05551923,3,0,1,150,D,13,D,20,D
20242,05551983,8,0,1,110,D,13,D,800,D
20242,05552163,2,0,1,110,D,13,D,300,D
20242,05552183,2,0,1,170,D,13,D,250,D
20242,05552183,3,0,1,150,D,13,D,40,D
20242,05552243,2,0,1,170,D,02,D,1000,D
20242,05552243,3,0,1,150,D,04,D,20,D
20242,05552253,4,0,1,160,D,02,D,2000,D
20242,05552423,2,0,1,150,D,13,D,600,D
20242,05552423,3,0,1,160,D,13,D,25,D
20242,05552493,3,0,1,170,D,04,D,600,D
20242,05552663,2,0,1,150,D,13,D,100,D
20242,05552663,3,0,1,160,D,13,D,50,D
20242,05552713,3,0,1,150,D,13,D,200,D
20242,05552733,2,0,1,170,D,13,D,100,D
20242,05552813,7,0,2,150,D,02,D,140,D
20242,05552823,6,0,1,170,D,03,D,25,D
20242,05552843,2,0,1,150,D,13,D,30,D
20242,05552843,3,0,1,150,D,04,D,90,D
20242,05552943,3,0,1,150,D,13,D,160,D
20242,05552943,4,0,1,160,D,13,D,360,D
20242,05552973,8,0,1,100,D,02,D,200,D
20242,05552973,9,0,1,100,D,03,D,50,D
20242,05552973,10,0,1,100,D,04,D,50,D
20242,05552973,11,0,1,170,D,13,D,80,D
20242,05552973,12,0,1,130,D,04,D,50,D
20242,05552973,13,0,1,130,D,04,D,25,D
20242,05552973,14,0,1,150,D,13,D,50,D
20242,05552973,15,0,1,160,D,03,D,50,D
20242,05552973,16,0,1,160,D,04,D,100,D
20242,05552973,17,0,1,160,D,04,D,50,D
20242,05553033,31,0,1,150,D,02,D,1050,D
20242,05553033,32,0,1,160,D,02,D,572,D
20242,05553033,33,0,1,130,D,04,D,3000,D
20242,05553073,2,0,1,170,D,13,D,500,D
20242,05553093,2,0,1,170,D,13,D,600,D
20242,05553203,3,0,1,150,D,13,D,600,D
20242,05553303,4,0,2,160,D,02,D,400,D
20242,05553303,5,0,2,150,D,02,D,150,D
20242,05553323,2,0,1,150,D,13,D,100,D
20242,05553323,3,0,1,160,D,13,D,25,D
20242,05553433,3,0,1,170,D,04,D,50,D
20242,05553433,4,0,1,170,D,03,D,40,D
20242,05553433,5,0,1,160,D,02,D,500,D
20242,05553523,2,0,1,150,D,04,D,125,D
20242,05553523,3,0,1,160,D,02,D,100,D
20242,05553523,4,0,1,160,D,13,D,10,D
20242,05553693,2,0,1,150,D,13,D,500,D
20242,05553763,4,0,1,170,D,04,D,2000,D
20242,05553923,10,0,1,130,D,04,D,2100,D
20242,05553923,11,0,1,150,D,02,D,2460,D
20242,05553923,12,0,1,150,D,03,D,2160,D
20242,05553923,13,0,1,150,D,04,D,1850,D
20242,05553943,3,0,1,100,D,13,D,125,D
20242,05554003,2,0,1,150,D,13,D,250,D
20242,05554003,3,0,1,140,D,13,D,20,D
20242,05554003,4,0,1,160,D,13,D,385,D
20242,05554043,2,0,1,120,D,13,D,650,D
20242,05554053,5,0,1,160,D,13,D,10,D
20242,05554053,6,0,1,160,D,13,D,10,D
20242,05554083,2,0,1,150,D,13,D,180,D
20242,05554153,2,0,1,150,D,13,D,860,D
20242,05554213,6,0,1,170,D,13,D,667,D
20242,05554213,7,0,1,140,D,04,D,1000,D
20242,05554223,4,0,1,160,D,02,D,90,D
20242,05554243,2,0,1,150,D,13,D,100,D
20242,05554253,4,0,1,130,D,03,D,2000,D
20242,05554253,5,0,1,150,D,13,D,50,D
